year,flu week,LN rate,LN pop,LN count,LN weighted rate,FL rate,FL count,FL pop,FL weighted rate,SA rate,SA count,SA pop,SA weighted rate
9.0,7.0,0.0,19652.0,0.0,5.431178148873965e-10,0.0,0.0,102361.0,1.4355947972634416e-09,0.0,0.0,11961.0,1.2023498758074265e-10
9.0,8.0,5.0885e-05,19652.0,1.0,2.0354325870688935e-05,9.768999999999999e-06,1.0,102361.0,3.908461356878358e-06,0.0,0.0,11961.0,7.214099254844559e-11
9.0,9.0,5.0885e-05,19652.0,1.0,3.2566595522413364e-05,0.0,0.0,102361.0,2.3450768141270145e-06,0.0,0.0,11961.0,4.328459552906735e-11
9.0,10.0,0.0,19652.0,0.0,1.9539957313448017e-05,0.0,0.0,102361.0,1.4070460884762086e-06,0.0,0.0,11961.0,2.597075731744041e-11
9.0,11.0,0.0,19652.0,0.0,1.172397438806881e-05,9.768999999999999e-06,1.0,102361.0,4.751827653085725e-06,0.0,0.0,11961.0,1.5582454390464247e-11
9.0,12.0,0.0,19652.0,0.0,7.034384632841285e-06,2.9308e-05,3.0,102361.0,1.4574296591851437e-05,0.0,0.0,11961.0,9.349472634278548e-12
9.0,13.0,0.0,19652.0,0.0,4.220630779704771e-06,0.0,0.0,102361.0,8.744577955110861e-06,0.0,0.0,11961.0,5.609683580567129e-12
9.0,14.0,5.0885e-05,19652.0,1.0,2.2886378467822864e-05,9.768999999999999e-06,1.0,102361.0,9.154346773066517e-06,0.0,0.0,11961.0,3.365810148340277e-12
9.0,15.0,0.000101769,19652.0,2.0,5.4439427080693725e-05,0.00014654,15.0,102361.0,6.410860806383991e-05,0.0,0.0,11961.0,2.0194860890041662e-12
9.0,16.0,0.000203539,19652.0,4.0,0.00011407925624841623,4.8846999999999995e-05,5.0,102361.0,5.8003964838303945e-05,8.360299999999999e-05,1.0,11961.0,3.344120121169166e-05
9.0,17.0,0.000305308,19652.0,6.0,0.00019057075374904976,0.000175847,18.0,102361.0,0.00010514117890298237,8.360299999999999e-05,1.0,11961.0,5.3505920727015e-05
9.0,18.0,0.000254423,19652.0,5.0,0.00021611165224942985,0.000293079,30.0,102361.0,0.00018031630734178944,0.000167207,2.0,11961.0,9.8986352436209e-05
9.0,19.0,0.000152654,19652.0,3.0,0.00019072859134965792,0.000732698,75.0,102361.0,0.0004012689844050737,0.0,0.0,11961.0,5.93918114617254e-05
9.0,20.0,0.000407077,19652.0,8.0,0.00027726795480979475,0.0009183139999999999,94.0,102361.0,0.0006080869906430442,0.00041801699999999997,5.0,11961.0,0.00020284188687703524
9.0,21.0,0.000254423,19652.0,5.0,0.0002681299728858769,0.000869468,89.0,102361.0,0.0007126393943858266,0.001003241,12.0,11961.0,0.0005230015321262212
9.0,22.0,0.000254423,19652.0,5.0,0.0002626471837315261,0.000654543,67.0,102361.0,0.000689400836631496,0.000334414,4.0,11961.0,0.0004475665192757327
9.0,23.0,0.000203539,19652.0,4.0,0.00023900391023891566,0.000615466,63.0,102361.0,0.0006598269019788976,0.000585224,7.0,11961.0,0.0005026295115654396
9.0,24.0,0.0006615,19652.0,13.0,0.00040800234614334936,0.001211393,124.0,102361.0,0.0008804533411873386,0.000334414,4.0,11961.0,0.00043534330693926376
