year,flu week,PR rate,PR pop,PR count,PR weighted rate,BH rate,BH count,BH pop,BH weighted rate,RS rate,RS count,RS pop,RS weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate
,,,,,0.0,,,,,,,,,,,,
1.0,1.0,0.001150086,1739.0,2.0,0.001150086,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,0.0,1739.0,0.0,0.0006900516,0.0,0.0,12912.0,0.0,0.000324289,3.0,9251.0,0.000324289,3.6304000000000003e-05,1.0,27545.0,3.6304000000000003e-05
1.0,3.0,0.0,1739.0,0.0,0.00041403096,0.0,0.0,12912.0,0.0,0.0008647710000000001,8.0,9251.0,0.0005404818,0.0,0.0,27545.0,2.17824e-05
1.0,4.0,0.0,1739.0,0.0,0.00024841857599999995,0.0,0.0,12912.0,0.0,0.000108096,1.0,9251.0,0.00036752748,0.0,0.0,27545.0,1.306944e-05
1.0,5.0,0.0,1739.0,0.0,0.00014905114559999997,0.0,0.0,12912.0,0.0,0.000324289,3.0,9251.0,0.000350232088,0.0005082590000000001,14.0,27545.0,0.00021114526400000004
1.0,6.0,0.001150086,1739.0,2.0,0.00054946508736,0.0,0.0,12912.0,0.0,0.000216193,2.0,9251.0,0.0002966164528,0.000217825,6.0,27545.0,0.00021381715840000003
1.0,7.0,0.000575043,1739.0,1.0,0.000559696252416,0.0,0.0,12912.0,0.0,0.000432386,4.0,9251.0,0.00035092427168,0.0005082590000000001,14.0,27545.0,0.00033159389504000005
1.0,8.0,0.0051753879999999995,1739.0,9.0,0.0024059729514496,0.0,0.0,12912.0,0.0,0.0031347959999999996,29.0,9251.0,0.0014644729630079998,0.0012343439999999998,34.0,27545.0,0.0006926939370239999
1.0,9.0,0.012650949,1739.0,22.0,0.00650396337086976,0.015489467,200.0,12912.0,0.0061957868,0.0041076640000000005,38.0,9251.0,0.0025217493778048,0.00094391,26.0,27545.0,0.0007931803622144
1.0,10.0,0.002875216,1739.0,5.0,0.005052464422521856,0.0,0.0,12912.0,0.00371747208,0.0034590859999999997,32.0,9251.0,0.00289668402668288,0.002178254,60.0,27545.0,0.00134720981732864
1.0,11.0,0.004025302,1739.0,7.0,0.004641599453513113,0.0,0.0,12912.0,0.002230483248,0.002378121,22.0,9251.0,0.002689258816009728,0.001161735,32.0,27545.0,0.001273019890397184
1.0,12.0,0.002875216,1739.0,5.0,0.003935046072107868,0.0,0.0,12912.0,0.0013382899488,0.000324289,3.0,9251.0,0.0017432708896058368,0.0005082590000000001,14.0,27545.0,0.0009671155342383104
1.0,13.0,0.0,1739.0,0.0,0.0023610276432647205,0.0,0.0,12912.0,0.00080297396928,0.000324289,3.0,9251.0,0.001175678133763502,7.260800000000001e-05,2.0,27545.0,0.0006093125205429863
1.0,14.0,0.0,1739.0,0.0,0.0014166165859588323,0.0,0.0,12912.0,0.000481784381568,0.000756675,7.0,9251.0,0.0010080768802581013,0.0,0.0,27545.0,0.00036558751232579177
1.0,15.0,0.0,1739.0,0.0,0.0008499699515752994,0.0,0.0,12912.0,0.0002890706289408,0.000540482,5.0,9251.0,0.0008210389281548608,0.0,0.0,27545.0,0.00021935250739547505
1.0,16.0,0.0,1739.0,0.0,0.0005099819709451796,0.0,0.0,12912.0,0.00017344237736448,0.000108096,1.0,9251.0,0.0005358617568929165,3.6304000000000003e-05,1.0,27545.0,0.00014613310443728502
1.0,17.0,0.0,1739.0,0.0,0.00030598918256710775,0.0,0.0,12912.0,0.000104065426418688,0.0,0.0,9251.0,0.00032151705413574987,0.0,0.0,27545.0,8.7679862662371e-05
1.0,18.0,0.0,1739.0,0.0,0.00018359350954026465,0.0,0.0,12912.0,6.243925585121279e-05,0.000324289,3.0,9251.0,0.0003226258324814499,7.260800000000001e-05,2.0,27545.0,8.165111759742261e-05
1.0,19.0,0.0,1739.0,0.0,0.00011015610572415879,0.0,0.0,12912.0,3.746355351072767e-05,0.000648579,6.0,9251.0,0.00045300709948886995,0.000145217,4.0,27545.0,0.00010707747055845358
1.0,20.0,0.001150086,1739.0,2.0,0.0005261280634344953,0.0,0.0,12912.0,2.2478132106436603e-05,0.000108096,1.0,9251.0,0.00031504265969332197,7.260800000000001e-05,2.0,27545.0,9.328968233507215e-05
1.0,21.0,0.0,1739.0,0.0,0.0003156768380606972,0.0,0.0,12912.0,1.3486879263861961e-05,0.000324289,3.0,9251.0,0.0003187411958159932,0.0,0.0,27545.0,5.597380940104329e-05
1.0,22.0,0.0,1739.0,0.0,0.00018940610283641832,0.0,0.0,12912.0,8.092127558317177e-06,0.000108096,1.0,9251.0,0.0002344831174895959,3.6304000000000003e-05,1.0,27545.0,4.810588564062597e-05
1.0,23.0,0.0,1739.0,0.0,0.00011364366170185098,0.0,0.0,12912.0,4.855276534990306e-06,0.000216193,2.0,9251.0,0.00022716707049375755,0.0,0.0,27545.0,2.886353138437558e-05
1.0,24.0,0.0,1739.0,0.0,6.818619702111058e-05,0.0,0.0,12912.0,2.9131659209941833e-06,0.000108096,1.0,9251.0,0.00017953864229625451,7.260800000000001e-05,2.0,27545.0,4.636131883062535e-05
1.0,25.0,0.0,1739.0,0.0,4.091171821266635e-05,0.0,0.0,12912.0,1.74789955259651e-06,0.0,0.0,9251.0,0.00010772318537775271,0.00010891299999999999,3.0,27545.0,7.138199129837521e-05
1.0,26.0,0.0,1739.0,0.0,2.454703092759981e-05,0.0,0.0,12912.0,1.048739731557906e-06,0.000108096,1.0,9251.0,0.00010787231122665161,0.00010891299999999999,3.0,27545.0,8.639439477902513e-05
1.0,27.0,0.0,1739.0,0.0,1.4728218556559886e-05,0.0,0.0,12912.0,6.292438389347436e-07,0.000108096,1.0,9251.0,0.00010796178673599098,0.0,0.0,27545.0,5.183663686741508e-05
1.0,28.0,0.0,1739.0,0.0,8.836931133935931e-06,0.0,0.0,12912.0,3.775463033608461e-07,0.000108096,1.0,9251.0,0.00010801547204159458,0.0,0.0,27545.0,3.1101982120449046e-05
1.0,29.0,0.0,1739.0,0.0,5.302158680361558e-06,0.0,0.0,12912.0,2.2652778201650767e-07,0.0,0.0,9251.0,6.480928322495675e-05,0.0,0.0,27545.0,1.8661189272269427e-05
1.0,30.0,0.0,1739.0,0.0,3.181295208216935e-06,0.0,0.0,12912.0,1.359166692099046e-07,0.010917739,101.0,9251.0,0.004405981169934974,3.6304000000000003e-05,1.0,27545.0,2.5718313563361657e-05
1.0,31.0,0.0,1739.0,0.0,1.9087771249301606e-06,0.0,0.0,12912.0,8.155000152594274e-08,0.0,0.0,9251.0,0.0026435887019609842,0.000471955,13.0,27545.0,0.000204212988138017
1.0,32.0,0.0,1739.0,0.0,1.1452662749580962e-06,0.0,0.0,12912.0,4.8930000915565644e-08,0.000216193,2.0,9251.0,0.0016726304211765906,3.6304000000000003e-05,1.0,27545.0,0.0001370493928828102
1.0,33.0,0.0,1739.0,0.0,6.871597649748577e-07,0.0,0.0,12912.0,2.9358000549339384e-08,0.000540482,5.0,9251.0,0.0012197710527059543,0.0,0.0,27545.0,8.222963572968611e-05
1.0,34.0,0.0,1739.0,0.0,4.1229585898491463e-07,0.0,0.0,12912.0,1.761480032960363e-08,0.0,0.0,9251.0,0.0007318626316235726,0.0,0.0,27545.0,4.933778143781167e-05
1.0,35.0,0.000575043,1739.0,1.0,0.00023026457751539097,0.0,0.0,12912.0,1.0568880197762177e-08,0.0,0.0,9251.0,0.0004391175789741435,7.260800000000001e-05,2.0,27545.0,5.8645868862687e-05
1.0,36.0,0.0,1739.0,0.0,0.00013815874650923457,0.0,0.0,12912.0,6.341328118657306e-09,0.0,0.0,9251.0,0.0002634705473844861,0.0,0.0,27545.0,3.51875213176122e-05
1.0,37.0,0.000575043,1739.0,1.0,0.00031291244790554077,0.0,0.0,12912.0,3.804796871194384e-09,0.0,0.0,9251.0,0.00015808232843069167,0.0,0.0,27545.0,2.111251279056732e-05
1.0,38.0,0.0,1739.0,0.0,0.00018774746874332445,0.0,0.0,12912.0,2.28287812271663e-09,0.0,0.0,9251.0,9.4849397058415e-05,0.0,0.0,27545.0,1.2667507674340391e-05
1.0,39.0,0.000575043,1739.0,1.0,0.00034266568124599465,0.0,0.0,12912.0,1.369726873629978e-09,0.0,0.0,9251.0,5.690963823504899e-05,0.0,0.0,27545.0,7.600504604604234e-06
1.0,40.0,0.0,1739.0,0.0,0.00020559940874759677,0.0,0.0,12912.0,8.218361241779868e-10,0.0,0.0,9251.0,3.414578294102939e-05,0.0,0.0,27545.0,4.56030276276254e-06
1.0,41.0,0.0,1739.0,0.0,0.00012335964524855806,0.0,0.0,12912.0,4.931016745067921e-10,0.0,0.0,9251.0,2.0487469764617633e-05,0.0,0.0,27545.0,2.736181657657524e-06
1.0,42.0,0.0,1739.0,0.0,7.401578714913483e-05,0.0,0.0,12912.0,2.9586100470407524e-10,0.0,0.0,9251.0,1.2292481858770579e-05,0.0,0.0,27545.0,1.6417089945945145e-06
1.0,43.0,0.0,1739.0,0.0,4.4409472289480895e-05,0.0,0.0,12912.0,1.7751660282244515e-10,0.0,0.0,9251.0,7.375489115262347e-06,0.0,0.0,27545.0,9.850253967567086e-07
1.0,44.0,0.0,1739.0,0.0,2.6645683373688536e-05,0.0,0.0,12912.0,1.0650996169346709e-10,0.0,0.0,9251.0,4.425293469157408e-06,0.0,0.0,27545.0,5.910152380540252e-07
1.0,45.0,0.0,1739.0,0.0,1.598741002421312e-05,0.0,0.0,12912.0,6.390597701608025e-11,0.0,0.0,9251.0,2.655176081494445e-06,0.0,0.0,27545.0,3.546091428324151e-07
1.0,46.0,0.0,1739.0,0.0,9.592446014527873e-06,0.0,0.0,12912.0,3.8343586209648147e-11,0.0,0.0,9251.0,1.593105648896667e-06,0.0,0.0,27545.0,2.1276548569944905e-07
1.0,47.0,0.0,1739.0,0.0,5.755467608716723e-06,0.0,0.0,12912.0,2.300615172578889e-11,0.0,0.0,9251.0,9.558633893380001e-07,0.0,0.0,27545.0,1.2765929141966942e-07
1.0,48.0,0.0,1739.0,0.0,3.453280565230034e-06,0.0,0.0,12912.0,1.3803691035473332e-11,0.0,0.0,9251.0,5.735180336028001e-07,0.0,0.0,27545.0,7.659557485180165e-08
1.0,49.0,0.0,1739.0,0.0,2.0719683391380205e-06,0.0,0.0,12912.0,8.282214621283998e-12,0.0,0.0,9251.0,3.4411082016168005e-07,0.0,0.0,27545.0,4.595734491108099e-08
1.0,50.0,0.0,1739.0,0.0,1.2431810034828122e-06,0.0,0.0,12912.0,4.969328772770399e-12,0.0,0.0,9251.0,2.06466492097008e-07,0.0,0.0,27545.0,2.757440694664859e-08
1.0,51.0,0.0,1739.0,0.0,7.459086020896873e-07,0.0,0.0,12912.0,2.981597263662239e-12,0.0,0.0,9251.0,1.238798952582048e-07,0.0,0.0,27545.0,1.6544644167989155e-08
1.0,52.0,0.0,1739.0,0.0,4.475451612538124e-07,0.0,0.0,12912.0,1.7889583581973432e-12,0.0,0.0,9251.0,7.432793715492288e-08,0.0,0.0,27545.0,9.926786500793493e-09
1.0,53.0,0.0,1739.0,0.0,2.685270967522874e-07,0.0,0.0,12912.0,1.0733750149184059e-12,0.0,0.0,9251.0,4.4596762292953726e-08,0.0,0.0,27545.0,5.956071900476096e-09
2.0,1.0,0.0,1738.0,0.0,1.6111625805137245e-07,0.0,0.0,12912.0,6.440250089510435e-13,0.0,0.0,9251.0,2.6758057375772236e-08,0.0,0.0,27545.0,3.5736431402856573e-09
2.0,2.0,0.0,1738.0,0.0,9.666975483082346e-08,0.0,0.0,13054.0,3.8641500537062606e-13,0.0,0.0,9331.0,1.605483442546334e-08,0.0,0.0,27475.0,2.144185884171394e-09
2.0,3.0,0.0,1738.0,0.0,5.8001852898494075e-08,0.0,0.0,13054.0,2.318490032223756e-13,0.0,0.0,9331.0,9.632900655278003e-09,0.0,0.0,27475.0,1.2865115305028364e-09
2.0,4.0,0.0,1738.0,0.0,3.4801111739096446e-08,0.0,0.0,13054.0,1.3910940193342536e-13,0.0,0.0,9331.0,5.779740393166802e-09,0.0,0.0,27475.0,7.719069183017018e-10
2.0,5.0,0.0,1738.0,0.0,2.0880667043457866e-08,0.0,0.0,13054.0,8.346564116005521e-14,0.0,0.0,9331.0,3.467844235900081e-09,0.0,0.0,27475.0,4.631441509810211e-10
2.0,6.0,0.0,1738.0,0.0,1.252840022607472e-08,0.0,0.0,13054.0,5.007938469603313e-14,0.0,0.0,9331.0,2.0807065415400484e-09,0.0,0.0,27475.0,2.7788649058861266e-10
2.0,7.0,0.0,1738.0,0.0,7.517040135644832e-09,0.0,0.0,13054.0,3.0047630817619877e-14,0.0,0.0,9331.0,1.248423924924029e-09,0.0,0.0,27475.0,1.667318943531676e-10
2.0,8.0,0.0,1738.0,0.0,4.510224081386899e-09,0.0,0.0,13054.0,1.8028578490571926e-14,0.0,0.0,9331.0,7.490543549544174e-10,0.0,0.0,27475.0,1.0003913661190055e-10
2.0,9.0,0.0,1738.0,0.0,2.7061344488321395e-09,0.0,0.0,13054.0,1.0817147094343155e-14,0.0,0.0,9331.0,4.494326129726504e-10,0.0,0.0,27475.0,6.002348196714032e-11
2.0,10.0,0.0,1738.0,0.0,1.6236806692992837e-09,0.0,0.0,13054.0,6.490288256605892e-15,0.0,0.0,9331.0,2.6965956778359025e-10,0.0,0.0,27475.0,3.601408918028419e-11
2.0,11.0,0.0,1738.0,0.0,9.742084015795702e-10,0.0,0.0,13054.0,3.8941729539635356e-15,0.0,0.0,9331.0,1.6179574067015415e-10,0.0,0.0,27475.0,2.1608453508170515e-11
2.0,12.0,0.0,1738.0,0.0,5.845250409477422e-10,0.0,0.0,13054.0,2.336503772378121e-15,0.0,0.0,9331.0,9.707744440209248e-11,0.0,0.0,27475.0,1.2965072104902309e-11
2.0,13.0,0.0,1738.0,0.0,3.507150245686453e-10,0.0,0.0,13054.0,1.4019022634268727e-15,0.0,0.0,9331.0,5.824646664125549e-11,3.6397e-05,1.0,27475.0,1.4558807779043264e-05
