year,flu week,MS rate,MS pop,MS count,MS weighted rate,MI rate,MI count,MI pop,MI weighted rate,SA rate,SA count,SA pop,SA weighted rate,LA rate,LA count,LA pop,LA weighted rate,FL rate,FL count,FL pop,FL weighted rate,PW rate,PW count,PW pop,PW weighted rate,RA rate,RA count,RA pop,RA weighted rate
3.0,48.0,0.0,111016.0,0.0,1.6793316890409344e-08,0.0,0.0,4121.0,1.3034587274507772e-05,0.0,0.0,11366.0,1.000541440584938e-10,0.0,0.0,29014.0,6.583281665820974e-13,0.0,0.0,91576.0,3.1461425992944993e-06,0.0,0.0,7075.0,5.020597601405153e-38,0.0,0.0,40563.0,1.1831466017274866e-07
3.0,49.0,0.0,111016.0,0.0,1.0075990134245605e-08,0.0,0.0,4121.0,7.820752364704664e-06,0.0,0.0,11366.0,6.003248643509628e-11,0.0,0.0,29014.0,3.949968999492584e-13,0.0,0.0,91576.0,1.8876855595766994e-06,0.0,0.0,7075.0,3.012358560843092e-38,0.0,0.0,40563.0,7.098879610364919e-08
3.0,50.0,0.0,111016.0,0.0,6.045594080547363e-09,0.0,0.0,4121.0,4.692451418822798e-06,0.0,0.0,11366.0,3.601949186105777e-11,0.0,0.0,29014.0,2.36998139969555e-13,0.0,0.0,91576.0,1.1326113357460195e-06,0.0,0.0,7075.0,1.807415136505855e-38,0.0,0.0,40563.0,4.259327766218951e-08
3.0,51.0,0.0,111016.0,0.0,3.6273564483284176e-09,0.0,0.0,4121.0,2.8154708512936784e-06,0.0,0.0,11366.0,2.161169511663466e-11,0.0,0.0,29014.0,1.42198883981733e-13,0.0,0.0,91576.0,6.795668014476117e-07,0.0,0.0,7075.0,1.084449081903513e-38,0.0,0.0,40563.0,2.5555966597313704e-08
3.0,52.0,0.0,111016.0,0.0,2.1764138689970505e-09,0.0,0.0,4121.0,1.689282510776207e-06,0.0,0.0,11366.0,1.2967017069980795e-11,0.0,0.0,29014.0,8.53193303890398e-14,0.0,0.0,91576.0,4.07740080868567e-07,0.0,0.0,7075.0,6.506694491421078e-39,0.0,0.0,40563.0,1.533357995838822e-08
4.0,1.0,0.0,111575.0,0.0,1.3058483213982303e-09,0.0,0.0,4121.0,1.0135695064657242e-06,0.0,0.0,11366.0,7.780210241988476e-12,0.0,0.0,29014.0,5.1191598233423876e-14,0.0,0.0,91576.0,2.446440485211402e-07,0.0,0.0,7075.0,3.904016694852646e-39,0.0,0.0,40563.0,9.200147975032932e-09
4.0,2.0,0.0,111575.0,0.0,7.835089928389381e-10,0.0,0.0,4221.0,6.081417038794345e-07,0.0,0.0,11300.0,4.6681261451930855e-12,0.0,0.0,29051.0,3.0714958940054327e-14,0.0,0.0,92835.0,1.4678642911268412e-07,0.0,0.0,6950.0,2.3424100169115877e-39,0.0,0.0,40643.0,5.520088785019759e-09
4.0,3.0,0.0,111575.0,0.0,4.701053957033628e-10,0.0,0.0,4221.0,3.648850223276607e-07,0.0,0.0,11300.0,2.8008756871158514e-12,0.0,0.0,29051.0,1.8428975364032595e-14,0.0,0.0,92835.0,8.807185746761047e-08,0.0,0.0,6950.0,1.4054460101469525e-39,0.0,0.0,40643.0,3.3120532710118556e-09
4.0,4.0,0.0,111575.0,0.0,2.820632374220177e-10,0.0,0.0,4221.0,2.189310133965964e-07,0.0,0.0,11300.0,1.6805254122695107e-12,0.0,0.0,29051.0,1.1057385218419556e-14,0.0,0.0,92835.0,5.284311448056628e-08,0.0,0.0,6950.0,8.432676060881715e-40,0.0,0.0,40643.0,1.9872319626071132e-09
4.0,5.0,0.0,111575.0,0.0,1.6923794245321062e-10,0.0,0.0,4221.0,1.3135860803795784e-07,0.0,0.0,11300.0,1.0083152473617064e-12,0.0,0.0,29051.0,6.634431131051734e-15,0.0,0.0,92835.0,3.1705868688339767e-08,0.0,0.0,6950.0,5.059605636529029e-40,0.0,0.0,40643.0,1.192339177564268e-09
4.0,6.0,0.0,111575.0,0.0,1.0154276547192637e-10,0.0,0.0,4221.0,7.88151648227747e-08,0.0,0.0,11300.0,6.049891484170238e-13,0.0,0.0,29051.0,3.98065867863104e-15,0.0,0.0,92835.0,1.902352121300386e-08,0.0,0.0,6950.0,3.035763381917417e-40,0.0,0.0,40643.0,7.154035065385607e-10
4.0,7.0,0.0,111575.0,0.0,6.092565928315583e-11,0.0,0.0,4221.0,4.7289098893664816e-08,0.0,0.0,11300.0,3.629934890502143e-13,0.0,0.0,29051.0,2.3883952071786236e-15,0.0,0.0,92835.0,1.1414112727802316e-08,0.0,0.0,6950.0,1.8214580291504501e-40,0.0,0.0,40643.0,4.292421039231364e-10
4.0,8.0,0.0,111575.0,0.0,3.6555395569893494e-11,0.0,0.0,4221.0,2.8373459336198887e-08,0.0,0.0,11300.0,2.1779609343012857e-13,0.0,0.0,29051.0,1.433037124307174e-15,0.0,0.0,92835.0,6.848467636681389e-09,0.0,0.0,6950.0,1.09287481749027e-40,0.0,0.0,40643.0,2.5754526235388185e-10
4.0,9.0,1.7925e-05,111575.0,2.0,7.170021933237342e-06,0.0,0.0,4221.0,1.7024075601719333e-08,0.0,0.0,11300.0,1.3067765605807715e-13,0.0,0.0,29051.0,8.598222745843044e-16,0.0,0.0,92835.0,4.109080582008833e-09,0.0,0.0,6950.0,6.55724890494162e-41,0.0,0.0,40643.0,1.545271574123291e-10
4.0,10.0,0.0,111575.0,0.0,4.302013159942405e-06,0.000473821,2.0,4221.0,0.00018953861444536105,0.0,0.0,11300.0,7.840659363484628e-14,0.0,0.0,29051.0,5.158933647505827e-16,0.0,0.0,92835.0,2.4654483492052998e-09,0.0,0.0,6950.0,3.934349342964972e-41,0.0,0.0,40643.0,9.271629444739746e-11
4.0,11.0,8.962999999999999e-06,111575.0,1.0,6.1664078959654425e-06,0.0,0.0,4221.0,0.00011372316866721662,0.0,0.0,11300.0,4.704395618090777e-14,0.0,0.0,29051.0,3.095360188503496e-16,0.0,0.0,92835.0,1.4792690095231797e-09,0.0,0.0,6950.0,2.3606096057789834e-41,0.0,0.0,40643.0,5.5629776668438474e-11
4.0,12.0,0.0,111575.0,0.0,3.699844737579265e-06,0.0,0.0,4221.0,6.823390120032997e-05,0.0,0.0,11300.0,2.822637370854466e-14,0.0,0.0,29051.0,1.8572161131020975e-16,0.0,0.0,92835.0,8.875614057139078e-10,0.0,0.0,6950.0,1.41636576346739e-41,0.0,0.0,40643.0,3.3377866001063083e-11
4.0,13.0,8.962999999999999e-06,111575.0,1.0,5.805106842547558e-06,0.0,0.0,4221.0,4.0940340720197984e-05,0.0,0.0,11300.0,1.6935824225126797e-14,0.0,0.0,29051.0,1.1143296678612585e-16,0.0,0.0,92835.0,5.325368434283446e-10,0.0,0.0,6950.0,8.49819458080434e-42,2.4604e-05,1.0,40643.0,9.8416200267196e-06
4.0,14.0,8.962999999999999e-06,111575.0,1.0,7.0682641055285344e-06,0.0,0.0,4221.0,2.456420443211879e-05,0.0,0.0,11300.0,1.0161494535076077e-14,0.0,0.0,29051.0,6.68597800716755e-17,0.0,0.0,92835.0,3.1952210605700677e-10,0.0,0.0,6950.0,5.098916748482604e-42,0.0,0.0,40643.0,5.90497201603176e-06
4.0,15.0,1.7925e-05,111575.0,2.0,1.141095846331712e-05,0.0,0.0,4221.0,1.4738522659271274e-05,0.0,0.0,11300.0,6.096896721045646e-15,0.0,0.0,29051.0,4.01158680430053e-17,0.0,0.0,92835.0,1.9171326363420406e-10,0.0,0.0,6950.0,3.059350049089562e-42,0.0,0.0,40643.0,3.542983209619056e-06
4.0,16.0,2.6888e-05,111575.0,3.0,1.7601775077990274e-05,0.000236911,1.0,4221.0,0.00010360751359556277,0.0,0.0,11300.0,3.6581380326273875e-15,0.000137689,4.0,29051.0,5.5075600000024074e-05,0.0,0.0,92835.0,1.1502795818052244e-10,0.0,0.0,6950.0,1.8356100294537372e-42,0.0,0.0,40643.0,2.1257899257714334e-06
4.0,17.0,0.000161326,111575.0,18.0,7.509146504679415e-05,0.000236911,1.0,4221.0,0.00015692890815733766,0.0,0.0,11300.0,2.1948828195764323e-15,0.000275378,8.0,29051.0,0.00014319656000001446,0.0,0.0,92835.0,6.901677490831346e-11,0.0,0.0,6950.0,1.1013660176722423e-42,9.841799999999999e-05,4.0,40643.0,4.064267395546286e-05
4.0,18.0,0.00025095200000000003,111575.0,28.0,0.00014543567902807652,0.0,0.0,4221.0,9.415734489440259e-05,0.0,0.0,11300.0,1.3169296917458594e-15,0.000516333,15.0,29051.0,0.00029245113600000867,0.001044865,97.0,92835.0,0.000417946041410065,0.000143885,1.0,6950.0,5.7554000000000005e-05,0.000246045,10.0,40643.0,0.00012280360437327774
4.0,19.0,0.00046605400000000003,111575.0,52.0,0.00027368300741684593,0.0,0.0,4221.0,5.649440693664155e-05,0.0,0.0,11300.0,7.901578150475156e-16,0.000240956,7.0,29051.0,0.0002718530816000052,0.000635536,59.0,92835.0,0.000504982024846039,0.000143885,1.0,6950.0,9.208640000000001e-05,0.0,0.0,40643.0,7.368216262396664e-05
4.0,20.0,0.00051983,111575.0,58.0,0.00037214180445010753,0.0,0.0,4221.0,3.3896644161984924e-05,0.001858407,21.0,11300.0,0.0007433628000004742,0.0006196000000000001,18.0,29051.0,0.00041095184896000316,0.000991006,92.0,92835.0,0.0006993916149076235,0.0,0.0,6950.0,5.525184000000001e-05,0.00019683599999999998,8.0,40643.0,0.00012294369757437997
4.0,21.0,0.000448129,111575.0,50.0,0.00040253668267006457,0.000236911,1.0,4221.0,0.00011510238649719095,0.0,0.0,11300.0,0.0004460176800002845,0.000413067,12.0,29051.0,0.0004117979093760019,0.0008402000000000001,78.0,92835.0,0.0007557149689445741,0.00028777,2.0,6950.0,0.00014825910400000002,0.00027064900000000003,11.0,40643.0,0.000182025818544628
4.0,22.0,0.000430204,111575.0,48.0,0.0004136036096020388,0.000236911,1.0,4221.0,0.00016382583189831457,0.0009734510000000001,11.0,11300.0,0.0006569910080001707,0.0,0.0,29051.0,0.0002470787456256011,0.0011741260000000002,109.0,92835.0,0.0009230793813667445,0.000431655,3.0,6950.0,0.00026161746240000003,0.000541299,22.0,40643.0,0.0003257350911267768
4.0,23.0,0.000483979,111575.0,54.0,0.0004417537657612233,0.000236911,1.0,4221.0,0.00019305989913898872,0.00035398199999999997,4.0,11300.0,0.0005357874048001024,0.001962067,57.0,29051.0,0.0009330740473753607,0.001238757,115.0,92835.0,0.0010493504288200469,0.0033093529999999997,23.0,6950.0,0.00148071167744,0.0015746870000000002,64.0,40643.0,0.0008253158546760662
4.0,24.0,0.00055568,111575.0,62.0,0.000487324259456734,0.0009476430000000001,4.0,4221.0,0.0004948931394833933,0.000530973,6.0,11300.0,0.0005338616428800615,0.001032667,30.0,29051.0,0.0009729112284252164,0.001012549,94.0,92835.0,0.0010346298572920282,0.003165468,22.0,6950.0,0.002154614206464,0.0017715229999999999,72.0,40643.0,0.0012037987128056397
4.0,25.0,0.00024199,111575.0,27.0,0.0003891905556740404,0.000473821,2.0,4221.0,0.000486464283690036,0.0,0.0,11300.0,0.0003203169857280369,0.001514578,44.0,29051.0,0.00118957793705513,0.0006463080000000001,60.0,92835.0,0.000879301114375217,0.003741007,26.0,6950.0,0.0027891713238784002,0.00022144,9.0,40643.0,0.0008108552276833838
4.0,26.0,0.000197177,111575.0,22.0,0.0003123851334044242,0.0021321960000000003,9.0,4221.0,0.0011447569702140218,0.0,0.0,11300.0,0.00019219019143682214,0.0021686,63.0,29051.0,0.001581186762233078,0.000527818,49.0,92835.0,0.0007387078686251302,0.0020143879999999998,14.0,6950.0,0.00247925799432704,0.000295254,12.0,40643.0,0.0006046147366100303
4.0,27.0,0.000152364,111575.0,17.0,0.00024837668004265453,0.001658375,7.0,4221.0,0.001350204182128413,0.0,0.0,11300.0,0.00011531411486209328,0.001480156,43.0,29051.0,0.001540774457339847,0.000355469,33.0,92835.0,0.0005854123211750781,0.001726619,12.0,6950.0,0.002178202396596224,0.000123022,5.0,40643.0,0.0004119776419660182
4.0,28.0,0.000215102,111575.0,24.0,0.00023506680802559273,0.004738214,20.0,4221.0,0.002705408109277048,8.8496e-05,1.0,11300.0,0.00010458686891725597,0.0019276439999999998,56.0,29051.0,0.001695522274403908,0.000355469,33.0,92835.0,0.0004934349927050468,0.0,0.0,6950.0,0.0013069214379577343,4.9208999999999996e-05,2.0,40643.0,0.0002668701851796109
4.0,29.0,0.00012547600000000002,111575.0,14.0,0.00019123048481535564,0.0014214639999999999,6.0,4221.0,0.002191830465566229,0.0,0.0,11300.0,6.275212135035358e-05,0.00048191099999999996,14.0,29051.0,0.0012100777646423448,0.000603221,56.0,92835.0,0.0005373493956230282,0.0,0.0,6950.0,0.0007841528627746406,4.9208999999999996e-05,2.0,40643.0,0.00017980571110776653
4.0,30.0,0.00012547600000000002,111575.0,14.0,0.00016492869088921338,0.003790571,16.0,4221.0,0.0028313266793397376,0.0,0.0,11300.0,3.765127281021215e-05,0.0,0.0,29051.0,0.0007260466587854069,0.00039855699999999996,37.0,92835.0,0.00048183243737381687,0.00057554,4.0,6950.0,0.0007007077176647843,0.0,0.0,40643.0,0.00010788342666465991
4.0,31.0,0.000107551,111575.0,12.0,0.00014197761453352801,0.001658375,7.0,4221.0,0.0023621460076038428,0.0,0.0,11300.0,2.2590763686127288e-05,0.0012392000000000002,36.0,29051.0,0.0009313079952712443,0.000280067,26.0,92835.0,0.0004011262624242901,0.000143885,1.0,6950.0,0.0004779786305988706,4.9208999999999996e-05,2.0,40643.0,8.441365599879594e-05
4.0,32.0,3.585e-05,111575.0,4.0,9.952656872011681e-05,0.00331675,14.0,4221.0,0.0027439876045623054,0.0,0.0,11300.0,1.3554458211676373e-05,0.0012392000000000002,36.0,29051.0,0.0010544647971627466,0.00010771799999999999,10.0,92835.0,0.0002837629574545741,0.00028777,2.0,6950.0,0.00040189517835932236,4.9208999999999996e-05,2.0,40643.0,7.033179359927756e-05
4.0,33.0,1.7925e-05,111575.0,2.0,6.688594123207009e-05,0.0021321960000000003,9.0,4221.0,0.0024992709627373834,0.0,0.0,11300.0,8.132674927005824e-06,0.0012392000000000002,36.0,29051.0,0.001128358878297648,4.3086999999999996e-05,4.0,92835.0,0.00018749257447274445,0.000143885,1.0,6950.0,0.0002986911070155934,0.0,0.0,40643.0,4.2199076159566535e-05
4.0,34.0,0.0,111575.0,0.0,4.013156473924205e-05,0.001658375,7.0,4221.0,0.00216291257764243,0.0,0.0,11300.0,4.879604956203494e-06,0.0,0.0,29051.0,0.0006770153269785888,3.2315e-05,3.0,92835.0,0.00012542154468364667,0.0,0.0,6950.0,0.00017921466420935602,0.0,0.0,40643.0,2.531944569573992e-05
4.0,35.0,0.0,111575.0,0.0,2.407893884354523e-05,0.00355366,15.0,4221.0,0.002719211546585458,0.0,0.0,11300.0,2.9277629737220964e-06,0.0,0.0,29051.0,0.0004062091961871533,1.0772000000000001e-05,1.0,92835.0,7.956172681018801e-05,0.0,0.0,6950.0,0.00010752879852561361,0.0,0.0,40643.0,1.519166741744395e-05
4.0,36.0,0.0,111575.0,0.0,1.4447363306127137e-05,0.002606018,11.0,4221.0,0.0026739341279512748,0.0,0.0,11300.0,1.7566577842332579e-06,0.0,0.0,29051.0,0.00024372551771229198,1.0772000000000001e-05,1.0,92835.0,5.2045836086112806e-05,0.000143885,1.0,6950.0,0.00012207127911536818,0.0,0.0,40643.0,9.11500045046637e-06
4.0,37.0,0.0,111575.0,0.0,8.668417983676282e-06,0.0028429279999999998,12.0,4221.0,0.0027415316767707646,0.0,0.0,11300.0,1.0539946705399546e-06,0.0,0.0,29051.0,0.00014623531062737518,0.0,0.0,92835.0,3.122750165166768e-05,0.0,0.0,6950.0,7.324276746922091e-05,0.0,0.0,40643.0,5.4690002702798216e-06
4.0,38.0,0.0,111575.0,0.0,5.2010507902057685e-06,0.001658375,7.0,4221.0,0.0023082690060624586,0.0,0.0,11300.0,6.323968023239728e-07,0.0,0.0,29051.0,8.77411863764251e-05,0.0,0.0,92835.0,1.8736500991000606e-05,0.0,0.0,6950.0,4.3945660481532544e-05,0.0,0.0,40643.0,3.281400162167893e-06
4.0,39.0,0.0,111575.0,0.0,3.120630474123461e-06,0.002369107,10.0,4221.0,0.002332604203637475,0.0,0.0,11300.0,3.7943808139438366e-07,0.0,0.0,29051.0,5.264471182585506e-05,0.0,0.0,92835.0,1.1241900594600363e-05,0.0,0.0,6950.0,2.6367396288919527e-05,0.0,0.0,40643.0,1.968840097300736e-06
4.0,40.0,0.0,111575.0,0.0,1.8723782844740766e-06,0.0,0.0,4221.0,0.001399562522182485,0.0,0.0,11300.0,2.276628488366302e-07,0.0,0.0,29051.0,3.1586827095513035e-05,0.0,0.0,92835.0,6.7451403567602174e-06,0.0,0.0,6950.0,1.5820437773351716e-05,0.0,0.0,40643.0,1.1813040583804414e-06
4.0,41.0,0.0,111575.0,0.0,1.123426970684446e-06,0.0,0.0,4221.0,0.000839737513309491,0.0,0.0,11300.0,1.3659770930197812e-07,0.0,0.0,29051.0,1.895209625730782e-05,0.0,0.0,92835.0,4.047084214056131e-06,0.0,0.0,6950.0,9.49226266401103e-06,0.0,0.0,40643.0,7.087824350282648e-07
4.0,42.0,0.0,111575.0,0.0,6.740561824106675e-07,0.0,0.0,4221.0,0.0005038425079856945,0.0,0.0,11300.0,8.195862558118687e-08,0.0,0.0,29051.0,1.1371257754384692e-05,0.0,0.0,92835.0,2.428250528433678e-06,0.0,0.0,6950.0,5.695357598406618e-06,0.0,0.0,40643.0,4.2526946101695887e-07
4.0,43.0,0.0,111575.0,0.0,4.044337094464005e-07,0.0,0.0,4221.0,0.00030230550479141673,0.0,0.0,11300.0,4.917517534871212e-08,0.0,0.0,29051.0,6.822754652630815e-06,0.0,0.0,92835.0,1.4569503170602067e-06,0.0,0.0,6950.0,3.4172145590439704e-06,0.0,0.0,40643.0,2.5516167661017533e-07
4.0,44.0,0.0,111575.0,0.0,2.4266022566784027e-07,0.0,0.0,4221.0,0.00018138330287485003,0.0,0.0,11300.0,2.9505105209227268e-08,0.0,0.0,29051.0,4.093652791578489e-06,0.0,0.0,92835.0,8.74170190236124e-07,0.0,0.0,6950.0,2.0503287354263822e-06,0.0,0.0,40643.0,1.530970059661052e-07
4.0,45.0,0.0,111575.0,0.0,1.4559613540070414e-07,0.0,0.0,4221.0,0.00010882998172491002,0.0,0.0,11300.0,1.770306312553636e-08,0.0,0.0,29051.0,2.456191674947093e-06,0.0,0.0,92835.0,5.245021141416744e-07,0.0,0.0,6950.0,1.2301972412558293e-06,0.0,0.0,40643.0,9.185820357966312e-08
4.0,46.0,0.0,111575.0,0.0,8.735768124042248e-08,0.0,0.0,4221.0,6.5297989034946e-05,0.0,0.0,11300.0,1.0621837875321816e-08,0.0,0.0,29051.0,1.4737150049682556e-06,0.0,0.0,92835.0,3.1470126848500463e-07,0.0,0.0,6950.0,7.381183447534976e-07,0.0,0.0,40643.0,5.511492214779787e-08
4.0,47.0,0.0,111575.0,0.0,5.241460874425349e-08,0.0,0.0,4221.0,3.91787934209676e-05,0.0,0.0,11300.0,6.37310272519309e-09,0.0,0.0,29051.0,8.842290029809533e-07,0.0,0.0,92835.0,1.8882076109100279e-07,0.0,0.0,6950.0,4.428710068520985e-07,0.0,0.0,40643.0,3.306895328867872e-08
4.0,48.0,0.0,111575.0,0.0,3.1448765246552094e-08,0.0,0.0,4221.0,2.350727605258056e-05,0.0,0.0,11300.0,3.823861635115854e-09,0.0,0.0,29051.0,5.30537401788572e-07,0.0,0.0,92835.0,1.1329245665460167e-07,0.0,0.0,6950.0,2.657226041112591e-07,0.0,0.0,40643.0,1.984137197320723e-08
4.0,49.0,0.0,111575.0,0.0,1.8869259147931255e-08,0.0,0.0,4221.0,1.4104365631548336e-05,0.0,0.0,11300.0,2.2943169810695125e-09,0.0,0.0,29051.0,3.1832244107314317e-07,0.0,0.0,92835.0,6.7975473992761e-08,0.0,0.0,6950.0,1.5943356246675546e-07,0.0,0.0,40643.0,1.1904823183924338e-08
4.0,50.0,0.0,111575.0,0.0,1.1321555488758752e-08,0.0,0.0,4221.0,8.462619378929001e-06,0.0,0.0,11300.0,1.3765901886417075e-09,0.0,0.0,29051.0,1.909934646438859e-07,0.0,0.0,92835.0,4.07852843956566e-08,0.0,0.0,6950.0,9.566013748005328e-08,0.0,0.0,40643.0,7.142893910354603e-09
4.0,51.0,0.0,111575.0,0.0,6.792933293255251e-09,0.0,0.0,4221.0,5.0775716273574005e-06,0.0,0.0,11300.0,8.259541131850244e-10,0.0,0.0,29051.0,1.1459607878633153e-07,0.0,0.0,92835.0,2.447117063739396e-08,0.0,0.0,6950.0,5.739608248803197e-08,0.0,0.0,40643.0,4.285736346212762e-09
4.0,52.0,0.0,111575.0,0.0,4.07575997595315e-09,0.0,0.0,4221.0,3.04654297641444e-06,0.0,0.0,11300.0,4.955724679110146e-10,0.0,0.0,29051.0,6.875764727179891e-08,0.0,0.0,92835.0,1.4682702382436376e-08,0.0,0.0,6950.0,3.443764949281918e-08,0.0,0.0,40643.0,2.571441807727657e-09
5.0,1.0,0.0,112462.0,0.0,2.4454559855718897e-09,0.0,0.0,4221.0,1.827925785848664e-06,0.0,0.0,11300.0,2.9734348074660875e-10,0.0,0.0,29051.0,4.1254588363079345e-08,0.0,0.0,92835.0,8.809621429461825e-09,0.0,0.0,6950.0,2.0662589695691505e-08,0.0,0.0,40643.0,1.5428650846365941e-09
5.0,2.0,0.0,112462.0,0.0,1.4672735913431338e-09,0.0,0.0,4186.0,1.0967554715091985e-06,0.0,0.0,11305.0,1.7840608844796524e-10,0.0,0.0,29138.0,2.4752753017847607e-08,0.0,0.0,94468.0,5.285772857677095e-09,0.0,0.0,6876.0,1.2397553817414903e-08,0.0,0.0,40723.0,9.257190507819565e-10
5.0,3.0,0.0,112462.0,0.0,8.803641548058802e-10,0.0,0.0,4186.0,6.58053282905519e-07,0.0,0.0,11305.0,1.0704365306877915e-10,0.0,0.0,29138.0,1.4851651810708564e-08,0.0,0.0,94468.0,3.171463714606257e-09,0.0,0.0,6876.0,7.438532290448941e-09,0.0,0.0,40723.0,5.554314304691738e-10
5.0,4.0,0.0,112462.0,0.0,5.282184928835281e-10,0.0,0.0,4186.0,3.948319697433114e-07,0.0,0.0,11305.0,6.422619184126748e-11,0.0,0.0,29138.0,8.910991086425137e-09,0.0,0.0,94468.0,1.902878228763754e-09,0.0,0.0,6876.0,4.463119374269364e-09,0.0,0.0,40723.0,3.332588582815043e-10
5.0,5.0,0.0,112462.0,0.0,3.1693109573011684e-10,0.0,0.0,4186.0,2.3689918184598684e-07,0.0,0.0,11305.0,3.853571510476049e-11,0.0,0.0,29138.0,5.346594651855082e-09,0.0,0.0,94468.0,1.1417269372582523e-09,0.0,0.0,6876.0,2.6778716245616183e-09,0.0,0.0,40723.0,1.9995531496890257e-10
5.0,6.0,0.0,112462.0,0.0,1.901586574380701e-10,0.0,0.0,4186.0,1.421395091075921e-07,0.0,0.0,11305.0,2.3121429062856293e-11,0.0,0.0,29138.0,3.207956791113049e-09,0.0,0.0,94468.0,6.850361623549514e-10,0.0,0.0,6876.0,1.606722974736971e-09,0.0,0.0,40723.0,1.1997318898134154e-10
5.0,7.0,0.0,112462.0,0.0,1.1409519446284207e-10,0.0,0.0,4186.0,8.528370546455526e-08,0.0,0.0,11305.0,1.3872857437713775e-11,0.0,0.0,29138.0,1.9247740746678293e-09,0.0,0.0,94468.0,4.110216974129708e-10,0.0,0.0,6876.0,9.640337848421825e-10,0.0,0.0,40723.0,7.198391338880492e-11
5.0,8.0,0.0,112462.0,0.0,6.845711667770524e-11,0.0,0.0,4186.0,5.1170223278733154e-08,0.0,0.0,11305.0,8.323714462628265e-12,0.0,0.0,29138.0,1.1548644448006976e-09,0.0,0.0,94468.0,2.4661301844778245e-10,0.0,0.0,6876.0,5.784202709053095e-10,0.0,0.0,40723.0,4.319034803328295e-11
5.0,9.0,0.0,112462.0,0.0,4.107427000662314e-11,0.0,0.0,4186.0,3.070213396723989e-08,0.0,0.0,11305.0,4.994228677576959e-12,0.0,0.0,29138.0,6.929186668804185e-10,0.0,0.0,94468.0,1.4796781106866947e-10,0.0,0.0,6876.0,3.470521625431857e-10,0.0,0.0,40723.0,2.591420881996977e-11
5.0,10.0,8.892e-06,112462.0,1.0,3.5568246445620043e-06,0.0,0.0,4186.0,1.8421280380343935e-08,0.0,0.0,11305.0,2.996537206546175e-12,0.0,0.0,29138.0,4.157512001282511e-10,0.0,0.0,94468.0,8.878068664120168e-11,0.0,0.0,6876.0,2.082312975259114e-10,0.0,0.0,40723.0,1.554852529198186e-11
5.0,11.0,0.0,112462.0,0.0,2.1340947867372024e-06,0.0,0.0,4186.0,1.1052768228206361e-08,0.0,0.0,11305.0,1.797922323927705e-12,0.0,0.0,29138.0,2.4945072007695065e-10,2.1170999999999998e-05,2.0,94468.0,8.468453268411985e-06,0.0,0.0,6876.0,1.2493877851554685e-10,0.0,0.0,40723.0,9.329115175189115e-12
5.0,12.0,0.0,112462.0,0.0,1.2804568720423215e-06,0.0,0.0,4186.0,6.631660936923817e-09,0.0,0.0,11305.0,1.0787533943566228e-12,0.0,0.0,29138.0,1.4967043204617038e-10,0.0,0.0,94468.0,5.0810719610471905e-06,0.0,0.0,6876.0,7.496326710932811e-11,0.0,0.0,40723.0,5.597469105113469e-12
5.0,13.0,0.0,112462.0,0.0,7.682741232253929e-07,0.0,0.0,4186.0,3.97899656215429e-09,0.0,0.0,11305.0,6.472520366139737e-13,0.0,0.0,29138.0,8.980225922770223e-11,0.0,0.0,94468.0,3.048643176628314e-06,0.0,0.0,6876.0,4.4977960265596865e-11,0.0,0.0,40723.0,3.3584814630680813e-12
5.0,14.0,8.892e-06,112462.0,1.0,4.017764473935236e-06,0.0,0.0,4186.0,2.387397937292574e-09,0.0,0.0,11305.0,3.883512219683842e-13,0.0,0.0,29138.0,5.388135553662134e-11,0.0,0.0,94468.0,1.8291859059769883e-06,0.0,0.0,6876.0,2.6986776159358118e-11,0.0,0.0,40723.0,2.0150888778408486e-12
5.0,15.0,8.892e-06,112462.0,1.0,5.967458684361142e-06,0.0,0.0,4186.0,1.4324387623755444e-09,0.0,0.0,11305.0,2.330107331810305e-13,6.863899999999999e-05,2.0,29138.0,2.745563232881332e-05,1.0585999999999998e-05,1.0,94468.0,5.331911543586192e-06,0.0,0.0,6876.0,1.619206569561487e-11,0.0,0.0,40723.0,1.2090533267045091e-12
5.0,16.0,0.000160054,112462.0,18.0,6.760207521061669e-05,0.0,0.0,4186.0,8.594632574253266e-10,0.0,0.0,11305.0,1.398064399086183e-13,0.00027455599999999996,8.0,29138.0,0.00012629577939728798,2.1170999999999998e-05,2.0,94468.0,1.1667546926151715e-05,0.0,0.0,6876.0,9.715239417368922e-12,2.4556e-05,1.0,40723.0,9.822400725431997e-06
5.0,17.0,9.7811e-05,112462.0,11.0,7.968564512637002e-05,0.0,0.0,4186.0,5.156779544551959e-10,0.000265369,3.0,11305.0,0.00010614760008388387,0.000308875,9.0,29138.0,0.0001993274676383728,0.00011644200000000001,11.0,94468.0,5.3577328155691035e-05,0.0,0.0,6876.0,5.829143650421353e-12,7.3668e-05,3.0,40723.0,3.53606404352592e-05
5.0,18.0,0.000489054,112462.0,55.0,0.00024343298707582204,0.0,0.0,4186.0,3.0940677267311754e-10,0.0,0.0,11305.0,6.368856005033032e-05,0.000411833,12.0,29138.0,0.0002843296805830237,0.000232883,22.0,94468.0,0.00012529959689341463,0.000145433,1.0,6876.0,5.817320349748619e-05,0.000270118,11.0,40723.0,0.00012926358426115553
