year,flu week,PO rate,PO pop,PO count,PO weighted rate,GL rate,GL count,GL pop,GL weighted rate,FL rate,FL count,FL pop,FL weighted rate,TE rate,TE count,TE pop,TE weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,LI rate,LI count,LI pop,LI weighted rate,TO rate,TO count,TO pop,TO weighted rate
8.0,26.0,0.000167785,5960.0,1.0,0.00020872779168963976,0.000733138,10.0,13640.0,0.0005045367421382918,0.001,100.0,100000.0,0.0010945662930164327,0.000986031,6.0,6085.0,0.0008469788704022654,0.00033160199999999996,9.0,27141.0,0.00034912551310160676,0.0,0.0,2427.0,0.00011887943546176158,0.0,0.0,4886.0,2.7161337872301907e-05
8.0,27.0,0.000167785,5960.0,1.0,0.00019235067501378384,0.000366569,5.0,13640.0,0.0004493496452829751,0.00072,72.0,100000.0,0.0009447397758098595,0.000493016,3.0,6085.0,0.0007053937222413593,0.000221068,6.0,27141.0,0.00029790250786096407,0.0,0.0,2427.0,7.132766127705695e-05,0.000204666,1.0,4886.0,9.816320272338115e-05
8.0,28.0,0.0,5960.0,0.0,0.0001154104050082703,0.00058651,8.0,13640.0,0.0005042137871697851,0.0005099999999999999,51.0,100000.0,0.0007708438654859157,0.00016433900000000003,1.0,6085.0,0.0004889718333448155,0.000184223,5.0,27141.0,0.00025243070471657843,0.0,0.0,2427.0,4.279659676623417e-05,0.000204666,1.0,4886.0,0.0001407643216340287
8.0,29.0,0.000167785,5960.0,1.0,0.00013636024300496216,7.3314e-05,1.0,13640.0,0.00033185387230187104,0.00047999999999999996,48.0,100000.0,0.0006545063192915494,0.000328677,2.0,6085.0,0.0004248539000068893,7.368899999999999e-05,2.0,27141.0,0.00018093402282994708,0.000412031,1.0,2427.0,0.0001904903580597405,0.0,0.0,4886.0,8.445859298041721e-05
8.0,30.0,0.0,5960.0,0.0,8.18161458029773e-05,0.00058651,8.0,13640.0,0.00043371632338112267,0.00044,44.0,100000.0,0.0005687037915749297,0.000328677,2.0,6085.0,0.0003863831400041335,0.000184223,5.0,27141.0,0.00018224961369796825,0.0,0.0,2427.0,0.00011429421483584429,0.0,0.0,4886.0,5.067515578825032e-05
8.0,31.0,0.000167785,5960.0,1.0,0.00011620368748178637,0.00021994099999999997,3.0,13640.0,0.0003482061940286736,0.00023999999999999998,24.0,100000.0,0.0004372222749449578,0.00016433900000000003,1.0,6085.0,0.0002975654840024801,0.000221068,6.0,27141.0,0.00019777696821878096,0.0,0.0,2427.0,6.857652890150658e-05,0.0,0.0,4886.0,3.040509347295019e-05
8.0,32.0,0.001174497,5960.0,7.0,0.0005395210124890719,0.0,0.0,13640.0,0.00020892371641720414,0.00028,28.0,100000.0,0.0003743333649669747,0.0,0.0,6085.0,0.00017853929040148806,7.368899999999999e-05,2.0,27141.0,0.00014814178093126856,0.0,0.0,2427.0,4.114591734090394e-05,0.0,0.0,4886.0,1.8243056083770113e-05
8.0,33.0,0.000167785,5960.0,1.0,0.0003908266074934431,7.3314e-05,1.0,13640.0,0.00015467982985032248,9e-05,9.0,100000.0,0.0002606000189801848,0.00016433900000000003,1.0,6085.0,0.00017285917424089285,0.0,0.0,27141.0,8.888506855876114e-05,0.0,0.0,2427.0,2.4687550404542364e-05,0.0,0.0,4886.0,1.0945833650262067e-05
8.0,34.0,0.000167785,5960.0,1.0,0.00030160996449606585,0.0,0.0,13640.0,9.280789791019349e-05,4e-05,4.0,100000.0,0.0001723600113881109,0.0,0.0,6085.0,0.00010371550454453571,0.0,0.0,27141.0,5.333104113525668e-05,0.0,0.0,2427.0,1.4812530242725417e-05,0.0,0.0,4886.0,6.56750019015724e-06
8.0,35.0,0.0,5960.0,0.0,0.0001809659786976395,0.0,0.0,13640.0,5.568473874611609e-05,0.00011,11.0,100000.0,0.00014741600683286653,0.0,0.0,6085.0,6.222930272672142e-05,0.0,0.0,27141.0,3.199862468115401e-05,0.000412031,1.0,2427.0,0.00017369991814563524,0.0,0.0,4886.0,3.940500114094344e-06
8.0,36.0,0.0,5960.0,0.0,0.0001085795872185837,0.0,0.0,13640.0,3.3410843247669655e-05,5e-05,5.0,100000.0,0.00010844960409971992,0.0,0.0,6085.0,3.7337581636032854e-05,0.0,0.0,27141.0,1.9199174808692404e-05,0.000412031,1.0,2427.0,0.0002690323508873811,0.0,0.0,4886.0,2.3643000684566064e-06
8.0,37.0,0.0,5960.0,0.0,6.514775233115022e-05,0.0,0.0,13640.0,2.0046505948601792e-05,1e-05,1.0,100000.0,6.906976245983195e-05,0.00016433900000000003,1.0,6085.0,8.813814898161971e-05,3.6845e-05,1.0,27141.0,2.6257504885215442e-05,0.0,0.0,2427.0,0.00016141941053242866,0.0,0.0,4886.0,1.4185800410739637e-06
8.0,38.0,0.0,5960.0,0.0,3.908865139869013e-05,0.0,0.0,13640.0,1.2027903569161075e-05,1e-05,1.0,100000.0,4.544185747589917e-05,0.0,0.0,6085.0,5.2882889388971825e-05,0.0,0.0,27141.0,1.5754502931129263e-05,0.000412031,1.0,2427.0,0.00026166404631945716,0.0,0.0,4886.0,8.511480246443782e-07
8.0,39.0,0.0,5960.0,0.0,2.3453190839214078e-05,0.0,0.0,13640.0,7.216742141496645e-06,2.9999999999999997e-05,3.0,100000.0,3.92651144855395e-05,0.0,0.0,6085.0,3.1729733633383095e-05,0.0,0.0,27141.0,9.452701758677558e-06,0.0,0.0,2427.0,0.00015699842779167428,0.0,0.0,4886.0,5.106888147866269e-07
8.0,40.0,0.0,5960.0,0.0,1.4071914503528446e-05,0.0,0.0,13640.0,4.330045284897987e-06,0.0,0.0,100000.0,2.35590686913237e-05,0.0,0.0,6085.0,1.9037840180029855e-05,0.0,0.0,27141.0,5.6716210552065345e-06,0.0,0.0,2427.0,9.419905667500457e-05,0.0,0.0,4886.0,3.0641328887197613e-07
8.0,41.0,0.0,5960.0,0.0,8.443148702117067e-06,0.0,0.0,13640.0,2.598027170938792e-06,0.0,0.0,100000.0,1.4135441214794219e-05,0.0,0.0,6085.0,1.1422704108017913e-05,0.0,0.0,27141.0,3.4029726331239205e-06,0.0,0.0,2427.0,5.651943400500274e-05,0.0,0.0,4886.0,1.8384797332318566e-07
8.0,42.0,0.0,5960.0,0.0,5.06588922127024e-06,0.0,0.0,13640.0,1.5588163025632753e-06,0.0,0.0,100000.0,8.481264728876531e-06,0.0,0.0,6085.0,6.853622464810748e-06,0.0,0.0,27141.0,2.0417835798743522e-06,0.0,0.0,2427.0,3.391166040300164e-05,0.0,0.0,4886.0,1.1030878399391139e-07
8.0,43.0,0.0,5960.0,0.0,3.0395335327621437e-06,0.0,0.0,13640.0,9.352897815379651e-07,0.0,0.0,100000.0,5.088758837325919e-06,0.0,0.0,6085.0,4.112173478886449e-06,0.0,0.0,27141.0,1.2250701479246114e-06,0.0,0.0,2427.0,2.0346996241800984e-05,0.0,0.0,4886.0,6.618527039634683e-08
8.0,44.0,0.0,5960.0,0.0,1.8237201196572862e-06,0.0,0.0,13640.0,5.611738689227791e-07,0.0,0.0,100000.0,3.053255302395551e-06,0.0,0.0,6085.0,2.467304087331869e-06,0.0,0.0,27141.0,7.350420887547668e-07,0.0,0.0,2427.0,1.220819774508059e-05,0.0,0.0,4886.0,3.9711162237808096e-08
8.0,45.0,0.0,5960.0,0.0,1.0942320717943717e-06,0.0,0.0,13640.0,3.3670432135366743e-07,0.0,0.0,100000.0,1.8319531814373306e-06,0.0,0.0,6085.0,1.4803824523991214e-06,0.0,0.0,27141.0,4.4102525325286005e-07,0.0,0.0,2427.0,7.324918647048354e-06,0.0,0.0,4886.0,2.3826697342684856e-08
8.0,46.0,0.0,5960.0,0.0,6.56539243076623e-07,0.0,0.0,13640.0,2.0202259281220045e-07,0.0,0.0,100000.0,1.0991719088623983e-06,0.0,0.0,6085.0,8.882294714394728e-07,0.0,0.0,27141.0,2.6461515195171604e-07,0.0,0.0,2427.0,4.394951188229012e-06,0.0,0.0,4886.0,1.4296018405610912e-08
8.0,47.0,0.0,5960.0,0.0,3.9392354584597375e-07,0.0,0.0,13640.0,1.2121355568732027e-07,0.0,0.0,100000.0,6.595031453174389e-07,0.0,0.0,6085.0,5.329376828636836e-07,0.0,0.0,27141.0,1.587690911710296e-07,0.0,0.0,2427.0,2.636970712937407e-06,0.0,0.0,4886.0,8.577611043366548e-09
8.0,48.0,0.0,5960.0,0.0,2.3635412750758424e-07,0.0,0.0,13640.0,7.272813341239216e-08,0.0,0.0,100000.0,3.9570188719046334e-07,0.0,0.0,6085.0,3.197626097182102e-07,0.0,0.0,27141.0,9.526145470261776e-08,0.0,0.0,2427.0,1.5821824277624442e-06,0.0,0.0,4886.0,5.146566626019929e-09
8.0,49.0,0.0,5960.0,0.0,1.4181247650455053e-07,0.0,0.0,13640.0,4.363688004743529e-08,0.0,0.0,100000.0,2.37421132314278e-07,0.0,0.0,6085.0,1.918575658309261e-07,0.0,0.0,27141.0,5.715687282157065e-08,0.0,0.0,2427.0,9.493094566574665e-07,0.0,0.0,4886.0,3.0879399756119573e-09
8.0,50.0,0.0,5960.0,0.0,8.508748590273031e-08,0.0,0.0,13640.0,2.6182128028461174e-08,0.0,0.0,100000.0,1.424526793885668e-07,0.0,0.0,6085.0,1.1511453949855566e-07,0.0,0.0,27141.0,3.429412369294239e-08,0.0,0.0,2427.0,5.695856739944799e-07,0.0,0.0,4886.0,1.8527639853671743e-09
8.0,51.0,0.0,5960.0,0.0,5.105249154163818e-08,0.0,0.0,13640.0,1.5709276817076704e-08,0.0,0.0,100000.0,8.547160763314007e-08,0.0,0.0,6085.0,6.90687236991334e-08,0.0,0.0,27141.0,2.0576474215765435e-08,0.0,0.0,2427.0,3.4175140439668793e-07,0.0,0.0,4886.0,1.1116583912203045e-09
8.0,52.0,0.0,5960.0,0.0,3.063149492498291e-08,0.0,0.0,13640.0,9.425566090246022e-09,0.0,0.0,100000.0,5.128296457988404e-08,0.0,0.0,6085.0,4.1441234219480036e-08,0.0,0.0,27141.0,1.234588452945926e-08,0.0,0.0,2427.0,2.0505084263801275e-07,0.0,0.0,4886.0,6.669950347321827e-10
9.0,1.0,0.0,5893.0,0.0,1.8378896954989747e-08,0.0,0.0,13640.0,5.655339654147613e-09,0.0,0.0,100000.0,3.076977874793042e-08,0.0,0.0,6085.0,2.4864740531688022e-08,0.0,0.0,27141.0,7.407530717675555e-09,0.0,0.0,2427.0,1.2303050558280765e-07,0.0,0.0,4886.0,4.001970208393096e-10
9.0,2.0,0.0,5893.0,0.0,1.1027338172993847e-08,0.0,0.0,13611.0,3.393203792488568e-09,0.0,0.0,102361.0,1.846186724875825e-08,0.0,0.0,6159.0,1.4918844319012814e-08,0.0,0.0,27181.0,4.444518430605333e-09,0.0,0.0,2426.0,7.381830334968459e-08,0.0,0.0,4812.0,2.4011821250358577e-10
9.0,3.0,0.0,5893.0,0.0,6.616402903796308e-09,0.0,0.0,13611.0,2.0359222754931407e-09,0.0,0.0,102361.0,1.107712034925495e-08,0.0,0.0,6159.0,8.951306591407688e-09,0.0,0.0,27181.0,2.6667110583631998e-09,0.0,0.0,2426.0,4.429098200981075e-08,0.0,0.0,4812.0,1.4407092750215147e-10
9.0,4.0,0.0,5893.0,0.0,3.969841742277784e-09,0.0,0.0,13611.0,1.2215533652958843e-09,0.0,0.0,102361.0,6.64627220955297e-09,0.0,0.0,6159.0,5.370783954844613e-09,0.0,0.0,27181.0,1.6000266350179197e-09,0.0,0.0,2426.0,2.6574589205886448e-08,0.0,0.0,4812.0,8.644255650129088e-11
9.0,5.0,0.0,5893.0,0.0,2.3819050453666704e-09,0.0,0.0,13611.0,7.329320191775306e-10,0.0,0.0,102361.0,3.987763325731782e-09,0.0,0.0,6159.0,3.2224703729067674e-09,0.0,0.0,27181.0,9.600159810107519e-10,0.0,0.0,2426.0,1.594475352353187e-08,0.0,0.0,4812.0,5.1865533900774527e-11
9.0,6.0,0.0,5893.0,0.0,1.4291430272200022e-09,0.0,0.0,13611.0,4.3975921150651834e-10,0.0,0.0,102361.0,2.3926579954390693e-09,0.0,0.0,6159.0,1.9334822237440604e-09,0.0,0.0,27181.0,5.760095886064511e-10,0.0,0.0,2426.0,9.56685211411912e-09,0.0,0.0,4812.0,3.1119320340464716e-11
9.0,7.0,0.0,5893.0,0.0,8.574858163320013e-10,0.0,0.0,13611.0,2.63855526903911e-10,0.0,0.0,102361.0,1.4355947972634416e-09,0.0,0.0,6159.0,1.160089334246436e-09,0.0,0.0,27181.0,3.4560575316387066e-10,0.0,0.0,2426.0,5.740111268471472e-09,0.0,0.0,4812.0,1.8671592204278828e-11
9.0,8.0,0.0,5893.0,0.0,5.144914897992007e-10,0.0,0.0,13611.0,1.5831331614234659e-10,9.768999999999999e-06,1.0,102361.0,3.908461356878358e-06,0.0,0.0,6159.0,6.960536005478617e-10,0.0,0.0,27181.0,2.073634518983224e-10,0.0,0.0,2426.0,3.444066761082883e-09,0.0,0.0,4812.0,1.1202955322567296e-11
9.0,9.0,0.0,5893.0,0.0,3.086948938795204e-10,0.0,0.0,13611.0,9.498798968540795e-11,0.0,0.0,102361.0,2.3450768141270145e-06,0.0,0.0,6159.0,4.17632160328717e-10,3.679e-05,1.0,27181.0,1.4716124418071138e-05,0.000412201,1.0,2426.0,0.00016488246644005665,0.0,0.0,4812.0,6.721773193540377e-12
9.0,10.0,0.0,5893.0,0.0,1.8521693632771223e-10,0.0,0.0,13611.0,5.699279381124477e-11,0.0,0.0,102361.0,1.4070460884762086e-06,0.0,0.0,6159.0,2.505792961972302e-10,0.0,0.0,27181.0,8.829674650842683e-06,0.0,0.0,2426.0,9.892947986403398e-05,0.0,0.0,4812.0,4.033063916124226e-12
9.0,11.0,0.0,5893.0,0.0,1.1113016179662733e-10,0.0,0.0,13611.0,3.419567628674686e-11,9.768999999999999e-06,1.0,102361.0,4.751827653085725e-06,0.0,0.0,6159.0,1.5034757771833811e-10,0.0,0.0,27181.0,5.297804790505609e-06,0.0,0.0,2426.0,5.935768791842038e-05,0.0,0.0,4812.0,2.4198383496745357e-12
9.0,12.0,0.0,5893.0,0.0,6.667809707797639e-11,0.0,0.0,13611.0,2.0517405772048115e-11,2.9308e-05,3.0,102361.0,1.4574296591851437e-05,0.0,0.0,6159.0,9.020854663100287e-11,0.0,0.0,27181.0,3.1786828743033654e-06,0.000412201,1.0,2426.0,0.00020049501275105225,0.0,0.0,4812.0,1.4519030098047215e-12
9.0,13.0,0.0,5893.0,0.0,4.0006858246785835e-11,0.0,0.0,13611.0,1.2310443463228868e-11,0.0,0.0,102361.0,8.744577955110861e-06,0.0,0.0,6159.0,5.412512797860172e-11,0.0,0.0,27181.0,1.907209724582019e-06,0.000412201,1.0,2426.0,0.00028517740765063136,0.0,0.0,4812.0,8.711418058828329e-13
9.0,14.0,0.00016969999999999998,5893.0,1.0,6.788002400411495e-05,0.0,0.0,13611.0,7.38626607793732e-12,9.768999999999999e-06,1.0,102361.0,9.154346773066517e-06,0.0,0.0,6159.0,3.247507678716103e-11,3.679e-05,1.0,27181.0,1.586032583474921e-05,0.0,0.0,2426.0,0.0001711064445903788,0.0,0.0,4812.0,5.226850835296997e-13
9.0,15.0,0.0,5893.0,0.0,4.0728014402468964e-05,0.0,0.0,13611.0,4.431759646762392e-12,0.00014654,15.0,102361.0,6.410860806383991e-05,0.0,0.0,6159.0,1.9485046072296615e-11,0.0,0.0,27181.0,9.516195500849526e-06,0.0,0.0,2426.0,0.00010266386675422729,0.0,0.0,4812.0,3.1361105011781984e-13
9.0,16.0,0.0,5893.0,0.0,2.4436808641481376e-05,7.347e-05,1.0,13611.0,2.938800265905579e-05,4.8846999999999995e-05,5.0,102361.0,5.8003964838303945e-05,0.0,0.0,6159.0,1.169102764337797e-11,3.679e-05,1.0,27181.0,2.0425717300509715e-05,0.0,0.0,2426.0,6.159832005253637e-05,0.0,0.0,4812.0,1.881666300706919e-13
9.0,17.0,0.000339399,5893.0,2.0,0.00015042168518488884,0.00014693899999999998,2.0,13611.0,7.640840159543347e-05,0.000175847,18.0,102361.0,0.00010514117890298237,0.0,0.0,6159.0,7.0146165860267815e-12,0.0,0.0,27181.0,1.2255430380305828e-05,0.0,0.0,2426.0,3.695899203152182e-05,0.0,0.0,4812.0,1.1289997804241513e-13
9.0,18.0,0.001187897,5893.0,7.0,0.0005654118111109333,0.0008816360000000001,12.0,13611.0,0.00039849944095726015,0.000293079,30.0,102361.0,0.00018031630734178944,0.000487101,3.0,6159.0,0.00019484040420876994,7.3581e-05,2.0,27181.0,3.6785658228183494e-05,0.000824402,2.0,2426.0,0.0003519361952189131,0.0,0.0,4812.0,6.773998682544907e-14
9.0,19.0,0.001187897,5893.0,7.0,0.0008144058866665601,0.00029387900000000004,4.0,13611.0,0.00035665126457435606,0.000732698,75.0,102361.0,0.0004012689844050737,0.000487101,3.0,6159.0,0.000311744642525262,0.000147162,4.0,27181.0,8.093619493691009e-05,0.001236603,3.0,2426.0,0.0007058029171313479,0.0,0.0,4812.0,4.064399209526944e-14
9.0,20.0,0.001187897,5893.0,7.0,0.0009638023319999362,7.347e-05,1.0,13611.0,0.00024337875874461365,0.0009183139999999999,94.0,102361.0,0.0006080869906430442,0.0,0.0,6159.0,0.0001870467855151572,0.000257533,7.0,27181.0,0.00015157491696214607,0.000412201,1.0,2426.0,0.0005883621502788088,0.000831232,4.0,4812.0,0.00033249280002438646
9.0,21.0,0.000678798,5893.0,4.0,0.0008498005991999617,0.00044081800000000005,6.0,13611.0,0.0003223544552467682,0.000869468,89.0,102361.0,0.0007126393943858266,0.000162367,1.0,6159.0,0.00017717487130909431,0.000110371,3.0,27181.0,0.00013509335017728764,0.0,0.0,2426.0,0.00035301729016728523,0.00103904,5.0,4812.0,0.0006151116800146318
9.0,22.0,0.001018197,5893.0,6.0,0.000917159159519977,0.00029387900000000004,4.0,13611.0,0.0003109642731480609,0.000654543,67.0,102361.0,0.000689400836631496,0.000324734,2.0,6159.0,0.0002361985227854566,0.000367905,10.0,27181.0,0.0002282180101063726,0.002061005,5.0,2426.0,0.0010362123741003712,0.000415616,2.0,4812.0,0.000535313408008779
9.0,23.0,0.001357597,5893.0,8.0,0.0010933342957119862,0.000514288,7.0,13611.0,0.00039229376388883656,0.000615466,63.0,102361.0,0.0006598269019788976,0.000487101,3.0,6159.0,0.000336559513671274,0.000662229,18.0,27181.0,0.00040182240606382355,0.000412201,1.0,2426.0,0.0007866078244602227,0.0,0.0,4812.0,0.00032118804480526744
9.0,24.0,0.000848498,5893.0,5.0,0.0009953997774271917,0.00029387900000000004,4.0,13611.0,0.00035292785833330195,0.001211393,124.0,102361.0,0.0008804533411873386,0.000162367,1.0,6159.0,0.0002668825082027644,0.000588648,16.0,27181.0,0.0004765526436382941,0.001236603,3.0,2426.0,0.0009666058946761337,0.0,0.0,4812.0,0.00019271282688316046
