year,flu week,BH rate,BH pop,BH count,BH weighted rate,YE rate,YE count,YE pop,YE weighted rate,TR rate,TR count,TR pop,TR weighted rate,CA rate,CA count,CA pop,CA weighted rate,RS rate,RS count,RS pop,RS weighted rate,PR rate,PR count,PR pop,PR weighted rate
6.0,11.0,0.0,13277.0,0.0,6.380155309211145e-11,6.397000000000001e-06,1.0,156324.0,4.094119889738511e-06,0.0,0.0,685.0,4.805314196294397e-13,0.0,0.0,10389.0,6.560673619184882e-11,0.0,0.0,9339.0,5.653655508837063e-10,0.0,0.0,1767.0,6.906842460957344e-23
6.0,12.0,0.0,13277.0,0.0,3.828093185526687e-11,0.0,0.0,156324.0,2.4564719338431064e-06,0.0,0.0,685.0,2.883188517776638e-13,0.0,0.0,10389.0,3.936404171510929e-11,0.0,0.0,9339.0,3.3921933053022376e-10,0.0,0.0,1767.0,4.144105476574406e-23
6.0,13.0,7.5318e-05,13277.0,1.0,3.0127222968559114e-05,6.397000000000001e-06,1.0,156324.0,4.032683160305864e-06,0.0,0.0,685.0,1.729913110665983e-13,0.00019251099999999997,2.0,10389.0,7.700442361842503e-05,0.000107078,1.0,9339.0,4.283140353159832e-05,0.0,0.0,1767.0,2.4864632859446435e-23
6.0,14.0,0.00037659099999999996,13277.0,5.0,0.00016871273378113547,1.2794000000000002e-05,2.0,156324.0,7.537209896183519e-06,0.0,0.0,685.0,1.0379478663995897e-13,9.625600000000001e-05,1.0,10389.0,8.470505417105502e-05,0.000107078,1.0,9339.0,6.853004211895899e-05,0.0,0.0,1767.0,1.491877971566786e-23
6.0,15.0,0.000150636,13277.0,2.0,0.00016148204026868128,4.4779e-05,7.0,156324.0,2.2433925937710112e-05,0.0,0.0,685.0,6.227687198397538e-14,0.0,0.0,10389.0,5.082303250263301e-05,0.000535389,5.0,9339.0,0.00025527362527137545,0.000565931,1.0,1767.0,0.0002263724
6.0,16.0,0.000225955,13277.0,3.0,0.00018727122416120878,9.5955e-05,15.0,156324.0,5.1842355562626064e-05,0.0,0.0,685.0,3.7366123190385224e-14,0.0,0.0,10389.0,3.0493819501579804e-05,0.001284934,12.0,9339.0,0.0006671377751628253,0.000565931,1.0,1767.0,0.00036219583999999995
6.0,17.0,0.001958274,13277.0,26.0,0.0008956723344967253,0.000191909,30.0,156324.0,0.00010786901333757564,0.0,0.0,685.0,2.2419673914231135e-14,0.000577534,6.0,10389.0,0.0002493098917009479,0.0009637010000000001,9.0,9339.0,0.0007857630650976951,0.0,0.0,1767.0,0.00021731750399999996
6.0,18.0,0.002334865,13277.0,31.0,0.0014713494006980353,0.000415803,65.0,156324.0,0.0002310426080025454,0.0,0.0,685.0,1.345180434853868e-14,0.001155068,12.0,10389.0,0.0006116131350205687,0.002034479,19.0,9339.0,0.0012852494390586172,0.0,0.0,1767.0,0.00013039050239999997
6.0,19.0,0.001581683,13277.0,21.0,0.0015154828404188212,0.000454185,71.0,156324.0,0.0003202995648015273,0.0,0.0,685.0,8.071082609123208e-15,0.00067379,7.0,10389.0,0.0006364838810123412,0.001070778,10.0,9339.0,0.0011994608634351704,0.00565931,10.0,1767.0,0.00234195830144
6.0,20.0,0.0013557279999999998,13277.0,18.0,0.0014515809042512926,0.000383818,60.0,156324.0,0.00034570693888091636,0.0,0.0,685.0,4.842649565473925e-15,0.001058812,11.0,10389.0,0.0008054151286074048,0.001070778,10.0,9339.0,0.0011479877180611024,0.000565931,1.0,1767.0,0.001631547380864
6.0,21.0,0.0008285,13277.0,11.0,0.0012023485425507756,0.000434994,68.0,156324.0,0.00038142176332854984,0.0,0.0,685.0,2.905589739284355e-15,0.000962557,10.0,10389.0,0.0008682718771644429,0.00149909,14.0,9339.0,0.0012884286308366614,0.0,0.0,1767.0,0.0009789284285184
6.0,22.0,0.000602546,13277.0,8.0,0.0009624275255304654,0.00037742099999999996,59.0,156324.0,0.0003798214579971299,0.0,0.0,685.0,1.7433538435706128e-15,0.000962557,10.0,10389.0,0.0009059859262986657,0.0011778560000000001,11.0,9339.0,0.0012441995785019968,0.0,0.0,1767.0,0.00058735705711104
6.0,23.0,0.000301273,13277.0,4.0,0.0006979657153182793,0.000307055,48.0,156324.0,0.0003507148747982779,0.0,0.0,685.0,1.0460123061423676e-15,0.0017326020000000002,18.0,10389.0,0.0012366323557791996,0.000856623,8.0,9339.0,0.001089168947101198,0.0,0.0,1767.0,0.000352414234266624
6.0,24.0,0.000225955,13277.0,3.0,0.0005091614291909675,0.00010235200000000001,16.0,156324.0,0.00025136972487896673,0.0,0.0,685.0,6.276073836854205e-16,0.000770045,8.0,10389.0,0.0010499974134675198,0.000321234,3.0,9339.0,0.0007819949682607188,0.0,0.0,1767.0,0.0002114485405599744
6.0,25.0,0.0006778639999999999,13277.0,9.0,0.0005766424575145805,0.000185512,29.0,156324.0,0.00022502663492738006,0.0,0.0,685.0,3.765644302112523e-16,0.00019251099999999997,2.0,10389.0,0.0007070028480805118,0.002141557,20.0,9339.0,0.0013258197809564312,0.0,0.0,1767.0,0.00012686912433598464
6.0,26.0,7.5318e-05,13277.0,1.0,0.0003761126745087483,0.000115145,18.0,156324.0,0.00018107398095642803,0.0,0.0,685.0,2.259386581267514e-16,0.00019251099999999997,2.0,10389.0,0.000501206108848307,0.001070778,10.0,9339.0,0.0012238030685738587,0.000565931,1.0,1767.0,0.0003024938746015908
6.0,27.0,0.0,13277.0,0.0,0.00022566760470524896,8.3161e-05,13.0,156324.0,0.00014190878857385682,0.0,0.0,685.0,1.3556319487605084e-16,0.00019251099999999997,2.0,10389.0,0.0003777280653089842,0.001070778,10.0,9339.0,0.0011625930411443153,0.0,0.0,1767.0,0.00018149632476095447
6.0,28.0,0.000225955,13277.0,3.0,0.00022578256282314936,0.000115145,18.0,156324.0,0.0001312032731443141,0.0,0.0,685.0,8.13379169256305e-17,9.625600000000001e-05,1.0,10389.0,0.0002651392391853905,0.000535389,5.0,9339.0,0.0009117114246865892,0.0,0.0,1767.0,0.00010889779485657268
6.0,29.0,0.000301273,13277.0,4.0,0.0002559787376938896,0.000223894,35.0,156324.0,0.00016827956388658846,0.0,0.0,685.0,4.88027501553783e-17,0.000288767,3.0,10389.0,0.00027459034351123433,0.0,0.0,9339.0,0.0005470268548119535,0.000565931,1.0,1767.0,0.0002917110769139436
6.0,30.0,0.000225955,13277.0,3.0,0.00024396924261633378,0.000185512,29.0,156324.0,0.0001751725383319531,0.0,0.0,685.0,2.928165009322698e-17,0.0,0.0,10389.0,0.0001647542061067406,0.000214156,2.0,9339.0,0.0004138785128871721,0.0,0.0,1767.0,0.00017502664614836615
6.0,31.0,7.5318e-05,13277.0,1.0,0.00017650874556980026,0.00017271799999999998,27.0,156324.0,0.00017419072299917185,0.0,0.0,685.0,1.7568990055936187e-17,0.0,0.0,10389.0,9.885252366404435e-05,0.000214156,2.0,9339.0,0.0003339895077323032,0.0,0.0,1767.0,0.00010501598768901969
6.0,32.0,0.000225955,13277.0,3.0,0.00019628724734188017,8.9558e-05,14.0,156324.0,0.0001403376337995031,0.0,0.0,685.0,1.0541394033561711e-17,9.625600000000001e-05,1.0,10389.0,9.78139141984266e-05,0.0,0.0,9339.0,0.00020039370463938194,0.0,0.0,1767.0,6.300959261341181e-05
6.0,33.0,0.0,13277.0,0.0,0.0001177723484051281,5.1176000000000006e-05,8.0,156324.0,0.00010467298027970186,0.0,0.0,685.0,6.3248364201370265e-18,9.625600000000001e-05,1.0,10389.0,9.719074851905596e-05,0.0,0.0,9339.0,0.00012023622278362916,0.0,0.0,1767.0,3.780575556804709e-05
6.0,34.0,0.0,13277.0,0.0,7.066340904307686e-05,6.397000000000001e-06,1.0,156324.0,6.536258816782112e-05,0.0,0.0,685.0,3.794901852082216e-18,0.0,0.0,10389.0,5.8314449111433573e-05,0.0,0.0,9339.0,7.21417336701775e-05,0.0,0.0,1767.0,2.2683453340828252e-05
6.0,35.0,7.5318e-05,13277.0,1.0,7.252524542584611e-05,1.9191e-05,3.0,156324.0,4.689395290069267e-05,0.0,0.0,685.0,2.2769411112493293e-18,0.0,0.0,10389.0,3.498866946686014e-05,0.0,0.0,9339.0,4.328504020210649e-05,0.0,0.0,1767.0,1.3610072004496951e-05
6.0,36.0,0.0,13277.0,0.0,4.3515147255507666e-05,6.397000000000001e-06,1.0,156324.0,3.06951717404156e-05,0.0,0.0,685.0,1.3661646667495975e-18,0.0,0.0,10389.0,2.0993201680116083e-05,0.0,0.0,9339.0,2.5971024121263895e-05,0.0,0.0,1767.0,8.16604320269817e-06
6.0,37.0,0.0,13277.0,0.0,2.61090883533046e-05,0.0,0.0,156324.0,1.841710304424936e-05,0.0,0.0,685.0,8.196988000497585e-19,0.0,0.0,10389.0,1.2595921008069649e-05,0.0,0.0,9339.0,1.5582614472758335e-05,0.0,0.0,1767.0,4.8996259216189015e-06
6.0,38.0,0.0,13277.0,0.0,1.5665453011982757e-05,6.397000000000001e-06,1.0,156324.0,1.3609061826549615e-05,0.0,0.0,685.0,4.918192800298551e-19,0.0,0.0,10389.0,7.557552604841789e-06,0.0,0.0,9339.0,9.349568683655e-06,0.0,0.0,1767.0,2.939775552971341e-06
6.0,39.0,0.0,13277.0,0.0,9.399271807189655e-06,6.397000000000001e-06,1.0,156324.0,1.0724237095929769e-05,0.0,0.0,685.0,2.950915680179131e-19,0.0,0.0,10389.0,4.534531562905073e-06,0.0,0.0,9339.0,5.609741210193e-06,0.0,0.0,1767.0,1.7638653317828044e-06
6.0,40.0,0.0,13277.0,0.0,5.639563084313792e-06,0.0,0.0,156324.0,6.434542257557861e-06,0.0,0.0,685.0,1.7705494081074784e-19,0.0,0.0,10389.0,2.7207189377430436e-06,0.0,0.0,9339.0,3.3658447261158e-06,0.0,0.0,1767.0,1.0583191990696826e-06
6.0,41.0,0.0,13277.0,0.0,3.383737850588275e-06,0.0,0.0,156324.0,3.860725354534716e-06,0.0,0.0,685.0,1.062329644864487e-19,0.0,0.0,10389.0,1.632431362645826e-06,0.0,0.0,9339.0,2.01950683566948e-06,0.0,0.0,1767.0,6.349915194418095e-07
6.0,42.0,0.0,13277.0,0.0,2.030242710352965e-06,0.0,0.0,156324.0,2.3164352127208295e-06,0.0,0.0,685.0,6.373977869186922e-20,0.0,0.0,10389.0,9.794588175874956e-07,0.0,0.0,9339.0,1.211704101401688e-06,0.0,0.0,1767.0,3.809949116650857e-07
6.0,43.0,0.0,13277.0,0.0,1.2181456262117791e-06,0.0,0.0,156324.0,1.3898611276324977e-06,0.0,0.0,685.0,3.824386721512153e-20,0.0,0.0,10389.0,5.876752905524973e-07,0.0,0.0,9339.0,7.270224608410127e-07,0.0,0.0,1767.0,2.2859694699905141e-07
6.0,44.0,0.0,13277.0,0.0,7.308873757270675e-07,0.0,0.0,156324.0,8.339166765794985e-07,0.0,0.0,685.0,2.2946320329072916e-20,0.0,0.0,10389.0,3.5260517433149836e-07,0.0,0.0,9339.0,4.362134765046076e-07,0.0,0.0,1767.0,1.3715816819943085e-07
6.0,45.0,0.0,13277.0,0.0,4.3853242543624045e-07,0.0,0.0,156324.0,5.003500059476991e-07,0.0,0.0,685.0,1.3767792197443748e-20,0.0,0.0,10389.0,2.1156310459889902e-07,0.0,0.0,9339.0,2.617280859027646e-07,0.0,0.0,1767.0,8.229490091965851e-08
6.0,46.0,0.0,13277.0,0.0,2.6311945526174427e-07,0.0,0.0,156324.0,3.002100035686195e-07,0.0,0.0,685.0,8.260675318466249e-21,0.0,0.0,10389.0,1.269378627593394e-07,0.0,0.0,9339.0,1.5703685154165874e-07,0.0,0.0,1767.0,4.937694055179511e-08
6.0,47.0,0.0,13277.0,0.0,1.5787167315704656e-07,0.0,0.0,156324.0,1.801260021411717e-07,0.0,0.0,685.0,4.956405191079749e-21,0.0,0.0,10389.0,7.616271765560364e-08,0.0,0.0,9339.0,9.422211092499525e-08,0.0,0.0,1767.0,2.9626164331077064e-08
6.0,48.0,0.0,13277.0,0.0,9.472300389422793e-08,0.0,0.0,156324.0,1.0807560128470301e-07,0.0,0.0,685.0,2.9738431146478493e-21,0.0,0.0,10389.0,4.569763059336219e-08,0.0,0.0,9339.0,5.653326655499714e-08,0.0,0.0,1767.0,1.777569859864624e-08
6.0,49.0,0.0,13277.0,0.0,5.683380233653676e-08,0.0,0.0,156324.0,6.48453607708218e-08,0.0,0.0,685.0,1.7843058687887096e-21,0.0,0.0,10389.0,2.741857835601731e-08,0.0,0.0,9339.0,3.391995993299829e-08,0.0,0.0,1767.0,1.0665419159187744e-08
6.0,50.0,0.0,13277.0,0.0,3.410028140192205e-08,0.0,0.0,156324.0,3.890721646249308e-08,0.0,0.0,685.0,1.0705835212732258e-21,0.0,0.0,10389.0,1.6451147013610387e-08,0.0,0.0,9339.0,2.035197595979897e-08,0.0,0.0,1767.0,6.399251495512646e-09
6.0,51.0,0.0,13277.0,0.0,2.046016884115323e-08,0.0,0.0,156324.0,2.3344329877495848e-08,0.0,0.0,685.0,6.4235011276393545e-22,0.0,0.0,10389.0,9.870688208166232e-09,0.0,0.0,9339.0,1.2211185575879382e-08,0.0,0.0,1767.0,3.839550897307587e-09
6.0,52.0,0.0,13277.0,0.0,1.2276101304691938e-08,0.0,0.0,156324.0,1.4006597926497509e-08,0.0,0.0,685.0,3.8541006765836127e-22,0.0,0.0,10389.0,5.92241292489974e-09,0.0,0.0,9339.0,7.3267113455276295e-09,0.0,0.0,1767.0,2.3037305383845524e-09
7.0,1.0,0.0,13371.0,0.0,7.365660782815163e-09,0.0,0.0,156324.0,8.403958755898505e-09,0.0,0.0,685.0,2.3124604059501677e-22,0.0,0.0,10389.0,3.5534477549398437e-09,0.0,0.0,9339.0,4.3960268073165775e-09,0.0,0.0,1767.0,1.3822383230307314e-09
7.0,2.0,0.0,13371.0,0.0,4.419396469689098e-09,0.0,0.0,157648.0,5.042375253539103e-09,0.0,0.0,685.0,1.3874762435701005e-22,0.0,0.0,10498.0,2.132068652963906e-09,0.0,0.0,9265.0,2.6376160843899465e-09,0.0,0.0,1752.0,8.293429938184388e-10
7.0,3.0,0.0,13371.0,0.0,2.6516378818134585e-09,0.0,0.0,157648.0,3.025425152123462e-09,0.0,0.0,685.0,8.324857461420603e-23,0.0,0.0,10498.0,1.2792411917783435e-09,0.0,0.0,9265.0,1.582569650633968e-09,0.0,0.0,1752.0,4.976057962910633e-10
7.0,4.0,0.0,13371.0,0.0,1.5909827290880751e-09,0.0,0.0,157648.0,1.8152550912740772e-09,0.0,0.0,685.0,4.994914476852362e-23,0.0,0.0,10498.0,7.675447150670061e-10,0.0,0.0,9265.0,9.495417903803808e-10,0.0,0.0,1752.0,2.9856347777463796e-10
7.0,5.0,0.0,13371.0,0.0,9.545896374528451e-10,6.342999999999999e-06,1.0,157648.0,2.5382891530547643e-06,0.0,0.0,685.0,2.996948686111417e-23,0.0,0.0,10498.0,4.605268290402036e-10,0.0,0.0,9265.0,5.697250742282284e-10,0.0,0.0,1752.0,1.7913808666478276e-10
7.0,6.0,7.478899999999999e-05,13371.0,1.0,2.991617275378247e-05,0.0,0.0,157648.0,1.5229734918328586e-06,0.0,0.0,685.0,1.79816921166685e-23,0.0,0.0,10498.0,2.763160974241222e-10,0.0,0.0,9265.0,3.4183504453693704e-10,0.0,0.0,1752.0,1.0748285199886965e-10
7.0,7.0,0.0,13371.0,0.0,1.794970365226948e-05,0.0,0.0,157648.0,9.137840950997151e-07,0.0,0.0,685.0,1.0789015270001099e-23,0.0,0.0,10498.0,1.657896584544733e-10,0.0,0.0,9265.0,2.051010267221622e-10,0.0,0.0,1752.0,6.448971119932179e-11
7.0,8.0,0.0,13371.0,0.0,1.0769822191361688e-05,0.0,0.0,157648.0,5.48270457059829e-07,0.0,0.0,685.0,6.473409162000659e-24,0.0,0.0,10498.0,9.947379507268398e-11,0.0,0.0,9265.0,1.230606160332973e-10,0.0,0.0,1752.0,3.869382671959307e-11
7.0,9.0,0.0,13371.0,0.0,6.461893314817013e-06,0.0,0.0,157648.0,3.289622742358974e-07,0.0,0.0,685.0,3.884045497200395e-24,0.0,0.0,10498.0,5.968427704361038e-11,0.0,0.0,9265.0,7.383636961997839e-11,0.0,0.0,1752.0,2.321629603175584e-11
7.0,10.0,0.0,13371.0,0.0,3.877135988890208e-06,0.0,0.0,157648.0,1.9737736454153842e-07,0.0,0.0,685.0,2.330427298320237e-24,0.0,0.0,10498.0,3.581056622616623e-11,0.0,0.0,9265.0,4.4301821771987034e-11,0.0,0.0,1752.0,1.3929777619053504e-11
7.0,11.0,0.0,13371.0,0.0,2.326281593334125e-06,0.0,0.0,157648.0,1.1842641872492305e-07,0.0,0.0,685.0,1.3982563789921422e-24,0.0,0.0,10498.0,2.1486339735699737e-11,0.0,0.0,9265.0,2.658109306319222e-11,0.0,0.0,1752.0,8.357866571432103e-12
7.0,12.0,0.0,13371.0,0.0,1.3957689560004749e-06,0.0,0.0,157648.0,7.105585123495382e-08,0.0,0.0,685.0,8.389538273952852e-25,0.0,0.0,10498.0,1.2891803841419842e-11,0.0,0.0,9265.0,1.594865583791533e-11,0.0,0.0,1752.0,5.0147199428592614e-12
7.0,13.0,0.0,13371.0,0.0,8.374613736002849e-07,0.0,0.0,157648.0,4.263351074097229e-08,0.0,0.0,685.0,5.033722964371711e-25,0.0,0.0,10498.0,7.735082304851906e-12,0.0,0.0,9265.0,9.569193502749197e-12,0.0,0.0,1752.0,3.008831965715557e-12
7.0,14.0,0.0,13371.0,0.0,5.024768241601709e-07,0.0,0.0,157648.0,2.5580106444583373e-08,0.0,0.0,685.0,3.020233778623027e-25,0.0,0.0,10498.0,4.641049382911144e-12,0.0,0.0,9265.0,5.7415161016495174e-12,0.0,0.0,1752.0,1.805299179429334e-12
7.0,15.0,0.0,13371.0,0.0,3.0148609449610254e-07,6.342999999999999e-06,1.0,157648.0,2.5525480638667503e-06,0.0,0.0,685.0,1.8121402671738162e-25,0.0,0.0,10498.0,2.784629629746686e-12,0.0,0.0,9265.0,3.4449096609897103e-12,0.0,0.0,1752.0,1.0831795076576004e-12
7.0,16.0,0.0,13371.0,0.0,1.8089165669766152e-07,0.0,0.0,157648.0,1.5315288383200502e-06,0.0,0.0,685.0,1.0872841603042896e-25,0.0,0.0,10498.0,1.6707777778480115e-12,0.0,0.0,9265.0,2.066945796593826e-12,0.0,0.0,1752.0,6.499077045945603e-13
7.0,17.0,0.0,13371.0,0.0,1.085349940185969e-07,6.342999999999999e-06,1.0,157648.0,3.45611730299203e-06,0.0,0.0,685.0,6.523704961825737e-26,0.0,0.0,10498.0,1.0024666667088068e-12,0.0,0.0,9265.0,1.2401674779562956e-12,0.0,0.0,1752.0,3.8994462275673616e-13
7.0,18.0,0.0,13371.0,0.0,6.512099641115813e-08,6.342999999999999e-06,1.0,157648.0,4.6108703817952185e-06,0.0,0.0,685.0,3.914222977095442e-26,0.0,0.0,10498.0,6.01480000025284e-13,0.0,0.0,9265.0,7.441004867737773e-13,0.0,0.0,1752.0,2.339667736540417e-13
7.0,19.0,0.0,13371.0,0.0,3.907259784669488e-08,0.0,0.0,157648.0,2.766522229077131e-06,0.0,0.0,685.0,2.3485337862572653e-26,0.0,0.0,10498.0,3.608880000151704e-13,0.0,0.0,9265.0,4.4646029206426636e-13,0.0,0.0,1752.0,1.4038006419242503e-13
7.0,20.0,0.0,13371.0,0.0,2.3443558708016927e-08,0.0,0.0,157648.0,1.6599133374462786e-06,0.0,0.0,685.0,1.409120271754359e-26,9.5256e-05,1.0,10498.0,3.81024002165328e-05,0.0,0.0,9265.0,2.678761752385598e-13,0.0,0.0,1752.0,8.422803851545502e-14
7.0,21.0,0.0,13371.0,0.0,1.4066135224810156e-08,1.2685999999999998e-05,2.0,157648.0,6.070348002467768e-06,0.0,0.0,685.0,8.454721630526154e-27,9.5256e-05,1.0,10498.0,6.0963840129919686e-05,0.0,0.0,9265.0,1.6072570514313587e-13,0.0,0.0,1752.0,5.053682310927301e-14
7.0,22.0,0.0,13371.0,0.0,8.439681134886093e-09,0.0,0.0,157648.0,3.6422088014806604e-06,0.0,0.0,685.0,5.072832978315692e-27,0.000190512,2.0,10498.0,0.00011278310407795182,0.0,0.0,9265.0,9.643542308588152e-14,0.0,0.0,1752.0,3.0322093865563807e-14
7.0,23.0,0.0,13371.0,0.0,5.063808680931656e-09,6.342999999999999e-06,1.0,157648.0,4.7225252808883964e-06,0.0,0.0,685.0,3.043699786989415e-27,0.0,0.0,10498.0,6.766986244677108e-05,0.0,0.0,9265.0,5.786125385152891e-14,0.0,0.0,1752.0,1.8193256319338285e-14
7.0,24.0,7.478899999999999e-05,13371.0,1.0,2.991863828520856e-05,1.2685999999999998e-05,2.0,157648.0,7.907915168533038e-06,0.0,0.0,685.0,1.826219872193649e-27,0.0,0.0,10498.0,4.060191746806265e-05,0.0,0.0,9265.0,3.4716752310917346e-14,0.0,0.0,1752.0,1.091595379160297e-14
7.0,25.0,0.000373944,13371.0,5.0,0.00016752878297112515,0.000107835,17.0,157648.0,4.787874910111983e-05,0.0,0.0,685.0,1.0957319233161894e-27,0.000285769,3.0,10498.0,0.0001386687504808376,0.000323799,3.0,9265.0,0.00012951960002083004,0.0,0.0,1752.0,6.549572274961782e-15
7.0,26.0,0.000373944,13371.0,5.0,0.0002500948697826751,0.000145895,23.0,157648.0,8.70852494606719e-05,0.0,0.0,685.0,6.574391539897137e-28,0.000571537,6.0,10498.0,0.00031181605028850255,0.0,0.0,9265.0,7.771176001249802e-05,0.0,0.0,1752.0,3.9297433649770694e-15
7.0,27.0,0.000373944,13371.0,5.0,0.00029963452186960505,0.00019664099999999998,31.0,157648.0,0.00013090754967640315,0.0,0.0,685.0,3.944634923938282e-28,0.000285769,3.0,10498.0,0.0003013972301731015,0.000215866,2.0,9265.0,0.0001329734560074988,0.001141553,2.0,1752.0,0.0004566212000023579
7.0,28.0,0.001047042,13371.0,14.0,0.000598597513121763,0.00027276,43.0,157648.0,0.0001876485298058419,0.0,0.0,685.0,2.366780954362969e-28,0.000476281,5.0,10498.0,0.0003713507381038609,0.000755532,7.0,9265.0,0.0003819968736044993,0.0,0.0,1752.0,0.0002739727200014147
7.0,29.0,0.001121831,13371.0,15.0,0.0008078909078730579,0.000241043,38.0,157648.0,0.00020900631788350513,0.0,0.0,685.0,1.4200685726177814e-28,0.000190512,2.0,10498.0,0.00029901524286231654,0.000755532,7.0,9265.0,0.0005314109241626996,0.0005707759999999999,1.0,1752.0,0.00039269403200084877
7.0,30.0,0.0014957739999999998,13371.0,20.0,0.0010830441447238347,0.000228357,36.0,157648.0,0.00021674659073010307,0.0,0.0,685.0,8.520411435706689e-29,0.000190512,2.0,10498.0,0.00025561394571738995,0.000323799,3.0,9265.0,0.00044836615449761973,0.0,0.0,1752.0,0.00023561641920050925
7.0,31.0,0.001645352,13371.0,22.0,0.0013079672868343008,0.000329849,52.0,157648.0,0.00026198755443806185,0.001459854,1.0,685.0,0.0005839416,0.0008573060000000001,9.0,10498.0,0.000496290767430434,0.000755532,7.0,9265.0,0.0005712324926985719,0.0,0.0,1752.0,0.00014136985152030554
7.0,32.0,0.001944507,13371.0,26.0,0.0015625831721005805,0.00028544599999999996,45.0,157648.0,0.0002713709326628371,0.0,0.0,685.0,0.00035036496,0.000476281,5.0,10498.0,0.0004882868604582604,0.001187264,11.0,9265.0,0.0008176450956191431,0.0,0.0,1752.0,8.482191091218332e-05
7.0,33.0,0.000822676,13371.0,11.0,0.0012666203032603482,0.000342535,54.0,157648.0,0.00029983655959770226,0.0,0.0,685.0,0.000210218976,0.000190512,2.0,10498.0,0.0003691769162749563,0.000971398,9.0,9265.0,0.0008791462573714858,0.0017123289999999998,3.0,1752.0,0.0007358247465473099
7.0,34.0,0.0014957739999999998,13371.0,20.0,0.0013582817819562088,0.00025373,40.0,157648.0,0.00028139393575862137,0.0,0.0,685.0,0.00012613138559999998,0.000381025,4.0,10498.0,0.00037391614976497377,0.000539665,5.0,9265.0,0.0007433537544228914,0.0,0.0,1752.0,0.00044149484792838594
7.0,35.0,0.000523521,13371.0,7.0,0.0010243774691737252,0.000152238,24.0,157648.0,0.00022973156145517283,0.0,0.0,685.0,7.567883135999998e-05,0.000476281,5.0,10498.0,0.0004148620898589843,0.000431732,4.0,9265.0,0.0006187050526537349,0.0,0.0,1752.0,0.0002648969087570316
7.0,36.0,0.000373944,13371.0,5.0,0.0007642040815042351,8.8805e-05,14.0,157648.0,0.00017336093687310368,0.0,0.0,685.0,4.540729881599999e-05,0.0,0.0,10498.0,0.0002489172539153906,0.000539665,5.0,9265.0,0.0005870890315922409,0.0,0.0,1752.0,0.00015893814525421893
7.0,37.0,0.00059831,13371.0,8.0,0.000697846448902541,3.1716e-05,5.0,157648.0,0.00011670296212386221,0.0,0.0,685.0,2.724437928959999e-05,0.0,0.0,10498.0,0.00014935035234923434,0.000215866,2.0,9265.0,0.00043859981895534453,0.0,0.0,1752.0,9.536288715253135e-05
7.0,38.0,0.00044873199999999997,13371.0,6.0,0.0005982006693415246,3.8059e-05,6.0,157648.0,8.524537727431732e-05,0.0,0.0,685.0,1.6346627573759994e-05,0.0,0.0,10498.0,8.961021140954061e-05,0.000323799,3.0,9265.0,0.0003926794913732067,0.0,0.0,1752.0,5.721773229151881e-05
7.0,39.0,0.00022436599999999999,13371.0,3.0,0.00044866680160491473,2.5373000000000003e-05,4.0,157648.0,6.129642636459039e-05,0.0,0.0,685.0,9.807976544255997e-06,0.0,0.0,10498.0,5.376612684572436e-05,0.0,0.0,9265.0,0.00023560769482392402,0.0,0.0,1752.0,3.433063937491128e-05
7.0,40.0,0.0,13371.0,0.0,0.00026920008096294884,1.903e-05,3.0,157648.0,4.4389855818754234e-05,0.0,0.0,685.0,5.884785926553598e-06,9.5256e-05,1.0,10498.0,7.036207610743462e-05,0.0,0.0,9265.0,0.00014136461689435442,0.0,0.0,1752.0,2.059838362494677e-05
7.0,41.0,0.0,13371.0,0.0,0.0001615200485777693,0.0,0.0,157648.0,2.663391349125254e-05,0.0,0.0,685.0,3.5308715559321587e-06,0.0,0.0,10498.0,4.221724566446077e-05,0.0,0.0,9265.0,8.481877013661264e-05,0.0,0.0,1752.0,1.235903017496806e-05
7.0,42.0,0.0,13371.0,0.0,9.691202914666158e-05,0.0,0.0,157648.0,1.5980348094751523e-05,0.0,0.0,685.0,2.1185229335592952e-06,0.0,0.0,10498.0,2.5330347398676462e-05,0.0,0.0,9265.0,5.089126208196758e-05,0.0,0.0,1752.0,7.415418104980836e-06
7.0,43.0,0.0,13371.0,0.0,5.814721748799694e-05,0.0,0.0,157648.0,9.588208856850914e-06,0.0,0.0,685.0,1.271113760135577e-06,0.0,0.0,10498.0,1.5198208439205877e-05,0.0,0.0,9265.0,3.0534757249180546e-05,0.0,0.0,1752.0,4.449250862988502e-06
7.0,44.0,0.0,13371.0,0.0,3.488833049279816e-05,0.0,0.0,157648.0,5.7529253141105485e-06,0.0,0.0,685.0,7.626682560813463e-07,0.0,0.0,10498.0,9.118925063523526e-06,0.0,0.0,9265.0,1.8320854349508325e-05,0.0,0.0,1752.0,2.669550517793101e-06
7.0,45.0,0.0,13371.0,0.0,2.0932998295678896e-05,0.0,0.0,157648.0,3.451755188466329e-06,0.0,0.0,685.0,4.5760095364880774e-07,0.0,0.0,10498.0,5.471355038114115e-06,0.0,0.0,9265.0,1.0992512609704995e-05,0.0,0.0,1752.0,1.6017303106758604e-06
7.0,46.0,0.0,13371.0,0.0,1.2559798977407338e-05,0.0,0.0,157648.0,2.0710531130797973e-06,0.0,0.0,685.0,2.7456057218928465e-07,0.0,0.0,10498.0,3.282813022868469e-06,0.0,0.0,9265.0,6.595507565822997e-06,0.0,0.0,1752.0,9.610381864055162e-07
