year,flu week,GA rate,GA pop,GA count,GA weighted rate,MA rate,MA count,MA pop,MA weighted rate,JE rate,JE count,JE pop,JE weighted rate,BR rate,BR count,BR pop,BR weighted rate,ME rate,ME count,ME pop,ME weighted rate,PA rate,PA count,PA pop,PA weighted rate
8.0,49.0,0.0,107810.0,0.0,7.659333544476123e-07,0.0,0.0,8175.0,1.2455666344387746e-08,0.0,0.0,11891.0,2.0163376271692668e-08,0.0,0.0,5936.0,9.097146128697751e-08,0.0,0.0,1851.0,2.416677748944493e-07,0.0,0.0,16353.0,4.1873281652036457e-07
8.0,50.0,0.0,107810.0,0.0,4.5956001266856735e-07,0.0,0.0,8175.0,7.473399806632647e-09,0.0,0.0,11891.0,1.20980257630156e-08,0.0,0.0,5936.0,5.45828767721865e-08,0.0,0.0,1851.0,1.450006649366696e-07,0.0,0.0,16353.0,2.5123968991221875e-07
8.0,51.0,0.0,107810.0,0.0,2.757360076011404e-07,0.0,0.0,8175.0,4.484039883979588e-09,0.0,0.0,11891.0,7.25881545780936e-09,0.0,0.0,5936.0,3.27497260633119e-08,0.0,0.0,1851.0,8.700039896200175e-08,0.0,0.0,16353.0,1.5074381394733126e-07
8.0,52.0,0.0,107810.0,0.0,1.6544160456068425e-07,0.0,0.0,8175.0,2.6904239303877527e-09,0.0,0.0,11891.0,4.355289274685616e-09,0.0,0.0,5936.0,1.964983563798714e-08,0.0,0.0,1851.0,5.220023937720105e-08,0.0,0.0,16353.0,9.044628836839876e-08
9.0,1.0,0.0,111682.0,0.0,9.926496273641054e-08,0.0,0.0,8175.0,1.6142543582326516e-09,0.0,0.0,11891.0,2.6131735648113694e-09,0.0,0.0,5936.0,1.1789901382792283e-08,0.0,0.0,1851.0,3.132014362632063e-08,0.0,0.0,16353.0,5.426777302103925e-08
9.0,2.0,0.0,111682.0,0.0,5.955897764184632e-08,0.0,0.0,8386.0,9.685526149395909e-10,0.0,0.0,12013.0,1.5679041388868217e-09,0.0,0.0,6088.0,7.0739408296753695e-09,0.0,0.0,1860.0,1.8792086175792376e-08,0.0,0.0,16612.0,3.256066381262355e-08
9.0,3.0,0.0,111682.0,0.0,3.5735386585107794e-08,0.0,0.0,8386.0,5.811315689637546e-10,0.0,0.0,12013.0,9.407424833320929e-10,0.0,0.0,6088.0,4.244364497805221e-09,0.0,0.0,1860.0,1.1275251705475425e-08,0.0,0.0,16612.0,1.953639828757413e-08
9.0,4.0,0.0,111682.0,0.0,2.1441231951064674e-08,0.0,0.0,8386.0,3.4867894137825274e-10,0.0,0.0,12013.0,5.644454899992557e-10,0.0,0.0,6088.0,2.5466186986831326e-09,0.0,0.0,1860.0,6.765151023285255e-09,0.0,0.0,16612.0,1.1721838972544477e-08
9.0,5.0,0.0,111682.0,0.0,1.2864739170638805e-08,0.0,0.0,8386.0,2.0920736482695164e-10,0.0,0.0,12013.0,3.386672939995534e-10,0.0,0.0,6088.0,1.5279712192098795e-09,0.0,0.0,1860.0,4.059090613971153e-09,0.0,0.0,16612.0,7.0331033835266856e-09
9.0,6.0,0.0,111682.0,0.0,7.718843502383282e-09,0.0,0.0,8386.0,1.2552441889617097e-10,0.0,0.0,12013.0,2.0320037639973205e-10,0.0,0.0,6088.0,9.167827315259277e-10,0.0,0.0,1860.0,2.4354543683826916e-09,0.0,0.0,16612.0,4.219862030116011e-09
9.0,7.0,0.0,111682.0,0.0,4.631306101429969e-09,0.0,0.0,8386.0,7.531465133770257e-11,0.0,0.0,12013.0,1.2192022583983921e-10,0.0,0.0,6088.0,5.500696389155566e-10,0.0,0.0,1860.0,1.461272621029615e-09,6.0197e-05,1.0,16612.0,2.408133191721807e-05
9.0,8.0,0.0,111682.0,0.0,2.778783660857981e-09,0.0,0.0,8386.0,4.518879080262154e-11,0.0,0.0,12013.0,7.315213550390353e-11,0.0,0.0,6088.0,3.3004178334933397e-10,0.0,0.0,1860.0,8.767635726177689e-10,0.0,0.0,16612.0,1.4448799150330842e-05
9.0,9.0,0.0,111682.0,0.0,1.6672701965147887e-09,0.0,0.0,8386.0,2.7113274481572924e-11,0.0,0.0,12013.0,4.389128130234211e-11,0.0,0.0,6088.0,1.9802507000960039e-10,0.0,0.0,1860.0,5.260581435706613e-10,0.0,0.0,16612.0,8.669279490198505e-06
9.0,10.0,8.954e-06,111682.0,1.0,3.5826003621179087e-06,0.0,0.0,8386.0,1.6267964688943752e-11,8.3241e-05,1.0,12013.0,3.3296426334768786e-05,0.000164263,1.0,6088.0,6.5705318815042e-05,0.0,0.0,1860.0,3.156348861423968e-10,0.0,0.0,16612.0,5.201567694119102e-06
9.0,11.0,1.7908e-05,111682.0,2.0,9.312760217270745e-06,0.0,0.0,8386.0,9.760778813366251e-12,8.3241e-05,1.0,12013.0,5.327425580086127e-05,0.0,0.0,6088.0,3.94231912890252e-05,0.0,0.0,1860.0,1.8938093168543807e-10,6.0197e-05,1.0,16612.0,2.7199740616471463e-05
9.0,12.0,4.477e-05,111682.0,5.0,2.349565613036245e-05,0.0,0.0,8386.0,5.85646728801975e-12,8.3241e-05,1.0,12013.0,6.526095348051677e-05,0.0,0.0,6088.0,2.365391477341512e-05,0.0,0.0,1860.0,1.1362855901126284e-10,0.0,0.0,16612.0,1.6319844369882875e-05
9.0,13.0,0.0,111682.0,0.0,1.4097393678217469e-05,0.0,0.0,8386.0,3.5138803728118498e-12,0.00016648299999999998,2.0,12013.0,0.00010574977208831005,0.0,0.0,6088.0,1.4192348864049071e-05,0.0,0.0,1860.0,6.81771354067577e-11,6.0197e-05,1.0,16612.0,3.3870706621929724e-05
9.0,14.0,8.954e-06,111682.0,1.0,1.2040036206930481e-05,0.0,0.0,8386.0,2.1083282236871096e-12,8.3241e-05,1.0,12013.0,9.674626325298603e-05,0.000164263,1.0,6088.0,7.422060931842944e-05,0.0,0.0,1860.0,4.090628124405462e-11,0.0,0.0,16612.0,2.0322423973157834e-05
9.0,15.0,8.0586e-05,111682.0,9.0,3.9458421724158295e-05,0.0,0.0,8386.0,1.2649969342122657e-12,0.0,0.0,12013.0,5.8047757951791616e-05,0.0,0.0,6088.0,4.4532365591057664e-05,0.0,0.0,1860.0,2.4543768746432773e-11,0.0,0.0,16612.0,1.21934543838947e-05
9.0,16.0,0.00013431,111682.0,15.0,7.739905303449498e-05,0.00011924200000000001,1.0,8386.0,4.769680075899817e-05,0.0,0.0,12013.0,3.482865477107497e-05,0.0,0.0,6088.0,2.6719419354634598e-05,0.0,0.0,1860.0,1.4726261247859663e-11,0.0,0.0,16612.0,7.3160726303368194e-06
9.0,17.0,0.000232803,111682.0,26.0,0.000139560631820697,0.0,0.0,8386.0,2.86180804553989e-05,0.0,0.0,12013.0,2.0897192862644983e-05,0.0,0.0,6088.0,1.6031651612780758e-05,0.0,0.0,1860.0,8.835756748715797e-12,0.000120395,2.0,16612.0,5.2547643578202094e-05
9.0,18.0,0.000259665,111682.0,29.0,0.0001876023790924182,0.000238483,2.0,8386.0,0.00011256404827323934,0.0,0.0,12013.0,1.253831571758699e-05,0.0,0.0,6088.0,9.618990967668455e-06,0.000537622,1.0,1860.0,0.00021504880530145404,0.00024078900000000001,4.0,16612.0,0.0001278441861469213
9.0,19.0,0.000456653,111682.0,51.0,0.0002952226274554509,0.000596209,5.0,8386.0,0.00030602202896394363,0.00016648299999999998,2.0,12013.0,7.411618943055218e-05,0.0,0.0,6088.0,5.771394580601073e-06,0.000537622,1.0,1860.0,0.0003440780831808724,0.000180592,3.0,16612.0,0.00014894331168815279
9.0,20.0,0.000331297,111682.0,37.0,0.0003096523764732705,0.000357725,3.0,8386.0,0.0003267032173783662,0.000416207,5.0,12013.0,0.0002109525136583313,0.0,0.0,6088.0,3.4628367483606438e-06,0.0,0.0,1860.0,0.00020644684990852344,0.000361184,6.0,16612.0,0.0002338395870128917
9.0,21.0,0.0005820080000000001,111682.0,65.0,0.00041859462588396233,0.000238483,2.0,8386.0,0.0002914151304270197,0.00016648299999999998,2.0,12013.0,0.00019316470819499875,0.000164263,1.0,6088.0,6.778290204901638e-05,0.000537622,1.0,1860.0,0.00033891690994511403,0.000120395,2.0,16612.0,0.00018846175220773502
9.0,22.0,0.000671548,111682.0,75.0,0.0005197759755303774,0.00011924200000000001,1.0,8386.0,0.00022254587825621183,0.001248622,15.0,12013.0,0.0006153476249169993,0.00147837,9.0,6088.0,0.0006320177412294098,0.000537622,1.0,1860.0,0.0004183989459670684,0.00024078900000000001,4.0,16612.0,0.000209392651324641
9.0,23.0,0.000626778,111682.0,70.0,0.0005625767853182264,0.00011924200000000001,1.0,8386.0,0.0001812243269537271,0.0015815879999999999,19.0,12013.0,0.0010018437749501996,0.00049279,3.0,6088.0,0.0005763266447376459,0.000537622,1.0,1860.0,0.00046608816758024105,0.00024078900000000001,4.0,16612.0,0.0002219511907947846
9.0,24.0,0.000770042,111682.0,86.0,0.0006455628711909358,0.000357725,3.0,8386.0,0.00025182459617223625,0.000749173,9.0,12013.0,0.0009007754649701198,0.0,0.0,6088.0,0.00034579598684258755,0.0,0.0,1860.0,0.0002796529005481446,0.000120395,2.0,16612.0,0.00018132871447687076
