year,flu week,BL rate,BL pop,BL count,BL weighted rate,HI rate,HI count,HI pop,HI weighted rate,PH rate,PH count,PH pop,PH weighted rate
7.0,50.0,0.0,6657.0,0.0,1.5491336634946162e-08,0.0,0.0,16446.0,5.02265214855859e-07,0.0,0.0,4116.0,2.6322105372541226e-07
7.0,51.0,0.0,6657.0,0.0,9.294801980967697e-09,0.0,0.0,16446.0,3.013591289135154e-07,0.0,0.0,4116.0,1.5793263223524734e-07
7.0,52.0,0.0,6657.0,0.0,5.576881188580618e-09,0.0,0.0,16446.0,1.8081547734810924e-07,0.0,0.0,4116.0,9.47595793411484e-08
8.0,1.0,0.0,6708.0,0.0,3.3461287131483707e-09,0.0,0.0,16446.0,1.0848928640886553e-07,0.0,0.0,4116.0,5.685574760468904e-08
8.0,2.0,0.0,6708.0,0.0,2.0076772278890224e-09,0.0,0.0,16463.0,6.509357184531931e-08,0.0,0.0,4119.0,3.4113448562813424e-08
8.0,3.0,0.0,6708.0,0.0,1.2046063367334134e-09,0.0,0.0,16463.0,3.905614310719159e-08,0.0,0.0,4119.0,2.0468069137688055e-08
8.0,4.0,0.0,6708.0,0.0,7.22763802040048e-10,0.0,0.0,16463.0,2.3433685864314953e-08,0.0,0.0,4119.0,1.2280841482612832e-08
8.0,5.0,0.0,6708.0,0.0,4.336582812240288e-10,0.0,0.0,16463.0,1.4060211518588971e-08,0.0,0.0,4119.0,7.368504889567699e-09
8.0,6.0,0.0,6708.0,0.0,2.6019496873441725e-10,0.0,0.0,16463.0,8.436126911153382e-09,0.0,0.0,4119.0,4.4211029337406195e-09
8.0,7.0,0.0,6708.0,0.0,1.5611698124065035e-10,0.0,0.0,16463.0,5.061676146692029e-09,0.0,0.0,4119.0,2.6526617602443717e-09
8.0,8.0,0.0,6708.0,0.0,9.36701887443902e-11,0.0,0.0,16463.0,3.0370056880152174e-09,0.0,0.0,4119.0,1.591597056146623e-09
8.0,9.0,0.0,6708.0,0.0,5.620211324663412e-11,0.0,0.0,16463.0,1.8222034128091305e-09,0.0,0.0,4119.0,9.549582336879738e-10
8.0,10.0,0.0,6708.0,0.0,3.372126794798047e-11,6.0741999999999995e-05,1.0,16463.0,2.4297893322047687e-05,0.0,0.0,4119.0,5.729749402127843e-10
8.0,11.0,0.0,6708.0,0.0,2.023276076878828e-11,0.0,0.0,16463.0,1.4578735993228612e-05,0.0,0.0,4119.0,3.4378496412767054e-10
8.0,12.0,0.0,6708.0,0.0,1.2139656461272968e-11,0.0,0.0,16463.0,8.747241595937168e-06,0.0,0.0,4119.0,2.0627097847660233e-10
8.0,13.0,0.0,6708.0,0.0,7.28379387676378e-12,0.0,0.0,16463.0,5.2483449575623e-06,0.0,0.0,4119.0,1.2376258708596138e-10
8.0,14.0,0.0,6708.0,0.0,4.3702763260582675e-12,0.0,0.0,16463.0,3.14900697453738e-06,0.0,0.0,4119.0,7.425755225157683e-11
8.0,15.0,0.0,6708.0,0.0,2.6221657956349606e-12,0.0,0.0,16463.0,1.889404184722428e-06,0.0,0.0,4119.0,4.45545313509461e-11
8.0,16.0,0.0,6708.0,0.0,1.5732994773809763e-12,0.0,0.0,16463.0,1.1336425108334568e-06,0.0,0.0,4119.0,2.673271881056766e-11
8.0,17.0,0.0,6708.0,0.0,9.439796864285856e-13,6.0741999999999995e-05,1.0,16463.0,2.4976985506500075e-05,0.000242777,1.0,4119.0,9.71108160396313e-05
8.0,18.0,0.00044722699999999997,6708.0,3.0,0.0001788908005663878,6.0741999999999995e-05,1.0,16463.0,3.9282991303900045e-05,0.000485555,2.0,4119.0,0.0002524884896237788
8.0,19.0,0.002534287,6708.0,17.0,0.0011210492803398328,0.000668165,11.0,16463.0,0.00029083579478234,0.000485555,2.0,4119.0,0.00034571509377426723
8.0,20.0,0.001490757,6708.0,10.0,0.0012689323682038996,0.001032619,17.0,16463.0,0.000587549076869404,0.001699442,7.0,4119.0,0.0008872058562645604
8.0,21.0,0.0008944539999999999,6708.0,6.0,0.0011191410209223397,0.002125979,35.0,16463.0,0.0012029210461216423,0.001942219,8.0,4119.0,0.0013092111137587362
8.0,22.0,0.000149076,6708.0,1.0,0.0007311150125534038,0.0017007839999999999,28.0,16463.0,0.0014020662276729855,0.004127215,17.0,4119.0,0.0024364126682552417
8.0,23.0,0.00029815099999999997,6708.0,2.0,0.0005579294075320423,0.001275588,21.0,16463.0,0.0013514749366037911,0.004855547,20.0,4119.0,0.003404066400953145
8.0,24.0,0.0,6708.0,0.0,0.00033475764451922535,0.00078965,13.0,16463.0,0.0011267449619622749,0.006554989000000001,27.0,4119.0,0.004664435440571888
8.0,25.0,0.0,6708.0,0.0,0.00020085458671153522,0.000668165,11.0,16463.0,0.0009433129771773648,0.0012138869999999999,5.0,4119.0,0.0032842160643431323
8.0,26.0,0.0,6708.0,0.0,0.00012051275202692112,0.000121485,2.0,16463.0,0.0006145817863064189,0.000971109,4.0,4119.0,0.0023589732386058793
8.0,27.0,0.000149076,6708.0,1.0,0.00013193805121615267,0.0,0.0,16463.0,0.0003687490717838513,0.000485555,2.0,4119.0,0.0016096059431635276
8.0,28.0,0.00029815099999999997,6708.0,2.0,0.00019842323072969157,0.0,0.0,16463.0,0.00022124944307031077,0.000242777,1.0,4119.0,0.0010628743658981164
8.0,29.0,0.0,6708.0,0.0,0.00011905393843781494,6.0741999999999995e-05,1.0,16463.0,0.00015704646584218648,0.000242777,1.0,4119.0,0.0007348354195388699
8.0,30.0,0.0,6708.0,0.0,7.143236306268897e-05,0.00042519599999999997,7.0,16463.0,0.00026430627950531187,0.001942219,8.0,4119.0,0.0012177888517233221
8.0,31.0,0.0,6708.0,0.0,4.2859417837613377e-05,0.00042519599999999997,7.0,16463.0,0.00032866216770318713,0.0024277739999999997,10.0,4119.0,0.0017017829110339932
8.0,32.0,0.0,6708.0,0.0,2.5715650702568024e-05,0.000364454,6.0,16463.0,0.0003429789006219123,0.0,0.0,4119.0,0.0010210697466203958
8.0,33.0,0.0,6708.0,0.0,1.5429390421540814e-05,0.0,0.0,16463.0,0.00020578734037314736,0.0,0.0,4119.0,0.0006126418479722375
8.0,34.0,0.0,6708.0,0.0,9.257634252924488e-06,0.0,0.0,16463.0,0.00012347240422388842,0.000242777,1.0,4119.0,0.0004646959087833425
8.0,35.0,0.0,6708.0,0.0,5.554580551754692e-06,0.000121485,2.0,16463.0,0.00012267744253433304,0.0,0.0,4119.0,0.0002788175452700055
8.0,36.0,0.0,6708.0,0.0,3.3327483310528154e-06,0.0,0.0,16463.0,7.360646552059982e-05,0.0,0.0,4119.0,0.00016729052716200332
8.0,37.0,0.0,6708.0,0.0,1.999648998631689e-06,0.0,0.0,16463.0,4.4163879312359894e-05,0.0,0.0,4119.0,0.00010037431629720198
8.0,38.0,0.0,6708.0,0.0,1.1997893991790135e-06,0.0,0.0,16463.0,2.6498327587415937e-05,0.0,0.0,4119.0,6.022458977832119e-05
8.0,39.0,0.0,6708.0,0.0,7.198736395074081e-07,0.0,0.0,16463.0,1.5898996552449563e-05,0.0,0.0,4119.0,3.613475386699271e-05
8.0,40.0,0.0,6708.0,0.0,4.319241837044448e-07,0.0,0.0,16463.0,9.539397931469737e-06,0.0,0.0,4119.0,2.1680852320195628e-05
8.0,41.0,0.0,6708.0,0.0,2.5915451022266685e-07,0.0,0.0,16463.0,5.7236387588818425e-06,0.0,0.0,4119.0,1.3008511392117377e-05
8.0,42.0,0.0,6708.0,0.0,1.554927061336001e-07,0.0,0.0,16463.0,3.4341832553291053e-06,0.0,0.0,4119.0,7.805106835270425e-06
8.0,43.0,0.0,6708.0,0.0,9.329562368016006e-08,0.0,0.0,16463.0,2.0605099531974633e-06,0.0,0.0,4119.0,4.6830641011622545e-06
8.0,44.0,0.0,6708.0,0.0,5.597737420809603e-08,0.0,0.0,16463.0,1.236305971918478e-06,0.0,0.0,4119.0,2.8098384606973524e-06
8.0,45.0,0.0,6708.0,0.0,3.3586424524857616e-08,0.0,0.0,16463.0,7.417835831510867e-07,0.0,0.0,4119.0,1.6859030764184114e-06
8.0,46.0,0.0,6708.0,0.0,2.015185471491457e-08,0.0,0.0,16463.0,4.4507014989065203e-07,0.0,0.0,4119.0,1.0115418458510469e-06
8.0,47.0,0.0,6708.0,0.0,1.209111282894874e-08,0.0,0.0,16463.0,2.670420899343912e-07,0.0,0.0,4119.0,6.069251075106281e-07
8.0,48.0,0.0,6708.0,0.0,7.254667697369244e-09,0.0,0.0,16463.0,1.6022525396063471e-07,0.0,0.0,4119.0,3.641550645063768e-07
8.0,49.0,0.0,6708.0,0.0,4.352800618421547e-09,0.0,0.0,16463.0,9.613515237638083e-08,0.0,0.0,4119.0,2.184930387038261e-07
8.0,50.0,0.0,6708.0,0.0,2.6116803710529277e-09,0.0,0.0,16463.0,5.7681091425828494e-08,0.0,0.0,4119.0,1.3109582322229566e-07
8.0,51.0,0.0,6708.0,0.0,1.5670082226317567e-09,0.0,0.0,16463.0,3.4608654855497094e-08,0.0,0.0,4119.0,7.86574939333774e-08
8.0,52.0,0.0,6708.0,0.0,9.40204933579054e-10,0.0,0.0,16463.0,2.0765192913298256e-08,0.0,0.0,4119.0,4.7194496360026436e-08
9.0,1.0,0.0,6759.0,0.0,5.641229601474323e-10,0.0,0.0,16463.0,1.2459115747978954e-08,0.0,0.0,4119.0,2.831669781601586e-08
9.0,2.0,0.0,6759.0,0.0,3.3847377608845934e-10,0.0,0.0,16480.0,7.475469448787372e-09,0.0,0.0,4122.0,1.6990018689609516e-08
9.0,3.0,0.0,6759.0,0.0,2.030842656530756e-10,0.0,0.0,16480.0,4.485281669272423e-09,0.0,0.0,4122.0,1.0194011213765709e-08
9.0,4.0,0.0,6759.0,0.0,1.2185055939184535e-10,0.0,0.0,16480.0,2.6911690015634537e-09,0.0,0.0,4122.0,6.116406728259425e-09
9.0,5.0,0.0,6759.0,0.0,7.31103356351072e-11,0.0,0.0,16480.0,1.614701400938072e-09,0.0,0.0,4122.0,3.669844036955655e-09
9.0,6.0,0.0,6759.0,0.0,4.386620138106432e-11,0.0,0.0,16480.0,9.688208405628432e-10,0.0,0.0,4122.0,2.2019064221733927e-09
9.0,7.0,0.0,6759.0,0.0,2.6319720828638592e-11,6.068e-05,1.0,16480.0,2.427258129250434e-05,0.0,0.0,4122.0,1.3211438533040357e-09
9.0,8.0,0.0,6759.0,0.0,1.5791832497183155e-11,0.0,0.0,16480.0,1.4563548775502602e-05,0.0,0.0,4122.0,7.926863119824213e-10
9.0,9.0,0.0,6759.0,0.0,9.475099498309893e-12,6.068e-05,1.0,16480.0,3.301012926530156e-05,0.0,0.0,4122.0,4.756117871894527e-10
9.0,10.0,0.0,6759.0,0.0,5.685059698985935e-12,0.0,0.0,16480.0,1.9806077559180933e-05,0.0,0.0,4122.0,2.8536707231367163e-10
9.0,11.0,0.0,6759.0,0.0,3.411035819391561e-12,0.0,0.0,16480.0,1.188364653550856e-05,0.0,0.0,4122.0,1.7122024338820297e-10
9.0,12.0,0.0,6759.0,0.0,2.0466214916349366e-12,0.0,0.0,16480.0,7.130187921305136e-06,0.0,0.0,4122.0,1.0273214603292178e-10
9.0,13.0,0.0,6759.0,0.0,1.227972894980962e-12,0.0,0.0,16480.0,4.278112752783081e-06,0.0,0.0,4122.0,6.163928761975307e-11
9.0,14.0,0.0,6759.0,0.0,7.367837369885772e-13,0.0,0.0,16480.0,2.566867651669849e-06,0.00024260099999999998,1.0,4122.0,9.704043698357257e-05
9.0,15.0,0.0,6759.0,0.0,4.4207024219314627e-13,0.0,0.0,16480.0,1.5401205910019093e-06,0.0,0.0,4122.0,5.822426219014354e-05
9.0,16.0,0.0,6759.0,0.0,2.6524214531588775e-13,6.068e-05,1.0,16480.0,2.5196072354601146e-05,0.0,0.0,4122.0,3.4934557314086124e-05
9.0,17.0,0.0,6759.0,0.0,1.5914528718953263e-13,6.068e-05,1.0,16480.0,3.938964341276069e-05,0.0,0.0,4122.0,2.0960734388451675e-05
9.0,18.0,0.0,6759.0,0.0,9.548717231371958e-14,0.00030339799999999997,5.0,16480.0,0.0001449929860476564,0.000970402,4.0,4122.0,0.00040073724063307105
9.0,19.0,0.000147942,6759.0,1.0,5.917680005729231e-05,0.000546116,9.0,16480.0,0.00030544219162859386,0.0,0.0,4122.0,0.00024044234437984262
9.0,20.0,0.000443827,6759.0,3.0,0.0002130368800343754,0.000546116,9.0,16480.0,0.0004017117149771563,0.0007278019999999999,3.0,4122.0,0.0004353862066279055
9.0,21.0,0.0,6759.0,0.0,0.00012782212802062523,0.001213591,20.0,16480.0,0.0007264634289862939,0.001213003,5.0,4122.0,0.0007464329239767434
9.0,22.0,0.000443827,6759.0,3.0,0.00025422407681237514,0.002002425,33.0,16480.0,0.0012368480573917763,0.001698204,7.0,4122.0,0.001127141354386046
9.0,23.0,0.000887654,6759.0,6.0,0.0005075960460874251,0.001881066,31.0,16480.0,0.001494535234435066,0.003639008,15.0,4122.0,0.0021318880126316277
9.0,24.0,0.000443827,6759.0,3.0,0.0004820884276524551,0.001031552,17.0,16480.0,0.0013093419406610396,0.002183405,9.0,4122.0,0.0021524948075789764
