year,flu week,PA rate,PA pop,PA count,PA weighted rate,GA rate,GA count,GA pop,GA weighted rate,ME rate,ME count,ME pop,ME weighted rate,SG rate,SG count,SG pop,SG weighted rate,CA rate,CA count,CA pop,CA weighted rate
,,,,,0.0,,,,,,,,,,,,,,,,
1.0,1.0,0.0,15597.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,0.0,15597.0,0.0,0.0,8.928299999999999e-05,8.0,89603.0,8.928299999999999e-05,0.0,0.0,1878.0,0.0,0.0,0.0,3618.0,0.0,0.0,0.0,10062.0,0.0
1.0,3.0,6.4115e-05,15597.0,1.0,2.5646000000000005e-05,0.00010044299999999999,9.0,89603.0,9.3747e-05,0.0,0.0,1878.0,0.0,0.0,0.0,3618.0,0.0,0.0,0.0,10062.0,0.0
1.0,4.0,0.0,15597.0,0.0,1.53876e-05,0.00033481,30.0,89603.0,0.0001901722,0.0,0.0,1878.0,0.0,0.0,0.0,3618.0,0.0,0.0,0.0,10062.0,0.0
1.0,5.0,6.4115e-05,15597.0,1.0,3.4878560000000006e-05,0.000502215,45.0,89603.0,0.00031498932,0.0,0.0,1878.0,0.0,0.0,0.0,3618.0,0.0,0.0,0.0,10062.0,0.0
1.0,6.0,0.00025646,15597.0,4.0,0.00012351113600000003,0.000703101,63.0,89603.0,0.000470233992,0.000532481,1.0,1878.0,0.0002129924,0.0,0.0,3618.0,0.0,0.0,0.0,10062.0,0.0
1.0,7.0,0.00326986,15597.0,51.0,0.0013820506816,0.004497617,403.0,89603.0,0.0020811871952,0.002129925,4.0,1878.0,0.00097976544,0.007462687,27.0,3618.0,0.0029850748,0.0,0.0,10062.0,0.0
1.0,8.0,0.004808617,15597.0,75.0,0.00275267720896,0.0047096640000000006,422.0,89603.0,0.0031325779171200003,0.004259850999999999,8.0,1878.0,0.0022917996639999997,0.011885018999999998,43.0,3618.0,0.00654505248,0.0,0.0,10062.0,0.0
1.0,9.0,0.012374175,15597.0,193.0,0.006601276325376,0.0012722789999999999,114.0,89603.0,0.002388458350272,0.0,0.0,1878.0,0.0013750797983999997,0.007462687,27.0,3618.0,0.006912106288,0.0,0.0,10062.0,0.0
1.0,10.0,0.009232545,15597.0,144.0,0.0076537837952256,0.000803545,72.0,89603.0,0.0017544930101632001,0.000532481,1.0,1878.0,0.00103804027904,0.007462687,27.0,3618.0,0.0071323385728,0.0,0.0,10062.0,0.0
1.0,11.0,0.0007693789999999999,15597.0,12.0,0.00490002187713536,0.000122764,11.0,89603.0,0.00110180140609792,0.0,0.0,1878.0,0.0006228241674239999,0.00525152,19.0,3618.0,0.00638001114368,0.0,0.0,10062.0,0.0
1.0,12.0,0.000577034,15597.0,9.0,0.003170826726281216,1.116e-05,1.0,89603.0,0.000665544843658752,0.0,0.0,1878.0,0.0003736945004543999,0.0046987290000000004,17.0,3618.0,0.005707498286208,0.0,0.0,10062.0,0.0
1.0,13.0,0.000448804,15597.0,7.0,0.0020820176357687296,0.0,0.0,89603.0,0.0003993269061952512,0.0,0.0,1878.0,0.00022421670027263993,0.004422333,16.0,3618.0,0.0051934321717248,0.0,0.0,10062.0,0.0
1.0,14.0,0.000192345,15597.0,3.0,0.0013261485814612375,0.0,0.0,89603.0,0.00023959614371715072,0.0,0.0,1878.0,0.00013453002016358397,0.001105583,4.0,3618.0,0.0035582925030348796,0.0,0.0,10062.0,0.0
1.0,15.0,0.0,15597.0,0.0,0.0007956891488767425,0.0,0.0,89603.0,0.00014375768623029042,0.0,0.0,1878.0,8.071801209815037e-05,0.001381979,5.0,3618.0,0.0026877671018209278,0.0,0.0,10062.0,0.0
1.0,16.0,0.0,15597.0,0.0,0.00047741348932604544,0.0,0.0,89603.0,8.625461173817425e-05,0.0,0.0,1878.0,4.843080725889022e-05,0.002211166,8.0,3618.0,0.0024971266610925567,0.0,0.0,10062.0,0.0
1.0,17.0,0.0,15597.0,0.0,0.00028644809359562725,0.0,0.0,89603.0,5.175276704290455e-05,0.0,0.0,1878.0,2.9058484355334132e-05,0.0030403540000000003,11.0,3618.0,0.0027144175966555342,0.0,0.0,10062.0,0.0
1.0,18.0,0.0,15597.0,0.0,0.00017186885615737635,0.0,0.0,89603.0,3.105166022574273e-05,0.0,0.0,1878.0,1.7435090613200477e-05,0.003593145,13.0,3618.0,0.003065908557993321,0.0,0.0,10062.0,0.0
1.0,19.0,0.0,15597.0,0.0,0.0001031213136944258,0.0,0.0,89603.0,1.8630996135445634e-05,0.0,0.0,1878.0,1.0461054367920287e-05,0.0030403540000000003,11.0,3618.0,0.0030556867347959924,0.0,0.0,10062.0,0.0
1.0,20.0,0.0,15597.0,0.0,6.187278821665547e-05,0.0,0.0,89603.0,1.117859768126738e-05,0.0,0.0,1878.0,6.2766326207521715e-06,0.001934771,7.0,3618.0,0.0026073204408775955,0.0,0.0,10062.0,0.0
1.0,21.0,0.0,15597.0,0.0,3.712367292999328e-05,0.0,0.0,89603.0,6.707158608760428e-06,0.0,0.0,1878.0,3.7659795724513026e-06,0.002487562,9.0,3618.0,0.0025594170645265573,0.0,0.0,10062.0,0.0
1.0,22.0,0.0,15597.0,0.0,2.2274203757995967e-05,0.0,0.0,89603.0,4.024295165256256e-06,0.0,0.0,1878.0,2.2595877434707814e-06,0.002211166,8.0,3618.0,0.0024201166387159342,0.0,0.0,10062.0,0.0
1.0,23.0,0.0,15597.0,0.0,1.3364522254797579e-05,0.0,0.0,89603.0,2.4145770991537536e-06,0.0,0.0,1878.0,1.3557526460824688e-06,0.002763958,10.0,3618.0,0.002557653183229561,0.0,0.0,10062.0,0.0
1.0,24.0,0.0,15597.0,0.0,8.018713352878548e-06,0.0,0.0,89603.0,1.4487462594922521e-06,0.0,0.0,1878.0,8.134515876494812e-07,0.001934771,7.0,3618.0,0.0023085003099377367,0.0,0.0,10062.0,0.0
1.0,25.0,0.0,15597.0,0.0,4.8112280117271285e-06,0.0,0.0,89603.0,8.692477556953513e-07,0.0,0.0,1878.0,4.880709525896887e-07,0.002763958,10.0,3618.0,0.002490683385962642,0.0,0.0,10062.0,0.0
1.0,26.0,0.0,15597.0,0.0,2.886736807036277e-06,0.0,0.0,89603.0,5.215486534172107e-07,0.0,0.0,1878.0,2.928425715538132e-07,0.001658375,6.0,3618.0,0.002157760031577585,0.0,0.0,10062.0,0.0
1.0,27.0,0.0,15597.0,0.0,1.7320420842217662e-06,0.0,0.0,89603.0,3.1292919205032643e-07,0.0,0.0,1878.0,1.757055429322879e-07,0.001381979,5.0,3618.0,0.001847447618946551,0.0,0.0,10062.0,0.0
1.0,28.0,0.0,15597.0,0.0,1.0392252505330597e-06,0.0,0.0,89603.0,1.8775751523019586e-07,0.0,0.0,1878.0,1.0542332575937274e-07,0.001934771,7.0,3618.0,0.0018823769713679308,0.0,0.0,10062.0,0.0
1.0,29.0,0.0,15597.0,0.0,6.235351503198358e-07,0.0,0.0,89603.0,1.1265450913811751e-07,0.0,0.0,1878.0,6.325399545562364e-08,0.001934771,7.0,3618.0,0.0019033345828207587,0.0,0.0,10062.0,0.0
1.0,30.0,0.0,15597.0,0.0,3.7412109019190146e-07,0.0,0.0,89603.0,6.759270548287051e-08,0.000532481,1.0,1878.0,0.00021303035239727337,0.0,0.0,3618.0,0.0011420007496924553,0.0,0.0,10062.0,0.0
1.0,31.0,0.0,15597.0,0.0,2.2447265411514086e-07,0.0,0.0,89603.0,4.0555623289722304e-08,0.0,0.0,1878.0,0.00012781821143836402,0.0,0.0,3618.0,0.0006852004498154731,0.0,0.0,10062.0,0.0
1.0,32.0,0.0,15597.0,0.0,1.346835924690845e-07,0.0,0.0,89603.0,2.4333373973833382e-08,0.0,0.0,1878.0,7.669092686301841e-05,0.0,0.0,3618.0,0.0004111202698892839,0.0,0.0,10062.0,0.0
1.0,33.0,0.0,15597.0,0.0,8.081015548145071e-08,4.4641e-05,4.0,89603.0,1.7871000024384302e-05,0.0,0.0,1878.0,4.6014556117811046e-05,0.0,0.0,3618.0,0.0002466721619335703,0.0,0.0,10062.0,0.0
1.0,34.0,0.0,15597.0,0.0,4.8486093288870424e-08,0.0,0.0,89603.0,1.0722600014630581e-05,0.000532481,1.0,1878.0,0.00024060113367068664,0.0,0.0,3618.0,0.00014800329716014218,0.0,0.0,10062.0,0.0
1.0,35.0,0.0,15597.0,0.0,2.9091655973322254e-08,0.0,0.0,89603.0,6.433560008778348e-06,0.0,0.0,1878.0,0.00014436068020241198,0.0,0.0,3618.0,8.88019782960853e-05,0.0,0.0,10062.0,0.0
1.0,36.0,0.0,15597.0,0.0,1.745499358399335e-08,0.0,0.0,89603.0,3.860136005267009e-06,0.0,0.0,1878.0,8.661640812144719e-05,0.0,0.0,3618.0,5.3281186977651176e-05,0.0,0.0,10062.0,0.0
1.0,37.0,0.0,15597.0,0.0,1.0472996150396011e-08,0.0,0.0,89603.0,2.3160816031602053e-06,0.0,0.0,1878.0,5.196984487286831e-05,0.0,0.0,3618.0,3.19687121865907e-05,0.0,0.0,10062.0,0.0
1.0,38.0,0.0,15597.0,0.0,6.283797690237606e-09,0.0,0.0,89603.0,1.3896489618961232e-06,0.0,0.0,1878.0,3.118190692372098e-05,0.0,0.0,3618.0,1.918122731195442e-05,0.0,0.0,10062.0,0.0
1.0,39.0,0.0,15597.0,0.0,3.770278614142564e-09,0.0,0.0,89603.0,8.33789377137674e-07,0.0,0.0,1878.0,1.8709144154232588e-05,0.0,0.0,3618.0,1.1508736387172652e-05,0.0,0.0,10062.0,0.0
1.0,40.0,0.0,15597.0,0.0,2.262167168485538e-09,0.0,0.0,89603.0,5.002736262826043e-07,0.0,0.0,1878.0,1.1225486492539552e-05,0.0,0.0,3618.0,6.905241832303591e-06,0.0,0.0,10062.0,0.0
1.0,41.0,0.0,15597.0,0.0,1.3573003010913227e-09,0.0,0.0,89603.0,3.001641757695626e-07,0.0,0.0,1878.0,6.735291895523731e-06,0.0,0.0,3618.0,4.143145099382155e-06,0.0,0.0,10062.0,0.0
1.0,42.0,0.0,15597.0,0.0,8.143801806547936e-10,0.0,0.0,89603.0,1.8009850546173755e-07,0.0,0.0,1878.0,4.0411751373142385e-06,0.0,0.0,3618.0,2.4858870596292925e-06,0.0,0.0,10062.0,0.0
1.0,43.0,0.0,15597.0,0.0,4.886281083928761e-10,0.0,0.0,89603.0,1.0805910327704253e-07,0.0,0.0,1878.0,2.424705082388543e-06,0.0,0.0,3618.0,1.4915322357775754e-06,0.0,0.0,10062.0,0.0
1.0,44.0,0.0,15597.0,0.0,2.931768650357257e-10,0.0,0.0,89603.0,6.483546196622551e-08,0.0,0.0,1878.0,1.454823049433126e-06,0.0,0.0,3618.0,8.949193414665452e-07,0.0,0.0,10062.0,0.0
1.0,45.0,0.0,15597.0,0.0,1.759061190214354e-10,0.0,0.0,89603.0,3.89012771797353e-08,0.0,0.0,1878.0,8.728938296598755e-07,0.0,0.0,3618.0,5.36951604879927e-07,0.0,0.0,10062.0,0.0
1.0,46.0,0.0,15597.0,0.0,1.0554367141286123e-10,0.0,0.0,89603.0,2.334076630784118e-08,0.0,0.0,1878.0,5.237362977959253e-07,0.0,0.0,3618.0,3.221709629279562e-07,0.0,0.0,10062.0,0.0
1.0,47.0,0.0,15597.0,0.0,6.332620284771674e-11,0.0,0.0,89603.0,1.4004459784704708e-08,0.0,0.0,1878.0,3.142417786775552e-07,0.0,0.0,3618.0,1.9330257775677372e-07,0.0,0.0,10062.0,0.0
1.0,48.0,0.0,15597.0,0.0,3.799572170863004e-11,0.0,0.0,89603.0,8.402675870822824e-09,0.0,0.0,1878.0,1.885450672065331e-07,0.0,0.0,3618.0,1.1598154665406422e-07,0.0,0.0,10062.0,0.0
1.0,49.0,0.0,15597.0,0.0,2.2797433025178023e-11,0.0,0.0,89603.0,5.041605522493694e-09,0.0,0.0,1878.0,1.1312704032391986e-07,0.0,0.0,3618.0,6.958892799243853e-08,0.0,0.0,10062.0,0.0
1.0,50.0,0.0,15597.0,0.0,1.3678459815106813e-11,0.0,0.0,89603.0,3.0249633134962165e-09,0.0,0.0,1878.0,6.78762241943519e-08,0.0,0.0,3618.0,4.175335679546312e-08,0.0,0.0,10062.0,0.0
1.0,51.0,0.0,15597.0,0.0,8.207075889064088e-12,0.0,0.0,89603.0,1.8149779880977299e-09,0.0,0.0,1878.0,4.072573451661114e-08,0.0,0.0,3618.0,2.505201407727787e-08,0.0,0.0,10062.0,0.0
1.0,52.0,0.0,15597.0,0.0,4.924245533438452e-12,0.0,0.0,89603.0,1.088986792858638e-09,0.0,0.0,1878.0,2.4435440709966686e-08,0.0,0.0,3618.0,1.503120844636672e-08,0.0,0.0,10062.0,0.0
1.0,53.0,0.0,15597.0,0.0,2.9545473200630713e-12,0.0,0.0,89603.0,6.533920757151827e-10,0.0,0.0,1878.0,1.466126442598001e-08,0.0,0.0,3618.0,9.018725067820032e-09,0.0,0.0,10062.0,0.0
2.0,1.0,0.0,15506.0,0.0,1.7727283920378427e-12,0.0,0.0,89603.0,3.9203524542910965e-10,0.0,0.0,1878.0,8.796758655588006e-09,0.0,0.0,3618.0,5.411235040692019e-09,0.0,0.0,10062.0,0.0
2.0,2.0,0.0,15506.0,0.0,1.0636370352227055e-12,0.0,0.0,91295.0,2.3522114725746577e-10,0.0,0.0,1877.0,5.2780551933528035e-09,0.0,0.0,3585.0,3.2467410244152112e-09,0.0,0.0,10090.0,0.0
2.0,3.0,0.0,15506.0,0.0,6.381822211336233e-13,0.0,0.0,91295.0,1.4113268835447945e-10,0.0,0.0,1877.0,3.166833116011682e-09,0.0,0.0,3585.0,1.9480446146491267e-09,0.0,0.0,10090.0,0.0
2.0,4.0,0.0,15506.0,0.0,3.8290933268017397e-13,0.0,0.0,91295.0,8.467961301268766e-11,0.0,0.0,1877.0,1.900099869607009e-09,0.0,0.0,3585.0,1.168826768789476e-09,0.0,0.0,10090.0,0.0
2.0,5.0,0.0,15506.0,0.0,2.297455996081044e-13,0.0,0.0,91295.0,5.0807767807612596e-11,0.0,0.0,1877.0,1.1400599217642054e-09,0.0,0.0,3585.0,7.012960612736856e-10,0.0,0.0,10090.0,0.0
2.0,6.0,0.0,15506.0,0.0,1.3784735976486264e-13,0.0,0.0,91295.0,3.0484660684567556e-11,0.0,0.0,1877.0,6.840359530585232e-10,0.0,0.0,3585.0,4.2077763676421136e-10,0.0,0.0,10090.0,0.0
2.0,7.0,0.0,15506.0,0.0,8.270841585891758e-14,0.0,0.0,91295.0,1.8290796410740533e-11,0.0,0.0,1877.0,4.1042157183511387e-10,0.0,0.0,3585.0,2.524665820585268e-10,0.0,0.0,10090.0,0.0
2.0,8.0,0.0,15506.0,0.0,4.962504951535055e-14,0.0,0.0,91295.0,1.0974477846444319e-11,0.0,0.0,1877.0,2.462529431010683e-10,0.0,0.0,3585.0,1.5147994923511608e-10,0.0,0.0,10090.0,0.0
2.0,9.0,0.0,15506.0,0.0,2.9775029709210326e-14,1.0954e-05,1.0,91295.0,4.381606584686708e-06,0.0,0.0,1877.0,1.4775176586064096e-10,0.0,0.0,3585.0,9.088796954106965e-11,0.0,0.0,10090.0,0.0
2.0,10.0,0.0,15506.0,0.0,1.7865017825526196e-14,0.0,0.0,91295.0,2.6289639508120247e-06,0.0,0.0,1877.0,8.865105951638457e-11,0.0,0.0,3585.0,5.4532781724641786e-11,0.0,0.0,10090.0,0.0
2.0,11.0,0.0,15506.0,0.0,1.0719010695315718e-14,1.0954e-05,1.0,91295.0,5.958978370487215e-06,0.0,0.0,1877.0,5.319063570983074e-11,0.0,0.0,3585.0,3.271966903478507e-11,0.0,0.0,10090.0,0.0
2.0,12.0,0.0,15506.0,0.0,6.4314064171894306e-15,1.0954e-05,1.0,91295.0,7.95698702229233e-06,0.0,0.0,1877.0,3.191438142589844e-11,0.0,0.0,3585.0,1.9631801420871044e-11,0.0,0.0,10090.0,0.0
2.0,13.0,0.0,15506.0,0.0,3.8588438503136585e-15,0.0,0.0,91295.0,4.774192213375398e-06,0.0,0.0,1877.0,1.9148628855539065e-11,0.0,0.0,3585.0,1.1779080852522626e-11,0.0,0.0,10090.0,0.0
2.0,14.0,0.0,15506.0,0.0,2.315306310188195e-15,1.0954e-05,1.0,91295.0,7.2461153280252395e-06,0.0,0.0,1877.0,1.1489177313323439e-11,0.0,0.0,3585.0,7.0674485115135755e-12,0.0,0.0,10090.0,0.0
2.0,15.0,0.00038694699999999995,15506.0,6.0,0.0001547788000013892,2.1907e-05,2.0,91295.0,1.3110469196815144e-05,0.0,0.0,1877.0,6.893506387994063e-12,0.0,0.0,3585.0,4.2404691069081455e-12,0.0,0.0,10090.0,0.0
2.0,16.0,0.000257965,15506.0,4.0,0.00019605328000083352,3.2860999999999996e-05,3.0,91295.0,2.1010681518089085e-05,0.0,0.0,1877.0,4.136103832796438e-12,0.0,0.0,3585.0,2.544281464144887e-12,0.0,0.0,10090.0,0.0
2.0,17.0,0.000451438,15506.0,7.0,0.0002982071680005001,3.2860999999999996e-05,3.0,91295.0,2.575080891085345e-05,0.0,0.0,1877.0,2.4816622996778627e-12,0.0,0.0,3585.0,1.5265688784869322e-12,0.0,0.0,10090.0,0.0
2.0,18.0,0.000451438,15506.0,7.0,0.0003594995008003001,0.000602443,55.0,91295.0,0.0002564276853465121,0.0,0.0,1877.0,1.4889973798067176e-12,0.0,0.0,3585.0,9.159413270921593e-13,0.000297324,3.0,10090.0,0.00011892960000000001
2.0,19.0,0.000257965,15506.0,4.0,0.00031888570048018,0.000525768,48.0,91295.0,0.0003641638112079073,0.0,0.0,1877.0,8.933984278840305e-13,0.0,0.0,3585.0,5.495647962552956e-13,0.0,0.0,10090.0,7.135776e-05
2.0,20.0,0.0,15506.0,0.0,0.00019133142028810802,1.0954e-05,1.0,91295.0,0.00022287988672474438,0.0,0.0,1877.0,5.360390567304183e-13,0.0,0.0,3585.0,3.2973887775317734e-13,0.0,0.0,10090.0,4.2814656e-05
2.0,21.0,0.0,15506.0,0.0,0.0001147988521728648,0.00043814,40.0,91295.0,0.00030898393203484663,0.0,0.0,1877.0,3.2162343403825097e-13,0.0,0.0,3585.0,1.978433266519064e-13,0.0,0.0,10090.0,2.56887936e-05
2.0,22.0,0.000451438,15506.0,7.0,0.0002494545113037189,0.000383373,35.0,91295.0,0.000338739559220908,0.0,0.0,1877.0,1.9297406042295057e-13,0.0,0.0,3585.0,1.1870599599114385e-13,0.0,0.0,10090.0,1.541327616e-05
2.0,23.0,0.000644912,15506.0,10.0,0.0004076375067822314,0.000284791,26.0,91295.0,0.0003171601355325448,0.0,0.0,1877.0,1.1578443625377034e-13,0.0,0.0,3585.0,7.12235975946863e-14,0.0,0.0,10090.0,9.247965696e-06
2.0,24.0,0.000838385,15506.0,13.0,0.0005799365040693389,0.000306698,28.0,91295.0,0.00031297528131952687,0.0,0.0,1877.0,6.94706617522622e-14,0.0,0.0,3585.0,4.273415855681178e-14,0.0,0.0,10090.0,5.5487794175999995e-06
2.0,25.0,0.000451438,15506.0,7.0,0.0005285371024416033,0.000361466,33.0,91295.0,0.0003323715687917161,0.0,0.0,1877.0,4.1682397051357315e-14,0.0,0.0,3585.0,2.5640495134087066e-14,0.0,0.0,10090.0,3.3292676505599995e-06
2.0,26.0,0.00038694699999999995,15506.0,6.0,0.00047190106146496197,0.000427187,39.0,91295.0,0.00037029774127502965,0.0,0.0,1877.0,2.500943823081439e-14,0.0,0.0,3585.0,1.5384297080452237e-14,0.0,0.0,10090.0,1.9975605903359995e-06
2.0,27.0,0.000902876,15506.0,14.0,0.0006442910368789773,0.000361466,33.0,91295.0,0.00036676504476501777,0.0,0.0,1877.0,1.5005662938488633e-14,0.0,0.0,3585.0,9.230578248271343e-15,0.000297324,3.0,10090.0,0.00012012813635420161
2.0,28.0,0.0007738939999999999,15506.0,12.0,0.0006961322221273863,0.000284791,26.0,91295.0,0.0003339754268590107,0.000532765,1.0,1877.0,0.00021310600000900342,0.0,0.0,3585.0,5.538346948962805e-15,0.0,0.0,10090.0,7.207688181252096e-05
2.0,29.0,0.000644912,15506.0,10.0,0.0006756441332764318,0.000175256,16.0,91295.0,0.0002704876561154064,0.0,0.0,1877.0,0.00012786360000540206,0.0,0.0,3585.0,3.323008169377683e-15,0.0,0.0,10090.0,4.3246129087512576e-05
2.0,30.0,0.000709403,15506.0,11.0,0.000689147679965859,0.000142396,13.0,91295.0,0.00021925099366924383,0.0,0.0,1877.0,7.671816000324123e-05,0.0,0.0,3585.0,1.9938049016266096e-15,9.910799999999999e-05,1.0,10090.0,6.559087745250754e-05
2.0,31.0,0.000451438,15506.0,7.0,0.0005940638079795154,7.6675e-05,7.0,91295.0,0.0001622205962015463,0.0,0.0,1877.0,4.6030896001944736e-05,0.00167364,6.0,3585.0,0.0006694560000011963,9.910799999999999e-05,1.0,10090.0,7.899772647150452e-05
2.0,32.0,6.4491e-05,15506.0,1.0,0.0003822346847877092,4.3814e-05,4.0,91295.0,0.00011485795772092779,0.0,0.0,1877.0,2.761853760116684e-05,0.00055788,2.0,3585.0,0.0006248256000007178,0.0,0.0,10090.0,4.739863588290271e-05
2.0,33.0,0.000128982,15506.0,2.0,0.0002809336108726255,1.0954e-05,1.0,91295.0,7.329637463255668e-05,0.0,0.0,1877.0,1.65711225607001e-05,0.00055788,2.0,3585.0,0.0005980473600004307,0.0,0.0,10090.0,2.8439181529741627e-05
2.0,34.0,0.0,15506.0,0.0,0.0001685601665235753,0.0,0.0,91295.0,4.3977824779534006e-05,0.0,0.0,1877.0,9.94267353642006e-06,0.00111576,4.0,3585.0,0.0008051324160002584,0.0,0.0,10090.0,1.7063508917844975e-05
2.0,35.0,0.0,15506.0,0.0,0.00010113609991414518,0.0,0.0,91295.0,2.6386694867720402e-05,0.0,0.0,1877.0,5.965604121852036e-06,0.0,0.0,3585.0,0.00048307944960015504,0.0,0.0,10090.0,1.0238105350706985e-05
2.0,36.0,0.0,15506.0,0.0,6.0681659948487104e-05,0.0,0.0,91295.0,1.583201692063224e-05,0.0,0.0,1877.0,3.579362473111221e-06,0.0,0.0,3585.0,0.000289847669760093,0.0,0.0,10090.0,6.142863210424191e-06
2.0,37.0,0.0,15506.0,0.0,3.640899596909226e-05,0.0,0.0,91295.0,9.499210152379345e-06,0.0,0.0,1877.0,2.1476174838667324e-06,0.0,0.0,3585.0,0.0001739086018560558,0.0,0.0,10090.0,3.6857179262545145e-06
2.0,38.0,0.0,15506.0,0.0,2.1845397581455356e-05,0.0,0.0,91295.0,5.699526091427607e-06,0.0,0.0,1877.0,1.2885704903200395e-06,0.0,0.0,3585.0,0.00010434516111363348,0.0,0.0,10090.0,2.2114307557527086e-06
2.0,39.0,0.0,15506.0,0.0,1.3107238548873214e-05,0.0,0.0,91295.0,3.419715654856564e-06,0.0,0.0,1877.0,7.731422941920237e-07,0.0,0.0,3585.0,6.260709666818009e-05,0.0,0.0,10090.0,1.3268584534516252e-06
2.0,40.0,0.0,15506.0,0.0,7.864343129323928e-06,0.0,0.0,91295.0,2.0518293929139383e-06,0.0,0.0,1877.0,4.638853765152142e-07,0.0,0.0,3585.0,3.756425800090805e-05,0.0,0.0,10090.0,7.96115072070975e-07
2.0,41.0,0.0,15506.0,0.0,4.718605877594356e-06,0.0,0.0,91295.0,1.2310976357483629e-06,0.0,0.0,1877.0,2.7833122590912854e-07,0.0,0.0,3585.0,2.2538554800544827e-05,0.0,0.0,10090.0,4.77669043242585e-07
2.0,42.0,0.0,15506.0,0.0,2.831163526556614e-06,0.0,0.0,91295.0,7.386585814490177e-07,0.0,0.0,1877.0,1.669987355454771e-07,0.0,0.0,3585.0,1.3523132880326895e-05,0.0,0.0,10090.0,2.86601425945551e-07
2.0,43.0,0.0,15506.0,0.0,1.6986981159339684e-06,0.0,0.0,91295.0,4.431951488694106e-07,0.0,0.0,1877.0,1.0019924132728626e-07,0.0,0.0,3585.0,8.113879728196137e-06,0.0,0.0,10090.0,1.719608555673306e-07
2.0,44.0,0.0,15506.0,0.0,1.019218869560381e-06,0.0,0.0,91295.0,2.659170893216463e-07,0.0,0.0,1877.0,6.011954479637176e-08,0.0,0.0,3585.0,4.868327836917682e-06,0.0,0.0,10090.0,1.0317651334039835e-07
2.0,45.0,0.0,15506.0,0.0,6.115313217362285e-07,0.0,0.0,91295.0,1.595502535929878e-07,0.0,0.0,1877.0,3.607172687782306e-08,0.0,0.0,3585.0,2.920996702150609e-06,0.0,0.0,10090.0,6.190590800423901e-08
2.0,46.0,0.0,15506.0,0.0,3.669187930417371e-07,0.0,0.0,91295.0,9.573015215579267e-08,0.0,0.0,1877.0,2.1643036126693834e-08,0.0,0.0,3585.0,1.7525980212903653e-06,0.0,0.0,10090.0,3.714354480254341e-08
2.0,47.0,0.0,15506.0,0.0,2.2015127582504224e-07,0.0,0.0,91295.0,5.74380912934756e-08,0.0,0.0,1877.0,1.29858216760163e-08,0.0,0.0,3585.0,1.0515588127742191e-06,0.0,0.0,10090.0,2.2286126881526044e-08
2.0,48.0,0.0,15506.0,0.0,1.3209076549502533e-07,0.0,0.0,91295.0,3.446285477608536e-08,0.0,0.0,1877.0,7.791493005609779e-09,0.0,0.0,3585.0,6.309352876645315e-07,0.0,0.0,10090.0,1.3371676128915625e-08
2.0,49.0,0.0,15506.0,0.0,7.92544592970152e-08,0.0,0.0,91295.0,2.0677712865651214e-08,0.0,0.0,1877.0,4.674895803365867e-09,0.0,0.0,3585.0,3.7856117259871887e-07,0.0,0.0,10090.0,8.023005677349375e-09
2.0,50.0,0.0,15506.0,0.0,4.7552675578209116e-08,0.0,0.0,91295.0,1.2406627719390729e-08,0.0,0.0,1877.0,2.80493748201952e-09,0.0,0.0,3585.0,2.271367035592313e-07,0.0,0.0,10090.0,4.813803406409624e-09
2.0,51.0,0.0,15506.0,0.0,2.853160534692547e-08,0.0,0.0,91295.0,7.443976631634437e-09,0.0,0.0,1877.0,1.682962489211712e-09,0.0,0.0,3585.0,1.3628202213553877e-07,0.0,0.0,10090.0,2.8882820438457747e-09
2.0,52.0,0.0,15506.0,0.0,1.711896320815528e-08,0.0,0.0,91295.0,4.466385978980662e-09,0.0,0.0,1877.0,1.0097774935270272e-09,0.0,0.0,3585.0,8.176921328132327e-08,0.0,0.0,10090.0,1.7329692263074647e-09
3.0,1.0,0.0,15590.0,0.0,1.0271377924893168e-08,0.0,0.0,91295.0,2.6798315873883973e-09,0.0,0.0,1877.0,6.058664961162163e-10,0.0,0.0,3585.0,4.906152796879396e-08,0.0,0.0,10090.0,1.0397815357844787e-09
3.0,2.0,0.0,15590.0,0.0,6.1628267549359006e-09,0.0,0.0,92506.0,1.6078989524330383e-09,0.0,0.0,1887.0,3.6351989766972977e-10,0.0,0.0,3582.0,2.9436916781276374e-08,0.0,0.0,10135.0,6.238689214706872e-10
3.0,3.0,0.0,15590.0,0.0,3.69769605296154e-09,0.0,0.0,92506.0,9.64739371459823e-10,0.0,0.0,1887.0,2.1811193860183785e-10,0.0,0.0,3582.0,1.7662150068765825e-08,0.0,0.0,10135.0,3.743213528824123e-10
3.0,4.0,0.0,15590.0,0.0,2.218617631776924e-09,0.0,0.0,92506.0,5.788436228758938e-10,0.0,0.0,1887.0,1.308671631611027e-10,0.0,0.0,3582.0,1.0597290041259495e-08,0.0,0.0,10135.0,2.2459281172944736e-10
3.0,5.0,0.0,15590.0,0.0,1.3311705790661544e-09,0.0,0.0,92506.0,3.473061737255363e-10,0.0,0.0,1887.0,7.852029789666163e-11,0.0,0.0,3582.0,6.358374024755697e-09,0.0,0.0,10135.0,1.3475568703766842e-10
3.0,6.0,0.0,15590.0,0.0,7.987023474396926e-10,0.0,0.0,92506.0,2.0838370423532177e-10,0.0,0.0,1887.0,4.7112178737996975e-11,0.0,0.0,3582.0,3.815024414853418e-09,0.0,0.0,10135.0,8.085341222260105e-11
