year,flu week,ME rate,ME pop,ME count,ME weighted rate,LC rate,LC count,LC pop,LC weighted rate,CS rate,CS count,CS pop,CS weighted rate,SG rate,SG count,SG pop,SG weighted rate,PA rate,PA count,PA pop,PA weighted rate,GA rate,GA count,GA pop,GA weighted rate,BR rate,BR count,BR pop,BR weighted rate
8.0,41.0,0.0,1851.0,0.0,8.63296520970684e-06,0.0,0.0,67773.0,1.3867683606162042e-05,0.0,0.0,81654.0,2.3269585177413382e-05,0.0,0.0,3691.0,7.691168430835197e-06,0.0,0.0,16353.0,2.4930270759528645e-05,5.5653000000000004e-05,6.0,107810.0,7.600282390415555e-05,0.0,0.0,5936.0,5.416205923674073e-06
8.0,42.0,0.0,1851.0,0.0,5.179779125824103e-06,0.0,0.0,67773.0,8.320610163697225e-06,0.0,0.0,81654.0,1.3961751106448028e-05,0.0,0.0,3691.0,4.614701058501118e-06,0.0,0.0,16353.0,1.4958162455717186e-05,0.0,0.0,107810.0,4.5601694342493325e-05,0.0,0.0,5936.0,3.2497235542044438e-06
8.0,43.0,0.0,1851.0,0.0,3.107867475494462e-06,0.0,0.0,67773.0,4.992366098218335e-06,0.0,0.0,81654.0,8.377050663868816e-06,0.0,0.0,3691.0,2.7688206351006704e-06,0.0,0.0,16353.0,8.974897473430312e-06,0.0,0.0,107810.0,2.7361016605495995e-05,0.0,0.0,5936.0,1.949834132522666e-06
8.0,44.0,0.0,1851.0,0.0,1.864720485296677e-06,0.0,0.0,67773.0,2.9954196589310007e-06,0.0,0.0,81654.0,5.0262303983212895e-06,0.0,0.0,3691.0,1.6612923810604022e-06,0.0,0.0,16353.0,5.384938484058187e-06,0.0,0.0,107810.0,1.6416609963297597e-05,0.0,0.0,5936.0,1.1699004795135996e-06
8.0,45.0,0.0,1851.0,0.0,1.1188322911780062e-06,0.0,0.0,67773.0,1.7972517953586004e-06,0.0,0.0,81654.0,3.0157382389927736e-06,0.0,0.0,3691.0,9.967754286362413e-07,0.0,0.0,16353.0,3.2309630904349123e-06,0.0,0.0,107810.0,9.849965977978557e-06,0.0,0.0,5936.0,7.019402877081598e-07
8.0,46.0,0.0,1851.0,0.0,6.712993747068037e-07,0.0,0.0,67773.0,1.0783510772151601e-06,0.0,0.0,81654.0,1.8094429433956641e-06,0.0,0.0,3691.0,5.980652571817448e-07,0.0,0.0,16353.0,1.9385778542609474e-06,0.0,0.0,107810.0,5.909979586787134e-06,0.0,0.0,5936.0,4.211641726248959e-07
8.0,47.0,0.0,1851.0,0.0,4.027796248240822e-07,0.0,0.0,67773.0,6.470106463290961e-07,0.0,0.0,81654.0,1.0856657660373984e-06,0.0,0.0,3691.0,3.5883915430904686e-07,0.0,0.0,16353.0,1.1631467125565684e-06,0.0,0.0,107810.0,3.54598775207228e-06,0.0,0.0,5936.0,2.5269850357493754e-07
8.0,48.0,0.0,1851.0,0.0,2.416677748944493e-07,0.0,0.0,67773.0,3.882063877974577e-07,0.0,0.0,81654.0,6.51399459622439e-07,0.0,0.0,3691.0,2.153034925854281e-07,0.0,0.0,16353.0,6.97888027533941e-07,0.0,0.0,107810.0,2.1275926512433677e-06,0.0,0.0,5936.0,1.5161910214496252e-07
8.0,49.0,0.0,1851.0,0.0,1.450006649366696e-07,0.0,0.0,67773.0,2.3292383267847458e-07,0.0,0.0,81654.0,3.908396757734634e-07,0.0,0.0,3691.0,1.2918209555125685e-07,0.0,0.0,16353.0,4.1873281652036457e-07,0.0,0.0,107810.0,1.2765555907460205e-06,0.0,0.0,5936.0,9.097146128697751e-08
8.0,50.0,0.0,1851.0,0.0,8.700039896200175e-08,0.0,0.0,67773.0,1.3975429960708473e-07,0.0,0.0,81654.0,2.3450380546407802e-07,0.0,0.0,3691.0,7.750925733075411e-08,0.0,0.0,16353.0,2.5123968991221875e-07,0.0,0.0,107810.0,7.659333544476123e-07,0.0,0.0,5936.0,5.45828767721865e-08
8.0,51.0,0.0,1851.0,0.0,5.220023937720105e-08,0.0,0.0,67773.0,8.385257976425084e-08,0.0,0.0,81654.0,1.4070228327844681e-07,0.0,0.0,3691.0,4.650555439845247e-08,0.0,0.0,16353.0,1.5074381394733126e-07,0.0,0.0,107810.0,4.5956001266856735e-07,0.0,0.0,5936.0,3.27497260633119e-08
8.0,52.0,0.0,1851.0,0.0,3.132014362632063e-08,0.0,0.0,67773.0,5.03115478585505e-08,0.0,0.0,81654.0,8.442136996706809e-08,0.0,0.0,3691.0,2.7903332639071478e-08,0.0,0.0,16353.0,9.044628836839876e-08,0.0,0.0,107810.0,2.757360076011404e-07,0.0,0.0,5936.0,1.964983563798714e-08
9.0,1.0,0.0,1860.0,0.0,1.8792086175792376e-08,0.0,0.0,67773.0,3.01869287151303e-08,0.0,0.0,81654.0,5.065282198024085e-08,0.0,0.0,3691.0,1.6741999583442887e-08,0.0,0.0,16353.0,5.426777302103925e-08,0.0,0.0,107810.0,1.6544160456068425e-07,0.0,0.0,5936.0,1.1789901382792283e-08
9.0,2.0,0.0,1860.0,0.0,1.1275251705475425e-08,0.0,0.0,68768.0,1.811215722907818e-08,0.0,0.0,81820.0,3.039169318814451e-08,0.0,0.0,3755.0,1.0045199750065731e-08,0.0,0.0,16612.0,3.256066381262355e-08,0.0,0.0,111682.0,9.926496273641054e-08,0.0,0.0,6088.0,7.0739408296753695e-09
9.0,3.0,0.0,1860.0,0.0,6.765151023285255e-09,0.0,0.0,68768.0,1.0867294337446907e-08,0.0,0.0,81820.0,1.8235015912886704e-08,0.0,0.0,3755.0,6.0271198500394384e-09,0.0,0.0,16612.0,1.953639828757413e-08,0.0,0.0,111682.0,5.955897764184632e-08,0.0,0.0,6088.0,4.244364497805221e-09
9.0,4.0,0.0,1860.0,0.0,4.059090613971153e-09,0.0,0.0,68768.0,6.520376602468144e-09,0.0,0.0,81820.0,1.0941009547732022e-08,0.0,0.0,3755.0,3.6162719100236627e-09,0.0,0.0,16612.0,1.1721838972544477e-08,0.0,0.0,111682.0,3.5735386585107794e-08,0.0,0.0,6088.0,2.5466186986831326e-09
9.0,5.0,0.0,1860.0,0.0,2.4354543683826916e-09,0.0,0.0,68768.0,3.912225961480886e-09,0.0,0.0,81820.0,6.564605728639213e-09,0.0,0.0,3755.0,2.1697631460141975e-09,0.0,0.0,16612.0,7.0331033835266856e-09,0.0,0.0,111682.0,2.1441231951064674e-08,0.0,0.0,6088.0,1.5279712192098795e-09
9.0,6.0,0.0,1860.0,0.0,1.461272621029615e-09,0.0,0.0,68768.0,2.3473355768885316e-09,0.0,0.0,81820.0,3.9387634371835275e-09,0.0,0.0,3755.0,1.3018578876085185e-09,0.0,0.0,16612.0,4.219862030116011e-09,0.0,0.0,111682.0,1.2864739170638805e-08,0.0,0.0,6088.0,9.167827315259277e-10
9.0,7.0,0.0,1860.0,0.0,8.767635726177689e-10,1.4542e-05,1.0,68768.0,5.818208401346134e-06,2.4444000000000002e-05,2.0,81820.0,9.779963258062311e-06,0.0,0.0,3755.0,7.81114732565111e-10,6.0197e-05,1.0,16612.0,2.408133191721807e-05,0.0,0.0,111682.0,7.718843502383282e-09,0.0,0.0,6088.0,5.500696389155566e-10
9.0,8.0,0.0,1860.0,0.0,5.260581435706613e-10,0.0,0.0,68768.0,3.4909250408076803e-06,4.8888000000000004e-05,4.0,81820.0,2.542317795483739e-05,0.0,0.0,3755.0,4.686688395390666e-10,0.0,0.0,16612.0,1.4448799150330842e-05,0.0,0.0,111682.0,4.631306101429969e-09,0.0,0.0,6088.0,3.3004178334933397e-10
9.0,9.0,0.0,1860.0,0.0,3.156348861423968e-10,0.0,0.0,68768.0,2.094555024484608e-06,0.0,0.0,81820.0,1.5253906772902432e-05,0.0,0.0,3755.0,2.8120130372343997e-10,0.0,0.0,16612.0,8.669279490198505e-06,0.0,0.0,111682.0,2.778783660857981e-09,0.0,0.0,6088.0,1.9802507000960039e-10
9.0,10.0,0.0,1860.0,0.0,1.8938093168543807e-10,1.4542e-05,1.0,68768.0,7.073533014690765e-06,0.0,0.0,81820.0,9.15234406374146e-06,0.0,0.0,3755.0,1.6872078223406398e-10,0.0,0.0,16612.0,5.201567694119102e-06,0.0,0.0,111682.0,1.6672701965147887e-09,0.000164263,1.0,6088.0,6.5705318815042e-05
9.0,11.0,0.0,1860.0,0.0,1.1362855901126284e-10,0.0,0.0,68768.0,4.244119808814459e-06,0.0,0.0,81820.0,5.491406438244876e-06,0.0,0.0,3755.0,1.0123246934043839e-10,6.0197e-05,1.0,16612.0,2.7199740616471463e-05,8.954e-06,1.0,111682.0,3.5826003621179087e-06,0.0,0.0,6088.0,3.94231912890252e-05
9.0,12.0,0.0,1860.0,0.0,6.81771354067577e-11,0.0,0.0,68768.0,2.5464718852886753e-06,0.0,0.0,81820.0,3.2948438629469255e-06,0.0,0.0,3755.0,6.073948160426303e-11,0.0,0.0,16612.0,1.6319844369882875e-05,1.7908e-05,2.0,111682.0,9.312760217270745e-06,0.0,0.0,6088.0,2.365391477341512e-05
9.0,13.0,0.0,1860.0,0.0,4.090628124405462e-11,1.4542e-05,1.0,68768.0,7.344683131173206e-06,0.0,0.0,81820.0,1.976906317768155e-06,0.0,0.0,3755.0,3.6443688962557814e-11,6.0197e-05,1.0,16612.0,3.3870706621929724e-05,4.477e-05,5.0,111682.0,2.349565613036245e-05,0.0,0.0,6088.0,1.4192348864049071e-05
9.0,14.0,0.0,1860.0,0.0,2.4543768746432773e-11,0.0,0.0,68768.0,4.406809878703923e-06,0.0,0.0,81820.0,1.186143790660893e-06,0.0,0.0,3755.0,2.186621337753469e-11,0.0,0.0,16612.0,2.0322423973157834e-05,0.0,0.0,111682.0,1.4097393678217469e-05,0.000164263,1.0,6088.0,7.422060931842944e-05
9.0,15.0,0.0,1860.0,0.0,1.4726261247859663e-11,4.3625e-05,3.0,68768.0,2.0094085927222353e-05,8.5553e-05,7.0,81820.0,3.493288627439654e-05,0.0,0.0,3755.0,1.3119728026520813e-11,0.0,0.0,16612.0,1.21934543838947e-05,8.954e-06,1.0,111682.0,1.2040036206930481e-05,0.0,0.0,6088.0,4.4532365591057664e-05
9.0,16.0,0.0,1860.0,0.0,8.835756748715797e-12,5.8166000000000005e-05,4.0,68768.0,3.5322851556333414e-05,0.00021999400000000002,18.0,81820.0,0.00010895733176463795,0.0,0.0,3755.0,7.871836815912488e-12,0.0,0.0,16612.0,7.3160726303368194e-06,8.0586e-05,9.0,111682.0,3.9458421724158295e-05,0.0,0.0,6088.0,2.6719419354634598e-05
9.0,17.0,0.000537622,1860.0,1.0,0.00021504880530145404,5.8166000000000005e-05,4.0,68768.0,4.4460110933800053e-05,0.000244438,20.0,81820.0,0.00016314959905878274,0.0,0.0,3755.0,4.723102089547493e-12,0.000120395,2.0,16612.0,5.2547643578202094e-05,0.00013431,15.0,111682.0,7.739905303449498e-05,0.0,0.0,6088.0,1.6031651612780758e-05
9.0,18.0,0.000537622,1860.0,1.0,0.0003440780831808724,8.724899999999999e-05,6.0,68768.0,6.157566656028003e-05,0.000366657,30.0,81820.0,0.0002445525594352697,0.00053261,2.0,3755.0,0.00021304400283386128,0.00024078900000000001,4.0,16612.0,0.0001278441861469213,0.000232803,26.0,111682.0,0.000139560631820697,0.0,0.0,6088.0,9.618990967668455e-06
9.0,19.0,0.0,1860.0,0.0,0.00020644684990852344,0.00046533,32.0,68768.0,0.00022307739993616802,0.00019555,16.0,81820.0,0.00022495153566116184,0.00106522,4.0,3755.0,0.0005539144017003169,0.000180592,3.0,16612.0,0.00014894331168815279,0.000259665,29.0,111682.0,0.0001876023790924182,0.0,0.0,6088.0,5.771394580601073e-06
9.0,20.0,0.000537622,1860.0,1.0,0.00033891690994511403,0.0004944130000000001,34.0,68768.0,0.0003316116399617008,0.000207772,17.0,81820.0,0.0002180797213966971,0.000266305,1.0,3755.0,0.0004388706410201901,0.000361184,6.0,16612.0,0.0002338395870128917,0.000456653,51.0,111682.0,0.0002952226274554509,0.0,0.0,6088.0,3.4628367483606438e-06
9.0,21.0,0.000537622,1860.0,1.0,0.0004183989459670684,0.0008579519999999999,59.0,68768.0,0.0005421477839770204,0.0005010980000000001,41.0,81820.0,0.0003312870328380183,0.000798915,3.0,3755.0,0.000582888384612114,0.000120395,2.0,16612.0,0.00018846175220773502,0.000331297,37.0,111682.0,0.0003096523764732705,0.000164263,1.0,6088.0,6.778290204901638e-05
9.0,22.0,0.000537622,1860.0,1.0,0.00046608816758024105,0.000887035,61.0,68768.0,0.0006801026703862123,0.000549986,45.0,81820.0,0.000418766619702811,0.0,0.0,3755.0,0.0003497330307672684,0.00024078900000000001,4.0,16612.0,0.000209392651324641,0.0005820080000000001,65.0,111682.0,0.00041859462588396233,0.00147837,9.0,6088.0,0.0006320177412294098
9.0,23.0,0.0,1860.0,0.0,0.0002796529005481446,0.00093066,64.0,68768.0,0.0007803256022317274,0.000867755,71.0,81820.0,0.0005983619718216867,0.0,0.0,3755.0,0.00020983981846036106,0.00024078900000000001,4.0,16612.0,0.0002219511907947846,0.000671548,75.0,111682.0,0.0005197759755303774,0.00049279,3.0,6088.0,0.0005763266447376459
9.0,24.0,0.0,1860.0,0.0,0.00016779174032888674,0.0014250729999999998,98.0,68768.0,0.0010382245613390364,0.000794424,65.0,81820.0,0.0006767867830930121,0.0,0.0,3755.0,0.00012590389107621663,0.000120395,2.0,16612.0,0.00018132871447687076,0.000626778,70.0,111682.0,0.0005625767853182264,0.0,0.0,6088.0,0.00034579598684258755
