year,flu week,RO rate,RO pop,RO count,RO weighted rate,SH rate,SH count,SH pop,SH weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,VA rate,VA count,VA pop,VA weighted rate,MC rate,MC count,MC pop,MC weighted rate,RI rate,RI count,RI pop,RI weighted rate
,,,,,0.0,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.00038303199999999995,10443.0,4.0,0.00038303199999999995,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,0.00038303199999999995,10443.0,4.0,0.00038303199999999995,0.0,0.0,3368.0,0.0,3.6304000000000003e-05,1.0,27545.0,3.6304000000000003e-05,0.0,0.0,7377.0,0.0,0.0,0.0,1745.0,0.0,0.0,0.0,9759.0,0.0
1.0,3.0,0.000287274,10443.0,3.0,0.0003447288,0.0,0.0,3368.0,0.0,0.0,0.0,27545.0,2.17824e-05,0.0,0.0,7377.0,0.0,0.0,0.0,1745.0,0.0,0.0,0.0,9759.0,0.0
1.0,4.0,0.001053337,10443.0,11.0,0.00062817208,0.0,0.0,3368.0,0.0,0.0,0.0,27545.0,1.306944e-05,0.0,0.0,7377.0,0.0,0.0,0.0,1745.0,0.0,0.0,0.0,9759.0,0.0
1.0,5.0,0.000957579,10443.0,10.0,0.000759934848,0.00029691200000000003,1.0,3368.0,0.00011876480000000002,0.0005082590000000001,14.0,27545.0,0.00021114526400000004,0.0,0.0,7377.0,0.0,0.0,0.0,1745.0,0.0,0.0,0.0,9759.0,0.0
1.0,6.0,0.00047879,10443.0,5.0,0.0006474769087999999,0.0,0.0,3368.0,7.125888000000001e-05,0.000217825,6.0,27545.0,0.00021381715840000003,0.0,0.0,7377.0,0.0,0.002292264,4.0,1745.0,0.0009169056000000001,0.0,0.0,9759.0,0.0
1.0,7.0,0.000766063,10443.0,8.0,0.00069491134528,0.0,0.0,3368.0,4.2755328000000004e-05,0.0005082590000000001,14.0,27545.0,0.00033159389504000005,0.0,0.0,7377.0,0.0,0.0,0.0,1745.0,0.00055014336,0.00010247,1.0,9759.0,4.0988e-05
1.0,8.0,0.002393948,10443.0,25.0,0.001374526007168,0.0017814729999999998,6.0,3368.0,0.0007382423967999999,0.0012343439999999998,34.0,27545.0,0.0006926939370239999,0.000542226,4.0,7377.0,0.00021689040000000002,0.003438395,6.0,1745.0,0.0017054440160000001,0.0034839640000000004,34.0,9759.0,0.0014181784000000003
1.0,9.0,0.006415781,10443.0,67.0,0.0033910280043008,0.0011876480000000001,4.0,3368.0,0.00091800463808,0.00094391,26.0,27545.0,0.0007931803622144,0.000948895,7.0,7377.0,0.00050969224,0.00286533,5.0,1745.0,0.0021693984096,0.003586433,35.0,9759.0,0.0022854802400000002
1.0,10.0,0.012161256,10443.0,127.0,0.006899119202580481,0.0,0.0,3368.0,0.0005508027828479999,0.002178254,60.0,27545.0,0.00134720981732864,0.001220008,9.0,7377.0,0.000793818544,0.001146132,2.0,1745.0,0.00176009184576,0.00625064,61.0,9759.0,0.0038715441440000005
1.0,11.0,0.01244853,10443.0,130.0,0.009118883521548288,0.0,0.0,3368.0,0.00033048166970879995,0.001161735,32.0,27545.0,0.001273019890397184,0.002575573,19.0,7377.0,0.0015065203263999998,0.003438395,6.0,1745.0,0.002431413107456,0.003586433,35.0,9759.0,0.0037574996864000003
1.0,12.0,0.003926075,10443.0,41.0,0.007041760112928973,0.0011876480000000001,4.0,3368.0,0.0006733482018252801,0.0005082590000000001,14.0,27545.0,0.0009671155342383104,0.003931137,29.0,7377.0,0.00247636699584,0.011461318,20.0,1745.0,0.0060433750644736,0.000204939,2.0,9759.0,0.0023364754118400002
1.0,13.0,0.001340611,10443.0,14.0,0.004761300467757384,0.0,0.0,3368.0,0.00040400892109516805,7.260800000000001e-05,2.0,27545.0,0.0006093125205429863,0.001084452,8.0,7377.0,0.001919600997504,0.006303725,11.0,1745.0,0.006147515038684159,0.000819756,8.0,9759.0,0.0017297876471040001
1.0,14.0,0.001819401,10443.0,19.0,0.00358454068065443,0.0,0.0,3368.0,0.00024240535265710082,0.0,0.0,27545.0,0.00036558751232579177,0.0008133389999999999,6.0,7377.0,0.0014770961985023999,0.002292264,4.0,1745.0,0.004605414623210496,0.0,0.0,9759.0,0.0010378725882624
1.0,15.0,0.000670305,10443.0,7.0,0.002418846408392658,0.0,0.0,3368.0,0.0001454432115942605,0.0,0.0,27545.0,0.00021935250739547505,0.000542226,4.0,7377.0,0.0011031481191014398,0.000573066,1.0,1745.0,0.0029924751739262975,0.0,0.0,9759.0,0.00062272355295744
1.0,16.0,0.00038303199999999995,10443.0,4.0,0.0016045206450355947,0.0,0.0,3368.0,8.726592695655628e-05,3.6304000000000003e-05,1.0,27545.0,0.00014613310443728502,0.0,0.0,7377.0,0.0006618888714608639,0.0,0.0,1745.0,0.0017954851043557785,0.0,0.0,9759.0,0.000373634131774464
1.0,17.0,0.00038303199999999995,10443.0,4.0,0.0011159251870213568,0.0,0.0,3368.0,5.235955617393377e-05,0.0,0.0,27545.0,8.7679862662371e-05,0.0,0.0,7377.0,0.0003971333228765183,0.0,0.0,1745.0,0.0010772910626134671,0.0,0.0,9759.0,0.00022418047906467837
1.0,18.0,9.575799999999999e-05,10443.0,1.0,0.0007078583122128141,0.00029691200000000003,1.0,3368.0,0.00015018053370436028,7.260800000000001e-05,2.0,27545.0,8.165111759742261e-05,0.0,0.0,7377.0,0.00023827999372591098,0.0,0.0,1745.0,0.0006463746375680803,0.0,0.0,9759.0,0.00013450828743880703
1.0,19.0,0.000287274,10443.0,3.0,0.0005396245873276885,0.0,0.0,3368.0,9.010832022261616e-05,0.000145217,4.0,27545.0,0.00010707747055845358,0.0,0.0,7377.0,0.0001429679962355466,0.0,0.0,1745.0,0.00038782478254084814,0.0,0.0,9759.0,8.070497246328422e-05
1.0,20.0,9.575799999999999e-05,10443.0,1.0,0.0003620779523966131,0.0,0.0,3368.0,5.40649921335697e-05,7.260800000000001e-05,2.0,27545.0,9.328968233507215e-05,0.0,0.0,7377.0,8.578079774132795e-05,0.0,0.0,1745.0,0.00023269486952450888,0.0,0.0,9759.0,4.842298347797053e-05
1.0,21.0,0.000287274,10443.0,3.0,0.00033215637143796785,0.0,0.0,3368.0,3.243899528014182e-05,0.0,0.0,27545.0,5.597380940104329e-05,0.0,0.0,7377.0,5.146847864479677e-05,0.0,0.0,1745.0,0.00013961692171470533,0.0,0.0,9759.0,2.9053790086782316e-05
1.0,22.0,0.00019151599999999997,10443.0,2.0,0.0002759002228627807,0.0,0.0,3368.0,1.9463397168085092e-05,3.6304000000000003e-05,1.0,27545.0,4.810588564062597e-05,0.0,0.0,7377.0,3.0881087186878056e-05,0.000573066,1.0,1745.0,0.0003129965530288232,0.0,0.0,9759.0,1.743227405206939e-05
1.0,23.0,0.0,10443.0,0.0,0.0001655401337176684,0.0,0.0,3368.0,1.1678038300851054e-05,0.0,0.0,27545.0,2.886353138437558e-05,0.0,0.0,7377.0,1.8528652312126833e-05,0.0,0.0,1745.0,0.00018779793181729392,0.0,0.0,9759.0,1.0459364431241634e-05
1.0,24.0,0.000670305,10443.0,7.0,0.00036744608023060103,0.0,0.0,3368.0,7.0068229805106325e-06,7.260800000000001e-05,2.0,27545.0,4.636131883062535e-05,0.0,0.0,7377.0,1.1117191387276099e-05,0.0,0.0,1745.0,0.00011267875909037634,0.0,0.0,9759.0,6.27561865874498e-06
1.0,25.0,0.000287274,10443.0,3.0,0.0003353772481383606,0.0,0.0,3368.0,4.2040937883063795e-06,0.00010891299999999999,3.0,27545.0,7.138199129837521e-05,0.0,0.0,7377.0,6.670314832365659e-06,0.0,0.0,1745.0,6.76072554542258e-05,0.0,0.0,9759.0,3.765371195246988e-06
1.0,26.0,0.00019151599999999997,10443.0,2.0,0.00027783274888301636,0.0,0.0,3368.0,2.5224562729838277e-06,0.00010891299999999999,3.0,27545.0,8.639439477902513e-05,0.0,0.0,7377.0,4.002188899419395e-06,0.0,0.0,1745.0,4.056435327253548e-05,0.0,0.0,9759.0,2.2592227171481927e-06
1.0,27.0,0.0,10443.0,0.0,0.0001666996493298098,0.0,0.0,3368.0,1.5134737637902966e-06,0.0,0.0,27545.0,5.183663686741508e-05,0.0,0.0,7377.0,2.401313339651637e-06,0.0,0.0,1745.0,2.4338611963521287e-05,0.0,0.0,9759.0,1.3555336302889155e-06
1.0,28.0,9.575799999999999e-05,10443.0,1.0,0.0001383229895978859,0.0,0.0,3368.0,9.080842582741779e-07,0.0,0.0,27545.0,3.1101982120449046e-05,0.0,0.0,7377.0,1.440788003790982e-06,0.0,0.0,1745.0,1.4603167178112771e-05,0.0,0.0,9759.0,8.133201781733493e-07
1.0,29.0,9.575799999999999e-05,10443.0,1.0,0.00012129699375873154,0.0,0.0,3368.0,5.448505549645067e-07,0.0,0.0,27545.0,1.8661189272269427e-05,0.0,0.0,7377.0,8.644728022745892e-07,0.0,0.0,1745.0,8.761900306867662e-06,0.0,0.0,9759.0,4.879921069040096e-07
1.0,30.0,9.575799999999999e-05,10443.0,1.0,0.00011108139625523892,0.0,0.0,3368.0,3.2691033297870405e-07,3.6304000000000003e-05,1.0,27545.0,2.5718313563361657e-05,0.0,0.0,7377.0,5.186836813647535e-07,0.0,0.0,1745.0,5.2571401841205964e-06,0.0,0.0,9759.0,2.927952641424057e-07
1.0,31.0,9.575799999999999e-05,10443.0,1.0,0.00010495203775314334,0.0,0.0,3368.0,1.9614619978722244e-07,0.000471955,13.0,27545.0,0.000204212988138017,0.0,0.0,7377.0,3.1121020881885206e-07,0.0,0.0,1745.0,3.154284110472358e-06,0.0,0.0,9759.0,1.7567715848544343e-07
1.0,32.0,9.575799999999999e-05,10443.0,1.0,0.000101274422651886,0.0,0.0,3368.0,1.1768771987233345e-07,3.6304000000000003e-05,1.0,27545.0,0.0001370493928828102,0.0,0.0,7377.0,1.8672612529131123e-07,0.0,0.0,1745.0,1.8925704662834146e-06,0.0,0.0,9759.0,1.0540629509126606e-07
1.0,33.0,9.575799999999999e-05,10443.0,1.0,9.90678535911316e-05,0.0,0.0,3368.0,7.061263192340007e-08,0.0,0.0,27545.0,8.222963572968611e-05,0.0,0.0,7377.0,1.1203567517478673e-07,0.0,0.0,1745.0,1.1355422797700488e-06,0.0,0.0,9759.0,6.324377705475964e-08
1.0,34.0,0.0,10443.0,0.0,5.944071215467895e-05,0.0,0.0,3368.0,4.236757915404004e-08,0.0,0.0,27545.0,4.933778143781167e-05,0.0,0.0,7377.0,6.722140510487204e-08,0.0,0.0,1745.0,6.813253678620293e-07,0.0,0.0,9759.0,3.794626623285578e-08
1.0,35.0,0.0,10443.0,0.0,3.566442729280737e-05,0.0,0.0,3368.0,2.5420547492424024e-08,7.260800000000001e-05,2.0,27545.0,5.8645868862687e-05,0.0,0.0,7377.0,4.033284306292322e-08,0.0,0.0,1745.0,4.0879522071721756e-07,0.0,0.0,9759.0,2.2767759739713468e-08
1.0,36.0,9.575799999999999e-05,10443.0,1.0,5.970185637568441e-05,0.0,0.0,3368.0,1.5252328495454415e-08,0.0,0.0,27545.0,3.51875213176122e-05,0.0,0.0,7377.0,2.419970583775393e-08,0.0,0.0,1745.0,2.4527713243033054e-07,0.0,0.0,9759.0,1.366065584382808e-08
1.0,37.0,0.0,10443.0,0.0,3.5821113825410646e-05,0.0,0.0,3368.0,9.151397097272648e-09,0.0,0.0,27545.0,2.111251279056732e-05,0.0,0.0,7377.0,1.4519823502652357e-08,0.0,0.0,1745.0,1.4716627945819833e-07,0.0,0.0,9759.0,8.196393506296849e-09
1.0,38.0,0.0,10443.0,0.0,2.1492668295246386e-05,0.0,0.0,3368.0,5.490838258363588e-09,0.0,0.0,27545.0,1.2667507674340391e-05,0.0,0.0,7377.0,8.711894101591414e-09,0.0,0.0,1745.0,8.8299767674919e-08,0.0,0.0,9759.0,4.917836103778109e-09
1.0,39.0,0.0,10443.0,0.0,1.289560097714783e-05,0.0,0.0,3368.0,3.294502955018153e-09,0.0,0.0,27545.0,7.600504604604234e-06,0.0,0.0,7377.0,5.227136460954848e-09,0.0,0.0,1745.0,5.29798606049514e-08,0.0,0.0,9759.0,2.9507016622668654e-09
1.0,40.0,0.0,10443.0,0.0,7.737360586288698e-06,0.0,0.0,3368.0,1.9767017730108918e-09,0.0,0.0,27545.0,4.56030276276254e-06,0.0,0.0,7377.0,3.1362818765729088e-09,0.0,0.0,1745.0,3.1787916362970836e-08,0.0,0.0,9759.0,1.7704209973601191e-09
1.0,41.0,0.0,10443.0,0.0,4.642416351773219e-06,0.0,0.0,3368.0,1.186021063806535e-09,0.0,0.0,27545.0,2.736181657657524e-06,0.0,0.0,7377.0,1.881769125943745e-09,0.0,0.0,1745.0,1.90727498177825e-08,0.0,0.0,9759.0,1.0622525984160715e-09
1.0,42.0,0.0,10443.0,0.0,2.785449811063931e-06,0.0,0.0,3368.0,7.11612638283921e-10,0.0,0.0,27545.0,1.6417089945945145e-06,0.0,0.0,7377.0,1.129061475566247e-09,0.0,0.0,1745.0,1.1443649890669501e-08,0.0,0.0,9759.0,6.373515590496429e-10
1.0,43.0,0.0,10443.0,0.0,1.6712698866383586e-06,0.0,0.0,3368.0,4.269675829703526e-10,0.0,0.0,27545.0,9.850253967567086e-07,0.0,0.0,7377.0,6.774368853397482e-10,0.0,0.0,1745.0,6.8661899344017e-09,0.0,0.0,9759.0,3.8241093542978573e-10
1.0,44.0,0.0,10443.0,0.0,1.002761931983015e-06,0.0,0.0,3368.0,2.561805497822115e-10,0.0,0.0,27545.0,5.910152380540252e-07,0.0,0.0,7377.0,4.0646213120384887e-10,0.0,0.0,1745.0,4.11971396064102e-09,0.0,0.0,9759.0,2.2944656125787143e-10
1.0,45.0,0.0,10443.0,0.0,6.01657159189809e-07,0.0,0.0,3368.0,1.537083298693269e-10,0.0,0.0,27545.0,3.546091428324151e-07,0.0,0.0,7377.0,2.438772787223093e-10,0.0,0.0,1745.0,2.471828376384612e-09,0.0,0.0,9759.0,1.3766793675472285e-10
1.0,46.0,0.0,10443.0,0.0,3.609942955138854e-07,0.0,0.0,3368.0,9.222499792159613e-11,0.0,0.0,27545.0,2.1276548569944905e-07,0.0,0.0,7377.0,1.4632636723338558e-10,0.0,0.0,1745.0,1.4830970258307671e-09,0.0,0.0,9759.0,8.260076205283371e-11
1.0,47.0,0.0,10443.0,0.0,2.165965773083312e-07,0.0,0.0,3368.0,5.533499875295768e-11,0.0,0.0,27545.0,1.2765929141966942e-07,0.0,0.0,7377.0,8.779582034003135e-11,0.0,0.0,1745.0,8.898582154984603e-10,0.0,0.0,9759.0,4.9560457231700224e-11
1.0,48.0,0.0,10443.0,0.0,1.2995794638499873e-07,0.0,0.0,3368.0,3.3200999251774605e-11,0.0,0.0,27545.0,7.659557485180165e-08,0.0,0.0,7377.0,5.2677492204018804e-11,0.0,0.0,1745.0,5.339149292990761e-10,0.0,0.0,9759.0,2.9736274339020136e-11
1.0,49.0,0.0,10443.0,0.0,7.797476783099923e-08,0.0,0.0,3368.0,1.9920599551064762e-11,0.0,0.0,27545.0,4.595734491108099e-08,0.0,0.0,7377.0,3.160649532241128e-11,0.0,0.0,1745.0,3.203489575794457e-10,0.0,0.0,9759.0,1.7841764603412082e-11
1.0,50.0,0.0,10443.0,0.0,4.6784860698599536e-08,0.0,0.0,3368.0,1.1952359730638857e-11,0.0,0.0,27545.0,2.757440694664859e-08,0.0,0.0,7377.0,1.8963897193446767e-11,0.0,0.0,1745.0,1.922093745476674e-10,0.0,0.0,9759.0,1.070505876204725e-11
1.0,51.0,0.0,10443.0,0.0,2.807091641915972e-08,0.0,0.0,3368.0,7.171415838383314e-12,0.0,0.0,27545.0,1.6544644167989155e-08,0.0,0.0,7377.0,1.137833831606806e-11,0.0,0.0,1745.0,1.1532562472860044e-10,0.0,0.0,9759.0,6.423035257228349e-12
1.0,52.0,0.0,10443.0,0.0,1.684254985149583e-08,0.0,0.0,3368.0,4.3028495030299885e-12,0.0,0.0,27545.0,9.926786500793493e-09,0.0,0.0,7377.0,6.827002989640836e-12,0.0,0.0,1745.0,6.919537483716026e-11,0.0,0.0,9759.0,3.8538211543370094e-12
1.0,53.0,0.0,10443.0,0.0,1.0105529910897498e-08,0.0,0.0,3368.0,2.581709701817993e-12,0.0,0.0,27545.0,5.956071900476096e-09,0.0,0.0,7377.0,4.0962017937845015e-12,0.0,0.0,1745.0,4.1517224902296156e-11,0.0,0.0,9759.0,2.3122926926022055e-12
2.0,1.0,0.0,10493.0,0.0,6.063317946538499e-09,0.0,0.0,3368.0,1.5490258210907956e-12,0.0,0.0,27545.0,3.5736431402856573e-09,0.0,0.0,7377.0,2.457721076270701e-12,0.0,0.0,1745.0,2.4910334941377694e-11,0.0,0.0,9759.0,1.3873756155613233e-12
2.0,2.0,0.0,10493.0,0.0,3.6379907679230993e-09,0.0,0.0,3418.0,9.294154926544773e-13,0.0,0.0,27475.0,2.144185884171394e-09,0.0,0.0,7458.0,1.4746326457624204e-12,0.0,0.0,1709.0,1.4946200964826615e-11,0.0,0.0,10142.0,8.324253693367939e-13
2.0,3.0,0.0,10493.0,0.0,2.1827944607538594e-09,0.0,0.0,3418.0,5.576492955926864e-13,0.0,0.0,27475.0,1.2865115305028364e-09,0.0,0.0,7458.0,8.847795874574523e-13,0.0,0.0,1709.0,8.967720578895968e-12,0.0,0.0,10142.0,4.994552216020764e-13
2.0,4.0,0.0,10493.0,0.0,1.3096766764523157e-09,0.0,0.0,3418.0,3.3458957735561187e-13,0.0,0.0,27475.0,7.719069183017018e-10,0.0,0.0,7458.0,5.308677524744714e-13,0.0,0.0,1709.0,5.380632347337581e-12,0.0,0.0,10142.0,2.996731329612458e-13
2.0,5.0,0.0,10493.0,0.0,7.858060058713894e-10,0.0,0.0,3418.0,2.0075374641336713e-13,0.0,0.0,27475.0,4.631441509810211e-10,0.0,0.0,7458.0,3.1852065148468283e-13,0.0,0.0,1709.0,3.2283794084025484e-12,0.0,0.0,10142.0,1.7980387977674748e-13
2.0,6.0,0.0,10493.0,0.0,4.714836035228336e-10,0.0,0.0,3418.0,1.2045224784802026e-13,0.0,0.0,27475.0,2.7788649058861266e-10,0.0,0.0,7458.0,1.911123908908097e-13,0.0,0.0,1709.0,1.937027645041529e-12,0.0,0.0,10142.0,1.0788232786604848e-13
2.0,7.0,0.0,10493.0,0.0,2.828901621137002e-10,0.0,0.0,3418.0,7.227134870881215e-14,0.0,0.0,27475.0,1.667318943531676e-10,0.0,0.0,7458.0,1.146674345344858e-13,0.0,0.0,1709.0,1.1622165870249173e-12,0.0,0.0,10142.0,6.472939671962908e-14
2.0,8.0,0.0,10493.0,0.0,1.697340972682201e-10,0.0,0.0,3418.0,4.3362809225287287e-14,0.0,0.0,27475.0,1.0003913661190055e-10,0.0,0.0,7458.0,6.880046072069148e-14,0.0,0.0,1709.0,6.973299522149504e-13,0.0,0.0,10142.0,3.883763803177745e-14
2.0,9.0,0.0,10493.0,0.0,1.0184045836093207e-10,0.0,0.0,3418.0,2.601768553517237e-14,0.0,0.0,27475.0,6.002348196714032e-11,0.0,0.0,7458.0,4.128027643241489e-14,0.0,0.0,1709.0,4.183979713289702e-13,0.0,0.0,10142.0,2.330258281906647e-14
2.0,10.0,0.0,10493.0,0.0,6.110427501655923e-11,0.0,0.0,3418.0,1.561061132110342e-14,0.0,0.0,27475.0,3.601408918028419e-11,0.0,0.0,7458.0,2.4768165859448934e-14,0.0,0.0,1709.0,2.510387827973821e-13,0.0,0.0,10142.0,1.398154969143988e-14
2.0,11.0,0.0,10493.0,0.0,3.666256500993554e-11,0.0,0.0,3418.0,9.366366792662052e-15,0.0,0.0,27475.0,2.1608453508170515e-11,0.0,0.0,7458.0,1.486089951566936e-14,0.0,0.0,1709.0,1.5062326967842927e-13,0.0,0.0,10142.0,8.388929814863928e-15
2.0,12.0,0.0,10493.0,0.0,2.1997539005961322e-11,0.0,0.0,3418.0,5.619820075597231e-15,0.0,0.0,27475.0,1.2965072104902309e-11,0.0,0.0,7458.0,8.916539709401615e-15,0.0,0.0,1709.0,9.037396180705756e-14,0.0,0.0,10142.0,5.033357888918357e-15
2.0,13.0,0.0,10493.0,0.0,1.3198523403576793e-11,0.0,0.0,3418.0,3.371892045358338e-15,3.6397e-05,1.0,27475.0,1.4558807779043264e-05,0.0,0.0,7458.0,5.349923825640969e-15,0.0,0.0,1709.0,5.422437708423454e-14,0.0,0.0,10142.0,3.0200147333510143e-15
2.0,14.0,0.0,10493.0,0.0,7.919114042146076e-12,0.0,0.0,3418.0,2.0231352272150027e-15,0.000145587,4.0,27475.0,6.697008466742596e-05,0.0,0.0,7458.0,3.2099542953845816e-15,0.0,0.0,1709.0,3.253462625054072e-14,0.0,0.0,10142.0,1.8120088400106084e-15
2.0,15.0,0.0,10493.0,0.0,4.751468425287646e-12,0.0,0.0,3418.0,1.2138811363290016e-15,0.00018198400000000002,5.0,27475.0,0.00011297565080045558,0.0,0.0,7458.0,1.9259725772307487e-15,0.0,0.0,1709.0,1.9520775750324432e-14,0.0,0.0,10142.0,1.087205304006365e-15
2.0,16.0,0.0,10493.0,0.0,2.8508810551725872e-12,0.0,0.0,3418.0,7.283286817974009e-16,0.00010919,3.0,27475.0,0.00011146139048027336,0.0,0.0,7458.0,1.1555835463384491e-15,0.0,0.0,1709.0,1.1712465450194659e-14,0.0,0.0,10142.0,6.52323182403819e-16
2.0,17.0,0.0,10493.0,0.0,1.7105286331035522e-12,0.0,0.0,3418.0,4.369972090784405e-16,3.6397e-05,1.0,27475.0,8.143563428816402e-05,0.0,0.0,7458.0,6.933501278030695e-16,0.0,0.0,1709.0,7.0274792701167945e-15,0.0,0.0,10142.0,3.913939094422914e-16
2.0,18.0,0.0,10493.0,0.0,1.0263171798621313e-12,0.0,0.0,3418.0,2.621983254470643e-16,0.00010919,3.0,27475.0,9.253738057289842e-05,0.0,0.0,7458.0,4.160100766818417e-16,0.0,0.0,1709.0,4.216487562070076e-15,0.0,0.0,10142.0,2.3483634566537484e-16
2.0,19.0,0.0,10493.0,0.0,6.157903079172788e-13,0.0,0.0,3418.0,1.5731899526823856e-16,0.00010919,3.0,27475.0,9.919842834373905e-05,0.0,0.0,7458.0,2.49606046009105e-16,0.0,0.0,1709.0,2.5298925372420458e-15,0.0,0.0,10142.0,1.409018073992249e-16
2.0,20.0,0.000190603,10493.0,2.0,7.624120036947419e-05,0.0,0.0,3418.0,9.439139716094313e-17,0.00025477700000000003,7.0,27475.0,0.00016142985700624347,0.0,0.0,7458.0,1.49763627605463e-16,0.0,0.0,1709.0,1.5179355223452275e-15,0.0,0.0,10142.0,8.454108443953494e-17
2.0,21.0,9.5302e-05,10493.0,1.0,8.386552022168452e-05,0.0,0.0,3418.0,5.663483829656588e-17,0.00010919,3.0,27475.0,0.0001405339142037461,0.0,0.0,7458.0,8.98581765632778e-17,0.0,0.0,1709.0,9.107613134071364e-16,0.0,0.0,10142.0,5.072465066372096e-17
2.0,22.0,0.000857715,10493.0,9.0,0.00039340531213301073,0.0,0.0,3418.0,3.398090297793953e-17,0.000400364,11.0,27475.0,0.00024446594852224764,0.000536337,4.0,7458.0,0.00021453480000005392,0.0,0.0,1709.0,5.464567880442818e-16,0.0,0.0,10142.0,3.0434790398232574e-17
2.0,23.0,0.001429524,10493.0,15.0,0.0008078527872798064,0.000585138,2.0,3418.0,0.0002340552000000204,0.000400364,11.0,27475.0,0.0003068251691133486,0.000268168,2.0,7458.0,0.00023598808000003233,0.0,0.0,1709.0,3.2787407282656904e-16,0.0,0.0,10142.0,1.8260874238939545e-17
2.0,24.0,0.001810731,10493.0,19.0,0.0012090040723678839,0.000292569,1.0,3418.0,0.00025746072000001224,0.000655141,18.0,27475.0,0.00044615150146800914,0.000134084,1.0,7458.0,0.00019522644800001938,0.0,0.0,1709.0,1.9672444369594142e-16,0.0,0.0,10142.0,1.0956524543363727e-17
2.0,25.0,0.001429524,10493.0,15.0,0.0012972120434207304,0.0,0.0,3418.0,0.00015447643200000734,0.000545951,15.0,27475.0,0.0004860713008808055,0.000268168,2.0,7458.0,0.0002244030688000116,0.0,0.0,1709.0,1.1803466621756484e-16,0.0,0.0,10142.0,6.573914726018236e-18
2.0,26.0,0.00114362,10493.0,12.0,0.0012357752260524382,0.000877706,3.0,3418.0,0.00044376825920000443,0.000545951,15.0,27475.0,0.0005100231805284833,0.0,0.0,7458.0,0.00013464184128000696,0.0,0.0,1709.0,7.08207997305389e-17,0.0,0.0,10142.0,3.944348835610941e-18
2.0,27.0,0.0013342229999999998,10493.0,14.0,0.0012751543356314629,0.000292569,1.0,3418.0,0.00038328855552000263,7.2793e-05,2.0,27475.0,0.00033513110831708996,0.001072674,8.0,7458.0,0.0005098547047680042,0.0,0.0,1709.0,4.249247983832334e-17,0.0001972,2.0,10142.0,7.888000000000238e-05
2.0,28.0,0.001810731,10493.0,19.0,0.0014893850013788777,0.0,0.0,3418.0,0.00022997313331200156,0.0016378529999999999,45.0,27475.0,0.000856219864990254,0.0032180209999999997,24.0,7458.0,0.0015931212228608024,0.0,0.0,1709.0,2.5495487902994e-17,0.0001972,2.0,10142.0,0.00012620800000000143
2.0,29.0,0.001620128,10493.0,17.0,0.0015416822008273265,0.0,0.0,3418.0,0.00013798387998720094,0.0006187440000000001,17.0,27475.0,0.0007612295189941524,0.002413516,18.0,7458.0,0.0019212791337164816,0.0,0.0,1709.0,1.52972927417964e-17,0.0,0.0,10142.0,7.572480000000085e-05
2.0,30.0,0.0006671110000000001,10493.0,7.0,0.001191853720496396,0.0,0.0,3418.0,8.279032799232056e-05,0.000400364,11.0,27475.0,0.0006168833113964914,0.000536337,4.0,7458.0,0.001367302280229889,0.0,0.0,1709.0,9.17837564507784e-18,0.0,0.0,10142.0,4.543488000000051e-05
2.0,31.0,0.00047650800000000005,10493.0,5.0,0.0009057154322978376,0.0,0.0,3418.0,4.967419679539233e-05,0.0,0.0,27475.0,0.00037012998683789484,0.000804505,6.0,7458.0,0.0011421833681379333,0.0,0.0,1709.0,5.507025387046704e-18,0.0,0.0,10142.0,2.7260928000000303e-05
2.0,32.0,0.000381207,10493.0,4.0,0.0006959120593787026,0.0,0.0,3418.0,2.9804518077235396e-05,0.00025477700000000003,7.0,27475.0,0.0003239887921027369,0.000134084,1.0,7458.0,0.00073894362088276,0.000585138,1.0,1709.0,0.00023405520000000332,0.0,0.0,10142.0,1.635655680000018e-05
2.0,33.0,0.000190603,10493.0,2.0,0.0004937884356272216,0.0,0.0,3418.0,1.7882710846341238e-05,0.00010919,3.0,27475.0,0.00023806927526164213,0.0,0.0,7458.0,0.000443366172529656,0.00234055,4.0,1709.0,0.001076653120000002,0.0,0.0,10142.0,9.813934080000108e-06
2.0,34.0,9.5302e-05,10493.0,1.0,0.00033439386137633294,0.0,0.0,3418.0,1.0729626507804742e-05,3.6397e-05,1.0,27475.0,0.00015740036515698527,0.0,0.0,7458.0,0.0002660197035177936,0.0,0.0,1709.0,0.0006459918720000012,0.0,0.0,10142.0,5.888360448000064e-06
2.0,35.0,0.0,10493.0,0.0,0.00020063631682579975,0.0,0.0,3418.0,6.437775904682845e-06,0.0,0.0,27475.0,9.444021909419116e-05,0.0,0.0,7458.0,0.00015961182211067615,0.0,0.0,1709.0,0.00038759512320000073,0.0,0.0,10142.0,3.5330162688000383e-06
2.0,36.0,0.0,10493.0,0.0,0.00012038179009547984,0.0,0.0,3418.0,3.862665542809707e-06,7.2793e-05,2.0,27475.0,8.57813314565147e-05,0.0,0.0,7458.0,9.576709326640569e-05,0.0,0.0,1709.0,0.00023255707392000043,0.0,0.0,10142.0,2.119809761280023e-06
