year,flu week,TR rate,TR pop,TR count,TR weighted rate,RS rate,RS count,RS pop,RS weighted rate,BH rate,BH count,BH pop,BH weighted rate,YE rate,YE count,YE pop,YE weighted rate
9.0,6.0,0.0,673.0,0.0,1.0434447209291536e-21,0.0,0.0,9231.0,4.777212187416083e-10,0.0,0.0,13349.0,6.709183490431676e-09,0.0,0.0,160323.0,1.6716332761786254e-09
9.0,7.0,0.0,673.0,0.0,6.260668325574922e-22,0.0,0.0,9231.0,2.8663273124496497e-10,0.0,0.0,13349.0,4.025510094259005e-09,0.0,0.0,160323.0,1.0029799657071752e-09
9.0,8.0,0.0,673.0,0.0,3.756400995344953e-22,0.0,0.0,9231.0,1.7197963874697898e-10,0.0,0.0,13349.0,2.415306056555403e-09,2.495e-05,4.0,160323.0,9.980601787979425e-06
9.0,9.0,0.0,673.0,0.0,2.2538405972069715e-22,0.0,0.0,9231.0,1.0318778324818739e-10,0.0,0.0,13349.0,1.4491836339332417e-09,6.237000000000001e-06,1.0,160323.0,8.483161072787656e-06
9.0,10.0,0.0,673.0,0.0,1.3523043583241829e-22,0.0,0.0,9231.0,6.191266994891243e-11,0.0,0.0,13349.0,8.69510180359945e-10,1.2475e-05,2.0,160323.0,1.0079896643672594e-05
9.0,11.0,0.0,673.0,0.0,8.113826149945097e-23,0.0,0.0,9231.0,3.714760196934746e-11,0.0,0.0,13349.0,5.217061082159669e-10,1.2475e-05,2.0,160323.0,1.1037937986203557e-05
9.0,12.0,0.0,673.0,0.0,4.8682956899670577e-23,0.00010833,1.0,9231.0,4.3332022288561185e-05,0.0,0.0,13349.0,3.1302366492958016e-10,4.3661999999999996e-05,7.0,160323.0,2.4087562791722132e-05
9.0,13.0,0.0,673.0,0.0,2.920977413980235e-23,0.0,0.0,9231.0,2.599921337313671e-05,0.000149824,2.0,13349.0,5.992978781419896e-05,2.495e-05,4.0,160323.0,2.443253767503328e-05
9.0,14.0,0.001485768,673.0,1.0,0.0005943072,0.0,0.0,9231.0,1.5599528023882025e-05,0.000299648,4.0,13349.0,0.0001558170726885194,1.8712e-05,3.0,160323.0,2.2144322605019965e-05
9.0,15.0,0.0,673.0,0.0,0.00035658432000000004,0.0,0.0,9231.0,9.359716814329215e-06,0.000149824,2.0,13349.0,0.00015341984361311162,2.495e-05,4.0,160323.0,2.3266593563011978e-05
9.0,16.0,0.0,673.0,0.0,0.00021395059200000002,0.000216661,2.0,9231.0,9.228023008859753e-05,0.000898943,12.0,13349.0,0.00045162910616786703,5.6137e-05,9.0,160323.0,3.641475613780719e-05
9.0,17.0,0.0,673.0,0.0,0.0001283703552,0.000324991,3.0,9231.0,0.00018536453805315851,0.001048767,14.0,13349.0,0.0006904842637007202,0.00014346,23.0,160323.0,7.923285368268432e-05
9.0,18.0,0.0,673.0,0.0,7.702221312e-05,0.0007583119999999999,7.0,9231.0,0.0004145435228318951,0.001797886,24.0,13349.0,0.0011334449582204322,0.00027444599999999997,44.0,160323.0,0.00015731811220961057
9.0,19.0,0.0,673.0,0.0,4.6213327871999996e-05,0.0008666419999999999,8.0,9231.0,0.000595382913699137,0.002547006,34.0,13349.0,0.0016988693749322593,0.00039295599999999997,63.0,160323.0,0.00025157326732576634
9.0,20.0,0.0,673.0,0.0,2.7727996723199995e-05,0.00043332099999999997,4.0,9231.0,0.0005305581482194821,0.000824031,11.0,13349.0,0.0013489340249593555,0.00037424400000000003,60.0,160323.0,0.00030064156039545984
9.0,21.0,0.0,673.0,0.0,1.6636798033919998e-05,0.0008666419999999999,8.0,9231.0,0.0006649916889316892,0.00037456,5.0,13349.0,0.0009591844149756133,0.00027444599999999997,44.0,160323.0,0.0002901633362372759
9.0,22.0,0.001485768,673.0,1.0,0.000604289278820352,0.001408293,13.0,9231.0,0.0009623122133590135,0.000599295,8.0,13349.0,0.0008152286489853679,0.00031187,50.0,160323.0,0.00029884600174236555
9.0,23.0,0.0,673.0,0.0,0.00036257356729221124,0.001191633,11.0,9231.0,0.001054040528015408,0.00022473599999999998,3.0,13349.0,0.0005790315893912208,0.000467805,75.0,160323.0,0.0003664296010454193
9.0,24.0,0.0,673.0,0.0,0.00021754414037532675,0.0007583119999999999,7.0,9231.0,0.0009357491168092448,0.000973855,13.0,13349.0,0.0007369609536347324,0.000305633,49.0,160323.0,0.00034211096062725153
