year,flu week,CS rate,CS pop,CS count,CS weighted rate,TE rate,TE count,TE pop,TE weighted rate,LC rate,LC count,LC pop,LC weighted rate,ME rate,ME count,ME pop,ME weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate
8.0,22.0,0.000783795,81654.0,64.0,0.0007191868756162959,0.000657354,4.0,6085.0,0.0005582777531039,0.001962433,133.0,67773.0,0.0011859775214656378,0.0,0.0,1851.0,0.00037341988887498983,0.0008842710000000001,24.0,27141.0,0.0007260925887469662
8.0,23.0,0.000477625,81654.0,39.0,0.0006225621253697775,0.000657354,4.0,6085.0,0.00059790825186234,0.001873903,127.0,67773.0,0.0014611477128793826,0.001080497,2.0,1851.0,0.0006562507333249939,0.000147379,4.0,27141.0,0.0004946071532481798
8.0,24.0,0.000183702,81654.0,15.0,0.0004470180752218665,0.000328677,2.0,6085.0,0.000490215751117404,0.001844392,125.0,67773.0,0.0016144454277276297,0.0,0.0,1851.0,0.00039375043999499633,0.00033160199999999996,9.0,27141.0,0.0004294050919489078
8.0,25.0,0.000391898,81654.0,32.0,0.0004249700451331199,0.00115037,7.0,6085.0,0.0007542774506704424,0.0014460039999999999,98.0,67773.0,0.0015470688566365776,0.0,0.0,1851.0,0.0002362502639969978,0.000257912,7.0,27141.0,0.00036080785516934467
8.0,26.0,0.00012246799999999998,81654.0,10.0,0.0003039692270798719,0.000986031,6.0,6085.0,0.0008469788704022654,0.0009443289999999999,64.0,67773.0,0.0013059729139819466,0.0032414909999999996,6.0,1851.0,0.0014383465583981984,0.00033160199999999996,9.0,27141.0,0.00034912551310160676
8.0,27.0,0.000195949,81654.0,16.0,0.00026076113624792313,0.000493016,3.0,6085.0,0.0007053937222413593,0.000782022,53.0,67773.0,0.001096392548389168,0.0,0.0,1851.0,0.0008630079350389191,0.000221068,6.0,27141.0,0.00029790250786096407
8.0,28.0,0.00012246799999999998,81654.0,10.0,0.00020544388174875388,0.00016433900000000003,1.0,6085.0,0.0004889718333448155,0.00054594,37.0,67773.0,0.0008762115290335008,0.0,0.0,1851.0,0.0005178047610233514,0.000184223,5.0,27141.0,0.00025243070471657843
8.0,29.0,0.000110221,81654.0,9.0,0.00016735472904925232,0.000328677,2.0,6085.0,0.0004248539000068893,0.000501675,34.0,67773.0,0.0007263969174201005,0.0,0.0,1851.0,0.00031068285661401085,7.368899999999999e-05,2.0,27141.0,0.00018093402282994708
8.0,30.0,0.00015920799999999998,81654.0,13.0,0.0001640960374295514,0.000328677,2.0,6085.0,0.0003863831400041335,0.00054594,37.0,67773.0,0.0006542141504520603,0.0,0.0,1851.0,0.00018640971396840651,0.000184223,5.0,27141.0,0.00018224961369796825
8.0,31.0,9.7974e-05,81654.0,8.0,0.00013764722245773083,0.00016433900000000003,1.0,6085.0,0.0002975654840024801,0.000383634,26.0,67773.0,0.0005459820902712362,0.0,0.0,1851.0,0.0001118458283810439,0.000221068,6.0,27141.0,0.00019777696821878096
8.0,32.0,0.000134715,81654.0,11.0,0.00013647433347463848,0.0,0.0,6085.0,0.00017853929040148806,0.000295103,20.0,67773.0,0.00044563045416274173,0.0,0.0,1851.0,6.710749702862634e-05,7.368899999999999e-05,2.0,27141.0,0.00014814178093126856
8.0,33.0,4.8987e-05,81654.0,4.0,0.00010147940008478309,0.00016433900000000003,1.0,6085.0,0.00017285917424089285,0.000221327,15.0,67773.0,0.00035590907249764505,0.000540249,1.0,1851.0,0.00025636409821717585,0.0,0.0,27141.0,8.888506855876114e-05
8.0,34.0,0.00012246799999999998,81654.0,10.0,0.00010987484005086985,0.0,0.0,6085.0,0.00010371550454453571,0.000118041,8.0,67773.0,0.00026076184349858704,0.0,0.0,1851.0,0.0001538184589303055,0.0,0.0,27141.0,5.333104113525668e-05
8.0,35.0,3.674e-05,81654.0,3.0,8.062090403052191e-05,0.0,0.0,6085.0,6.222930272672142e-05,2.951e-05,2.0,67773.0,0.0001682611060991522,0.000540249,1.0,1851.0,0.0003083906753581833,0.0,0.0,27141.0,3.199862468115401e-05
8.0,36.0,4.8987e-05,81654.0,4.0,6.796734241831314e-05,0.0,0.0,6085.0,3.7337581636032854e-05,2.951e-05,2.0,67773.0,0.00011276066365949132,0.0,0.0,1851.0,0.00018503440521490998,0.0,0.0,27141.0,1.9199174808692404e-05
8.0,37.0,2.4494e-05,81654.0,2.0,5.057800545098788e-05,0.00016433900000000003,1.0,6085.0,8.813814898161971e-05,0.0,0.0,67773.0,6.765639819569479e-05,0.0,0.0,1851.0,0.00011102064312894599,3.6845e-05,1.0,27141.0,2.6257504885215442e-05
8.0,38.0,2.4494e-05,81654.0,2.0,4.014440327059273e-05,0.0,0.0,6085.0,5.2882889388971825e-05,5.9021e-05,4.0,67773.0,6.420223891741688e-05,0.0,0.0,1851.0,6.66123858773676e-05,0.0,0.0,27141.0,1.5754502931129263e-05
8.0,39.0,3.674e-05,81654.0,3.0,3.878264196235564e-05,0.0,0.0,6085.0,3.1729733633383095e-05,0.0,0.0,67773.0,3.852134335045012e-05,0.0,0.0,1851.0,3.996743152642055e-05,0.0,0.0,27141.0,9.452701758677558e-06
8.0,40.0,0.0,81654.0,0.0,2.3269585177413382e-05,0.0,0.0,6085.0,1.9037840180029855e-05,0.0,0.0,67773.0,2.311280601027007e-05,0.0,0.0,1851.0,2.398045891585233e-05,0.0,0.0,27141.0,5.6716210552065345e-06
8.0,41.0,0.0,81654.0,0.0,1.3961751106448028e-05,0.0,0.0,6085.0,1.1422704108017913e-05,0.0,0.0,67773.0,1.3867683606162042e-05,0.0,0.0,1851.0,1.4388275349511399e-05,0.0,0.0,27141.0,3.4029726331239205e-06
8.0,42.0,0.0,81654.0,0.0,8.377050663868816e-06,0.0,0.0,6085.0,6.853622464810748e-06,0.0,0.0,67773.0,8.320610163697225e-06,0.0,0.0,1851.0,8.63296520970684e-06,0.0,0.0,27141.0,2.0417835798743522e-06
8.0,43.0,0.0,81654.0,0.0,5.0262303983212895e-06,0.0,0.0,6085.0,4.112173478886449e-06,0.0,0.0,67773.0,4.992366098218335e-06,0.0,0.0,1851.0,5.179779125824103e-06,0.0,0.0,27141.0,1.2250701479246114e-06
8.0,44.0,0.0,81654.0,0.0,3.0157382389927736e-06,0.0,0.0,6085.0,2.467304087331869e-06,0.0,0.0,67773.0,2.9954196589310007e-06,0.0,0.0,1851.0,3.107867475494462e-06,0.0,0.0,27141.0,7.350420887547668e-07
8.0,45.0,0.0,81654.0,0.0,1.8094429433956641e-06,0.0,0.0,6085.0,1.4803824523991214e-06,0.0,0.0,67773.0,1.7972517953586004e-06,0.0,0.0,1851.0,1.864720485296677e-06,0.0,0.0,27141.0,4.4102525325286005e-07
8.0,46.0,0.0,81654.0,0.0,1.0856657660373984e-06,0.0,0.0,6085.0,8.882294714394728e-07,0.0,0.0,67773.0,1.0783510772151601e-06,0.0,0.0,1851.0,1.1188322911780062e-06,0.0,0.0,27141.0,2.6461515195171604e-07
8.0,47.0,0.0,81654.0,0.0,6.51399459622439e-07,0.0,0.0,6085.0,5.329376828636836e-07,0.0,0.0,67773.0,6.470106463290961e-07,0.0,0.0,1851.0,6.712993747068037e-07,0.0,0.0,27141.0,1.587690911710296e-07
8.0,48.0,0.0,81654.0,0.0,3.908396757734634e-07,0.0,0.0,6085.0,3.197626097182102e-07,0.0,0.0,67773.0,3.882063877974577e-07,0.0,0.0,1851.0,4.027796248240822e-07,0.0,0.0,27141.0,9.526145470261776e-08
8.0,49.0,0.0,81654.0,0.0,2.3450380546407802e-07,0.0,0.0,6085.0,1.918575658309261e-07,0.0,0.0,67773.0,2.3292383267847458e-07,0.0,0.0,1851.0,2.416677748944493e-07,0.0,0.0,27141.0,5.715687282157065e-08
8.0,50.0,0.0,81654.0,0.0,1.4070228327844681e-07,0.0,0.0,6085.0,1.1511453949855566e-07,0.0,0.0,67773.0,1.3975429960708473e-07,0.0,0.0,1851.0,1.450006649366696e-07,0.0,0.0,27141.0,3.429412369294239e-08
8.0,51.0,0.0,81654.0,0.0,8.442136996706809e-08,0.0,0.0,6085.0,6.90687236991334e-08,0.0,0.0,67773.0,8.385257976425084e-08,0.0,0.0,1851.0,8.700039896200175e-08,0.0,0.0,27141.0,2.0576474215765435e-08
8.0,52.0,0.0,81654.0,0.0,5.065282198024085e-08,0.0,0.0,6085.0,4.1441234219480036e-08,0.0,0.0,67773.0,5.03115478585505e-08,0.0,0.0,1851.0,5.220023937720105e-08,0.0,0.0,27141.0,1.234588452945926e-08
9.0,1.0,0.0,81820.0,0.0,3.039169318814451e-08,0.0,0.0,6085.0,2.4864740531688022e-08,0.0,0.0,67773.0,3.01869287151303e-08,0.0,0.0,1851.0,3.132014362632063e-08,0.0,0.0,27141.0,7.407530717675555e-09
9.0,2.0,0.0,81820.0,0.0,1.8235015912886704e-08,0.0,0.0,6159.0,1.4918844319012814e-08,0.0,0.0,68768.0,1.811215722907818e-08,0.0,0.0,1860.0,1.8792086175792376e-08,0.0,0.0,27181.0,4.444518430605333e-09
9.0,3.0,0.0,81820.0,0.0,1.0941009547732022e-08,0.0,0.0,6159.0,8.951306591407688e-09,0.0,0.0,68768.0,1.0867294337446907e-08,0.0,0.0,1860.0,1.1275251705475425e-08,0.0,0.0,27181.0,2.6667110583631998e-09
9.0,4.0,0.0,81820.0,0.0,6.564605728639213e-09,0.0,0.0,6159.0,5.370783954844613e-09,0.0,0.0,68768.0,6.520376602468144e-09,0.0,0.0,1860.0,6.765151023285255e-09,0.0,0.0,27181.0,1.6000266350179197e-09
9.0,5.0,0.0,81820.0,0.0,3.9387634371835275e-09,0.0,0.0,6159.0,3.2224703729067674e-09,0.0,0.0,68768.0,3.912225961480886e-09,0.0,0.0,1860.0,4.059090613971153e-09,0.0,0.0,27181.0,9.600159810107519e-10
9.0,6.0,2.4444000000000002e-05,81820.0,2.0,9.779963258062311e-06,0.0,0.0,6159.0,1.9334822237440604e-09,0.0,0.0,68768.0,2.3473355768885316e-09,0.0,0.0,1860.0,2.4354543683826916e-09,0.0,0.0,27181.0,5.760095886064511e-10
9.0,7.0,4.8888000000000004e-05,81820.0,4.0,2.542317795483739e-05,0.0,0.0,6159.0,1.160089334246436e-09,1.4542e-05,1.0,68768.0,5.818208401346134e-06,0.0,0.0,1860.0,1.461272621029615e-09,0.0,0.0,27181.0,3.4560575316387066e-10
9.0,8.0,0.0,81820.0,0.0,1.5253906772902432e-05,0.0,0.0,6159.0,6.960536005478617e-10,0.0,0.0,68768.0,3.4909250408076803e-06,0.0,0.0,1860.0,8.767635726177689e-10,0.0,0.0,27181.0,2.073634518983224e-10
9.0,9.0,0.0,81820.0,0.0,9.15234406374146e-06,0.0,0.0,6159.0,4.17632160328717e-10,0.0,0.0,68768.0,2.094555024484608e-06,0.0,0.0,1860.0,5.260581435706613e-10,3.679e-05,1.0,27181.0,1.4716124418071138e-05
9.0,10.0,0.0,81820.0,0.0,5.491406438244876e-06,0.0,0.0,6159.0,2.505792961972302e-10,1.4542e-05,1.0,68768.0,7.073533014690765e-06,0.0,0.0,1860.0,3.156348861423968e-10,0.0,0.0,27181.0,8.829674650842683e-06
9.0,11.0,0.0,81820.0,0.0,3.2948438629469255e-06,0.0,0.0,6159.0,1.5034757771833811e-10,0.0,0.0,68768.0,4.244119808814459e-06,0.0,0.0,1860.0,1.8938093168543807e-10,0.0,0.0,27181.0,5.297804790505609e-06
9.0,12.0,0.0,81820.0,0.0,1.976906317768155e-06,0.0,0.0,6159.0,9.020854663100287e-11,0.0,0.0,68768.0,2.5464718852886753e-06,0.0,0.0,1860.0,1.1362855901126284e-10,0.0,0.0,27181.0,3.1786828743033654e-06
9.0,13.0,0.0,81820.0,0.0,1.186143790660893e-06,0.0,0.0,6159.0,5.412512797860172e-11,1.4542e-05,1.0,68768.0,7.344683131173206e-06,0.0,0.0,1860.0,6.81771354067577e-11,0.0,0.0,27181.0,1.907209724582019e-06
9.0,14.0,8.5553e-05,81820.0,7.0,3.493288627439654e-05,0.0,0.0,6159.0,3.247507678716103e-11,0.0,0.0,68768.0,4.406809878703923e-06,0.0,0.0,1860.0,4.090628124405462e-11,3.679e-05,1.0,27181.0,1.586032583474921e-05
9.0,15.0,0.00021999400000000002,81820.0,18.0,0.00010895733176463795,0.0,0.0,6159.0,1.9485046072296615e-11,4.3625e-05,3.0,68768.0,2.0094085927222353e-05,0.0,0.0,1860.0,2.4543768746432773e-11,0.0,0.0,27181.0,9.516195500849526e-06
9.0,16.0,0.000244438,81820.0,20.0,0.00016314959905878274,0.0,0.0,6159.0,1.169102764337797e-11,5.8166000000000005e-05,4.0,68768.0,3.5322851556333414e-05,0.0,0.0,1860.0,1.4726261247859663e-11,3.679e-05,1.0,27181.0,2.0425717300509715e-05
9.0,17.0,0.000366657,81820.0,30.0,0.0002445525594352697,0.0,0.0,6159.0,7.0146165860267815e-12,5.8166000000000005e-05,4.0,68768.0,4.4460110933800053e-05,0.0,0.0,1860.0,8.835756748715797e-12,0.0,0.0,27181.0,1.2255430380305828e-05
9.0,18.0,0.00019555,81820.0,16.0,0.00022495153566116184,0.000487101,3.0,6159.0,0.00019484040420876994,8.724899999999999e-05,6.0,68768.0,6.157566656028003e-05,0.000537622,1.0,1860.0,0.00021504880530145404,7.3581e-05,2.0,27181.0,3.6785658228183494e-05
9.0,19.0,0.000207772,81820.0,17.0,0.0002180797213966971,0.000487101,3.0,6159.0,0.000311744642525262,0.00046533,32.0,68768.0,0.00022307739993616802,0.000537622,1.0,1860.0,0.0003440780831808724,0.000147162,4.0,27181.0,8.093619493691009e-05
9.0,20.0,0.0005010980000000001,81820.0,41.0,0.0003312870328380183,0.0,0.0,6159.0,0.0001870467855151572,0.0004944130000000001,34.0,68768.0,0.0003316116399617008,0.0,0.0,1860.0,0.00020644684990852344,0.000257533,7.0,27181.0,0.00015157491696214607
9.0,21.0,0.000549986,81820.0,45.0,0.000418766619702811,0.000162367,1.0,6159.0,0.00017717487130909431,0.0008579519999999999,59.0,68768.0,0.0005421477839770204,0.000537622,1.0,1860.0,0.00033891690994511403,0.000110371,3.0,27181.0,0.00013509335017728764
9.0,22.0,0.000867755,81820.0,71.0,0.0005983619718216867,0.000324734,2.0,6159.0,0.0002361985227854566,0.000887035,61.0,68768.0,0.0006801026703862123,0.000537622,1.0,1860.0,0.0004183989459670684,0.000367905,10.0,27181.0,0.0002282180101063726
9.0,23.0,0.000794424,81820.0,65.0,0.0006767867830930121,0.000487101,3.0,6159.0,0.000336559513671274,0.00093066,64.0,68768.0,0.0007803256022317274,0.000537622,1.0,1860.0,0.00046608816758024105,0.000662229,18.0,27181.0,0.00040182240606382355
9.0,24.0,0.000562207,81820.0,46.0,0.0006309548698558073,0.000162367,1.0,6159.0,0.0002668825082027644,0.0014250729999999998,98.0,68768.0,0.0010382245613390364,0.0,0.0,1860.0,0.0002796529005481446,0.000588648,16.0,27181.0,0.0004765526436382941
