year,month,MMWR week,week start date,BE count,BH count,BL count,BR count,CA count,CR count,CS count,CMHD count,CH count,CU count,DA count,DW count,DL count,FA count,FL count,GA count,GF count,GL count,GR count,HI count,JE count,LA count,LC count,LI count,LN count,MA count,MC count,ME count,MI count,MS count,PA count,PH count,PO count,PR count,PW count,PI count,RA count,RI count,RO count,RS count,SA count,SH count,SB count,ST count,SG count,TE count,TO count,TR count,VA count,WI count,YE count,MT Total count
2012,12,1,12/30/2012,8,0,0,0,51,0,48,19,1,26,3,9,13,0,59,108,0,7,0,0,2,7,39,6,7,3,1,1,0,28,13,3,4,19,1,0,0,0,14,0,0,0,12,4,1,4,0,0,5,0,490,1016
2013,1,2,1/6/2013,3,3,4,2,12,0,54,42,4,19,3,11,21,25,92,90,0,6,5,14,7,18,64,3,38,2,3,10,0,52,28,13,2,1,0,0,8,0,13,5,21,0,160,2,0,4,17,0,6,0,77,964
2013,1,3,1/13/2013,4,7,2,2,2,0,25,52,0,19,8,12,32,1,78,94,0,5,5,16,5,12,61,3,44,4,1,3,1,58,18,0,1,0,2,0,11,2,4,11,0,6,0,0,5,1,35,0,4,0,69,725
2013,1,4,1/20/2013,3,2,2,5,7,0,27,58,0,9,1,12,33,0,109,118,0,5,17,12,8,0,87,4,39,3,0,1,1,50,10,7,6,9,3,0,22,4,3,5,11,3,56,3,1,5,2,0,4,0,30,797
2013,1,5,1/27/2013,7,0,7,0,4,0,82,48,3,6,0,12,29,0,115,149,0,14,4,39,1,57,152,4,0,6,0,0,1,48,5,10,9,9,23,0,64,0,1,5,4,0,88,1,8,1,0,0,3,4,13,1036
2013,2,6,2/3/2013,1,0,16,2,1,0,72,28,3,2,0,43,13,0,94,3,0,7,0,1,2,30,197,1,0,2,0,0,4,54,7,20,2,17,22,0,72,0,1,13,6,2,30,0,5,4,0,0,6,1,44,828
2013,2,7,2/10/2013,1,0,2,0,0,0,59,30,3,1,1,25,11,0,60,38,0,11,0,3,1,44,61,4,40,2,0,1,2,62,2,6,8,5,26,0,9,0,1,5,0,20,22,7,3,0,12,0,6,2,16,612
2013,2,8,2/17/2013,0,0,1,0,0,0,40,52,3,17,2,41,11,0,49,27,0,10,1,2,1,63,71,5,38,0,0,1,9,27,1,3,4,4,14,0,12,1,2,3,0,24,24,5,6,0,16,2,5,0,17,614
2013,2,9,2/24/2013,1,1,8,0,0,0,135,23,11,10,0,24,18,0,33,26,0,3,0,4,2,43,37,2,9,0,0,0,7,22,5,12,2,0,12,0,5,3,2,1,0,15,15,0,3,2,28,0,3,1,12,540
2013,3,10,3/3/2013,1,0,1,0,0,0,46,11,7,2,7,13,16,0,33,30,0,9,0,2,0,56,51,1,5,0,0,0,20,17,0,0,0,0,0,0,2,0,0,4,1,2,7,0,2,1,11,0,2,0,8,368
2013,3,11,3/10/2013,2,0,0,0,1,0,128,0,9,10,0,15,16,0,56,2,0,9,0,0,0,14,33,1,33,0,0,0,6,24,0,3,4,0,0,0,2,0,0,3,0,1,6,0,0,1,10,0,2,0,4,395
2013,3,12,3/17/2013,1,0,0,0,0,0,134,0,5,0,1,6,17,0,37,8,0,8,0,0,0,0,49,0,8,0,0,0,16,14,3,3,0,0,4,0,0,0,0,4,0,0,7,0,1,0,1,0,0,1,2,330
2013,3,13,3/24/2013,1,1,0,0,0,0,82,3,6,1,1,1,13,0,26,0,0,5,0,3,0,36,25,1,0,0,0,0,7,14,1,0,0,0,1,0,2,0,0,1,0,1,5,1,2,2,0,0,0,1,5,248
2013,3,14,3/31/2013,0,2,0,0,0,0,104,0,0,1,2,0,13,0,10,1,0,6,0,1,0,36,36,0,0,0,0,0,14,12,0,0,3,0,2,0,2,1,0,1,0,0,3,0,0,0,3,0,0,0,6,259
2013,4,15,4/7/2013,0,0,0,0,0,0,96,0,0,1,0,0,4,1,4,12,0,0,0,0,0,36,12,0,0,0,0,0,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,2,190
2013,4,16,4/14/2013,1,0,1,0,0,0,52,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,93
2013,4,17,4/21/2013,0,0,0,0,1,0,88,3,0,0,0,0,2,0,1,3,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125
2013,4,18,4/28/2013,0,0,0,0,1,0,75,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101
2013,5,19,5/5/2013,0,0,0,0,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,114
2013,5,20,5/12/2013,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44
2013,5,21,5/19/2013,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36
2013,5,22,5/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,23,6/2/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,6,24,6/9/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,6,25,6/16/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,6,26,6/23/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,6,27,6/30/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,7,28,7/7/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,7,29,7/14/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,7,30,7/21/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,7,31,7/28/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,8,32,8/4/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,8,33,8/11/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,8,34,8/18/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,8,35,8/25/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,9,36,9/1/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,9,37,9/8/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,9,38,9/15/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,9,39,9/22/2013,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2013,9,40,9/29/2013,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,0,0,0,-9999,0,-9999,0,0,0,0,-9999,0,-9999,-9999,0,-9999,-9999,0,-9999,0,0,0,-9999,0,0,0,-9999,-9999,0,0,0,0,-9999,0,0,-9999,-9999,0,0
2013,10,41,10/6/2013,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,0,0,0,-9999,0,-9999,0,0,0,0,0,-9999,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,-9999,0,0,0,-9999,0,0
2013,10,42,10/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,-9999,0,0
2013,10,43,10/20/2013,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,44,10/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2013,11,45,11/3/2013,0,0,0,0,0,-9999,0,0,0,0,0,0,1,0,2,8,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,1,0,-9999,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,-9999,0,12
2013,11,46,11/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,9,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,1,-9999,0,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,10
2013,11,47,11/17/2013,0,0,0,0,0,-9999,0,0,0,0,0,0,1,0,0,4,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,0,5
2013,11,48,11/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-9999,0,-9999,0,0,0,0,0,1,0,0,0,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2013,12,49,12/1/2013,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,21,-9999,0,-9999,0,0,2,8,0,1,2,0,0,0,1,3,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51
2013,12,50,12/8/2013,0,0,0,0,0,0,12,0,1,1,0,6,-9999,0,2,18,-9999,0,-9999,0,0,8,18,0,5,2,0,0,0,1,-9999,-9999,0,0,0,-9999,1,0,1,3,0,0,0,0,0,0,0,0,0,0,16,95
2013,12,51,12/15/2013,-9999,0,0,3,2,0,34,3,1,0,0,2,0,3,11,39,-9999,1,1,0,0,9,34,0,5,0,6,1,0,18,3,-9999,0,0,0,-9999,3,0,2,11,3,0,4,2,1,2,0,0,0,-9999,61,265
2013,12,52,12/22/2013,1,0,0,0,5,-9999,33,4,1,0,2,0,0,6,22,71,-9999,2,-9999,0,2,12,92,2,-9999,0,6,1,0,11,8,2,3,0,1,-9999,11,0,0,9,0,0,13,4,2,0,0,0,0,0,125,451
2013,12,1,12/29/2013,10,6,2,0,5,0,52,14,3,3,0,1,1,1,27,53,-9999,0,-9999,0,3,9,82,0,1,1,2,1,0,55,7,0,11,0,3,-9999,19,2,2,23,3,0,15,4,1,7,0,2,0,-9999,92,523
2014,1,2,1/5/2014,5,6,2,0,6,0,43,16,6,10,0,2,3,0,21,40,-9999,8,1,13,1,4,51,1,4,1,0,0,0,56,6,0,2,0,4,-9999,10,2,6,23,1,3,11,0,2,0,3,0,0,0,82,455
2014,1,3,1/12/2014,1,16,5,0,1,0,21,17,7,7,0,4,5,2,29,32,-9999,6,-9999,13,1,3,33,1,3,6,0,3,0,33,4,0,3,0,7,-9999,14,1,2,16,0,0,23,1,1,0,0,1,0,0,48,370
2014,1,4,1/19/2014,2,17,2,0,0,0,29,10,3,5,0,1,3,1,19,21,-9999,6,-9999,2,1,0,13,0,-9999,5,0,1,1,26,3,3,2,0,1,-9999,13,1,1,18,0,1,40,0,0,1,1,0,0,0,36,289
2014,1,5,1/26/2014,3,6,0,0,0,0,23,2,3,2,0,2,3,1,20,27,-9999,3,-9999,5,1,1,13,0,4,7,0,0,0,15,2,0,2,0,0,-9999,4,0,0,4,1,0,20,0,0,1,2,0,0,1,18,196
2014,2,6,2/2/2014,0,2,1,0,0,1,9,0,0,2,0,1,4,0,13,10,-9999,2,0,0,0,2,15,0,1,2,0,0,0,12,1,1,0,0,0,-9999,1,0,0,3,0,0,12,0,0,0,1,0,0,0,7,103
2014,2,7,2/9/2014,1,0,0,1,0,0,6,1,0,1,0,1,0,1,9,6,-9999,2,-9999,0,0,2,5,0,1,1,0,0,0,8,3,3,0,0,0,-9999,1,0,3,0,0,0,6,0,0,1,1,0,0,0,3,67
2014,2,8,2/16/2014,1,0,0,1,0,0,5,0,4,-9999,0,0,0,0,13,3,-9999,0,-9999,0,0,-9999,4,0,0,0,0,1,1,5,1,1,0,0,0,-9999,5,0,1,1,0,1,6,1,0,0,0,0,0,0,0,55
2014,2,9,2/23/2014,0,0,1,0,0,0,6,2,4,0,0,0,0,0,3,4,-9999,3,-9999,0,0,1,1,1,0,1,0,0,1,2,0,0,0,0,0,-9999,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,36
2014,3,10,3/2/2014,1,0,0,0,0,0,3,0,4,0,0,0,0,0,3,2,-9999,4,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,-9999,1,0,0,0,0,0,3,-9999,0,1,0,-9999,1,0,0,30
2014,3,11,3/9/2014,2,0,0,0,0,0,6,2,-9999,0,0,0,-9999,0,1,3,-9999,1,-9999,1,0,1,2,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,1,0,-9999,1,0,0,0,0,2,23
2014,3,12,3/16/2014,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,4,-9999,2,-9999,0,0,0,0,0,-9999,0,0,0,0,-9999,0,0,0,0,0,-9999,1,0,0,0,0,0,1,-9999,0,2,0,0,1,0,3,21
2014,3,13,3/23/2014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,-9999,0,0,-9999,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,11
2014,3,14,3/30/2014,1,0,0,0,0,0,3,0,0,1,0,0,0,-9999,1,6,0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,-9999,0,0,-9999,0,0,0,3,-9999,0,1,-9999,0,0,0,0,0,1,1,24
2014,4,15,4/6/2014,0,3,0,0,0,0,0,0,0,0,0,0,0,-9999,5,0,-9999,1,-9999,-9999,0,-9999,1,0,0,0,0,1,0,0,0,0,0,-9999,0,-9999,0,0,0,0,0,-9999,0,-9999,0,-9999,0,0,0,0,0,11
2014,4,16,4/13/2014,-9999,0,0,0,0,-9999,2,0,-9999,0,2,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,-9999,0,-9999,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,3,8
2014,4,17,4/20/2014,0,0,0,0,0,-9999,0,0,0,0,1,0,0,0,1,0,0,0,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2014,4,18,4/27/2014,-9999,0,0,0,0,-9999,0,0,1,0,0,0,-9999,-9999,3,0,-9999,0,0,0,0,-9999,1,-9999,0,0,0,0,-9999,0,0,0,0,0,0,-9999,1,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,1,7
2014,5,19,5/4/2014,0,0,0,0,1,NA,0,0,1,0,1,0,-9999,0,0,1,-9999,0,-9999,0,0,-9999,0,0,0,-9999,0,1,0,-9999,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2014,5,20,5/11/2014,0,1,0,0,0,0,1,0,-9999,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,2,0,0,0,0,3,0,-9999,0,0,-9999,0,-9999,-9999,0,0,0,0,0,0,1,-9999,0,1,0,-9999,0,0,2,11
2014,5,21,5/18/2014,0,0,0,-9999,0,0,2,0,-9999,0,0,0,-9999,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,-9999,0,0,0,0,0,0,1,12
2014,5,22,5/25/2014,0,0,0,0,-9999,-9999,2,0,1,0,0,0,-9999,0,1,1,0,0,0,0,0,-9999,1,0,0,0,0,0,0,15,0,0,0,0,0,-9999,0,0,1,1,0,0,0,-9999,0,0,0,0,0,0,0,23
2014,6,23,6/1/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,6,24,6/8/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,6,25,6/15/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,6,26,6/22/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,6,27,6/29/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,7,28,7/6/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,7,29,7/13/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,7,30,7/20/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,7,31,7/27/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,32,8/3/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,33,8/10/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,34,8/17/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
2014,8,35,8/24/2014,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,0
